step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 8e-07, n/a, 14.876, 0.007, 30.0, 62.9, 19.7
128, 2.0, 0.0001, 13.78, 10.67, 0.206, 43.9, 80.3, 30.3
256, 2.07, 0.0002, 9.29, 9.117, 0.4, 70.2, 83.7, 60.4
384, 1.99, 0.0003, 8.69, 8.452, 0.612, 82.1, 91.6, 74.3
512, 2.01, 0.0004, 7.99, 7.829, 0.681, 85.2, 94.6, 77.5
640, 2.0, 0.0005, 7.45, 7.391, 0.712, 86.8, 95.5, 79.5
768, 2.03, 0.0006, 7.05, 7.097, 0.727, 87.6, 95.9, 80.6
896, 1.94, 0.0007, 6.8, 6.882, 0.734, 87.9, 96.1, 80.9
1024, 2.08, 0.0008, 6.6, 6.689, 0.741, 88.2, 96.4, 81.3
1152, 1.98, 0.0007857, 6.38, 6.587, 0.741, 88.2, 96.5, 81.2
1280, 2.08, 0.0007714, 6.29, 6.486, 0.744, 88.3, 96.7, 81.2
1408, 2.02, 0.0007571, 6.16, 6.396, 0.744, 88.2, 96.8, 81.1
1536, 1.92, 0.0007429, 6.06, 6.307, 0.747, 88.4, 96.8, 81.4
1664, 2.09, 0.0007286, 6.01, 6.261, 0.748, 88.4, 97.0, 81.2
1792, 2.03, 0.0007143, 5.89, 6.2, 0.745, 88.1, 97.1, 80.7
1920, 2.03, 0.0007, 5.87, 6.154, 0.749, 88.5, 97.0, 81.3
2048, 1.98, 0.0006857, 5.79, 6.123, 0.75, 88.5, 97.1, 81.3
2176, 2.03, 0.0006714, 5.74, 6.086, 0.751, 88.5, 97.1, 81.3
2304, 2.03, 0.0006571, 5.71, 6.049, 0.75, 88.4, 97.1, 81.2
2432, 1.99, 0.0006429, 5.64, 6.035, 0.748, 88.4, 97.1, 81.1
2560, 2.12, 0.0006286, 5.6, 6.003, 0.753, 88.7, 97.1, 81.5
2688, 1.93, 0.0006143, 5.57, 5.984, 0.75, 88.4, 97.2, 81.1
2816, 2.01, 0.0006, 5.53, 5.975, 0.753, 88.6, 97.2, 81.5
2944, 2.02, 0.0005857, 5.48, 5.946, 0.75, 88.5, 97.2, 81.2
3072, 2.05, 0.0005714, 5.49, 5.948, 0.751, 88.5, 97.2, 81.2
