step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.873, 0.007, 30.0, 62.9, 19.7
128, 2.1, 0.000125, 13.47, 9.904, 0.278, 61.7, 78.7, 50.7
256, 1.98, 0.00025, 9.15, 8.99, 0.541, 78.6, 88.8, 70.5
384, 2.09, 0.000375, 8.49, 8.245, 0.676, 85.7, 93.0, 79.4
512, 2.19, 0.0005, 7.74, 7.607, 0.716, 87.3, 95.0, 80.8
640, 1.98, 0.000625, 7.23, 7.184, 0.739, 88.5, 95.4, 82.5
768, 2.1, 0.00075, 6.89, 6.922, 0.741, 88.4, 96.1, 81.8
896, 1.97, 0.000875, 6.6, 6.711, 0.742, 88.3, 96.4, 81.4
1024, 2.05, 0.001, 6.44, 6.567, 0.744, 88.3, 96.7, 81.2
1152, 1.99, 0.0009821, 6.25, 6.396, 0.748, 88.5, 96.7, 81.6
1280, 2.07, 0.0009643, 6.11, 6.272, 0.749, 88.5, 96.8, 81.5
1408, 2.03, 0.0009464, 5.99, 6.202, 0.752, 88.7, 96.9, 81.7
1536, 2.11, 0.0009286, 5.92, 6.145, 0.75, 88.5, 97.0, 81.3
1664, 1.97, 0.0009107, 5.86, 6.069, 0.748, 88.4, 97.1, 81.1
1792, 1.99, 0.0008929, 5.76, 6.068, 0.749, 88.4, 97.1, 81.2
1920, 2.07, 0.000875, 5.7, 5.995, 0.751, 88.6, 97.1, 81.4
2048, 1.99, 0.0008571, 5.65, 5.948, 0.75, 88.4, 97.2, 81.1
2176, 2.0, 0.0008393, 5.59, 5.918, 0.751, 88.5, 97.2, 81.2
2304, 2.09, 0.0008214, 5.57, 5.91, 0.753, 88.6, 97.2, 81.5
2432, 2.05, 0.0008036, 5.5, 5.869, 0.752, 88.5, 97.3, 81.2
2560, 2.09, 0.0007857, 5.47, 5.863, 0.753, 88.6, 97.3, 81.3
2688, 2.02, 0.0007679, 5.46, 5.829, 0.752, 88.5, 97.3, 81.2
2816, 2.05, 0.00075, 5.39, 5.835, 0.752, 88.5, 97.3, 81.2
2944, 2.03, 0.0007321, 5.36, 5.789, 0.754, 88.6, 97.3, 81.4
3072, 2.04, 0.0007143, 5.34, 5.768, 0.75, 88.3, 97.4, 80.8
3200, 2.03, 0.0006964, 5.3, 5.766, 0.75, 88.4, 97.4, 80.9
3328, 2.0, 0.0006786, 5.3, 5.749, 0.752, 88.5, 97.4, 81.1
3456, 2.06, 0.0006607, 5.25, 5.728, 0.752, 88.5, 97.3, 81.2
3584, 2.04, 0.0006429, 5.23, 5.724, 0.751, 88.4, 97.4, 81.0
3712, 2.03, 0.000625, 5.19, 5.723, 0.751, 88.4, 97.4, 81.0
3840, 2.0, 0.0006071, 5.16, 5.717, 0.75, 88.3, 97.4, 80.8
3968, 2.09, 0.0005893, 5.19, 5.705, 0.752, 88.5, 97.4, 81.1
4096, 2.02, 0.0005714, 5.11, 5.699, 0.751, 88.4, 97.4, 81.0
4224, 2.02, 0.0005536, 5.12, 5.685, 0.752, 88.4, 97.4, 81.0
4352, 2.02, 0.0005357, 5.11, 5.671, 0.752, 88.5, 97.4, 81.0
4480, 2.0, 0.0005179, 5.07, 5.669, 0.751, 88.5, 97.4, 81.0
4608, 2.0, 0.0005, 5.07, 5.672, 0.752, 88.5, 97.4, 81.0
4736, 2.03, 0.0004821, 5.06, 5.668, 0.752, 88.5, 97.4, 81.1
4864, 2.06, 0.0004643, 5.01, 5.661, 0.751, 88.4, 97.4, 81.0
4992, 1.99, 0.0004464, 5.01, 5.648, 0.752, 88.4, 97.4, 81.0
5120, 2.09, 0.0004286, 5.0, 5.65, 0.751, 88.4, 97.4, 80.9
5248, 2.05, 0.0004107, 4.97, 5.647, 0.75, 88.3, 97.5, 80.7
5376, 2.03, 0.0003929, 4.96, 5.632, 0.751, 88.4, 97.4, 81.0
5504, 2.08, 0.000375, 4.95, 5.649, 0.753, 88.5, 97.4, 81.1
5632, 2.01, 0.0003571, 4.95, 5.631, 0.75, 88.4, 97.5, 80.8
5760, 2.0, 0.0003393, 4.91, 5.627, 0.753, 88.5, 97.4, 81.1
5888, 2.08, 0.0003214, 4.93, 5.622, 0.751, 88.4, 97.4, 81.0
6016, 2.02, 0.0003036, 4.9, 5.638, 0.75, 88.4, 97.4, 80.8
6144, 2.05, 0.0002857, 4.88, 5.638, 0.752, 88.4, 97.5, 81.0
6272, 2.03, 0.0002679, 4.89, 5.626, 0.751, 88.4, 97.4, 81.0
6400, 2.21, 0.00025, 4.88, 5.63, 0.751, 88.4, 97.4, 80.9
6528, 2.07, 0.0002321, 4.86, 5.619, 0.751, 88.4, 97.4, 80.9
6656, 1.99, 0.0002143, 4.85, 5.608, 0.751, 88.4, 97.4, 81.0
6784, 2.03, 0.0001964, 4.83, 5.614, 0.752, 88.5, 97.4, 81.0
6912, 2.03, 0.0001786, 4.85, 5.614, 0.75, 88.3, 97.4, 80.8
7040, 2.03, 0.0001607, 4.83, 5.614, 0.75, 88.4, 97.4, 80.8
7168, 2.01, 0.0001429, 4.79, 5.61, 0.751, 88.4, 97.4, 80.9
7296, 2.0, 0.000125, 4.82, 5.606, 0.751, 88.4, 97.4, 80.9
7424, 2.02, 0.0001071, 4.8, 5.612, 0.751, 88.4, 97.4, 80.9
7552, 2.05, 8.93e-05, 4.8, 5.608, 0.751, 88.4, 97.4, 81.0
7680, 2.05, 7.14e-05, 4.8, 5.611, 0.751, 88.4, 97.4, 80.9
7808, 2.14, 5.36e-05, 4.82, 5.606, 0.751, 88.4, 97.4, 81.0
7936, 1.99, 3.57e-05, 4.77, 5.605, 0.751, 88.4, 97.4, 80.9
8064, 2.07, 1.79e-05, 4.76, 5.608, 0.751, 88.4, 97.4, 80.9
8192, 2.02, 0.0, 4.78, 5.605, 0.752, 88.5, 97.4, 81.0
