step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.86, 0.001, 29.7, 62.3, 19.5
128, 2.03, 0.000125, 13.82, 10.302, 0.307, 66.3, 78.5, 57.3
256, 2.09, 0.00025, 9.14, 8.99, 0.371, 63.8, 85.8, 50.8
384, 2.07, 0.000375, 8.47, 8.222, 0.464, 67.6, 92.2, 53.3
512, 2.06, 0.0005, 7.74, 7.678, 0.508, 70.1, 94.6, 55.7
640, 2.04, 0.000625, 7.3, 7.31, 0.546, 73.1, 95.6, 59.2
768, 2.03, 0.00075, 6.99, 7.069, 0.54, 71.6, 96.7, 56.8
896, 1.99, 0.000875, 6.75, 6.849, 0.554, 73.1, 96.7, 58.7
1024, 1.98, 0.001, 6.5, 6.634, 0.563, 73.9, 96.8, 59.7
1152, 2.07, 0.0009821, 6.3, 6.467, 0.572, 74.6, 97.0, 60.6
1280, 2.0, 0.0009643, 6.17, 6.343, 0.579, 75.1, 97.2, 61.2
1408, 2.02, 0.0009464, 6.0, 6.248, 0.608, 77.8, 97.2, 64.8
1536, 2.02, 0.0009286, 5.89, 6.168, 0.609, 77.8, 97.3, 64.8
1664, 1.98, 0.0009107, 5.81, 6.083, 0.617, 78.4, 97.4, 65.6
1792, 1.99, 0.0008929, 5.7, 6.058, 0.621, 78.8, 97.5, 66.1
1920, 2.04, 0.000875, 5.64, 5.993, 0.636, 80.0, 97.5, 67.9
2048, 1.98, 0.0008571, 5.58, 5.935, 0.641, 80.4, 97.5, 68.4
2176, 2.0, 0.0008393, 5.5, 5.909, 0.637, 80.0, 97.6, 67.9
2304, 2.02, 0.0008214, 5.46, 5.91, 0.644, 80.7, 97.5, 68.8
2432, 2.0, 0.0008036, 5.4, 5.871, 0.643, 80.6, 97.6, 68.6
2560, 2.13, 0.0007857, 5.37, 5.851, 0.647, 80.9, 97.6, 69.0
2688, 1.97, 0.0007679, 5.32, 5.813, 0.656, 81.6, 97.6, 70.2
2816, 2.05, 0.00075, 5.27, 5.842, 0.655, 81.5, 97.5, 70.1
2944, 2.05, 0.0007321, 5.25, 5.807, 0.657, 81.7, 97.6, 70.2
3072, 2.03, 0.0007143, 5.2, 5.796, 0.652, 81.3, 97.6, 69.6
3200, 2.0, 0.0006964, 5.19, 5.801, 0.662, 82.0, 97.7, 70.7
3328, 2.03, 0.0006786, 5.16, 5.771, 0.658, 81.7, 97.6, 70.3
3456, 2.01, 0.0006607, 5.14, 5.757, 0.666, 82.4, 97.7, 71.2
3584, 2.0, 0.0006429, 5.07, 5.753, 0.664, 82.2, 97.7, 70.9
