step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.86, -0.003, 29.6, 61.9, 19.4
128, 2.06, 7.5e-05, 14.36, 12.883, 0.109, 35.9, 72.6, 23.8
256, 2.09, 0.00015, 9.72, 9.235, 0.253, 59.2, 77.8, 47.8
384, 2.05, 0.000225, 8.88, 8.74, 0.37, 61.5, 87.3, 47.4
512, 1.98, 0.0003, 8.27, 8.161, 0.45, 66.6, 91.6, 52.3
640, 2.04, 0.000375, 7.76, 7.729, 0.499, 69.8, 93.9, 55.6
768, 1.97, 0.00045, 7.39, 7.434, 0.534, 72.4, 95.1, 58.5
896, 1.97, 0.000525, 7.13, 7.236, 0.544, 72.7, 95.9, 58.6
1024, 2.19, 0.0006, 6.94, 7.041, 0.537, 71.6, 96.4, 56.9
1152, 1.96, 0.0005893, 6.72, 6.879, 0.549, 72.7, 96.5, 58.3
1280, 2.0, 0.0005786, 6.57, 6.736, 0.556, 73.3, 96.6, 59.0
1408, 2.0, 0.0005679, 6.43, 6.594, 0.562, 73.7, 96.9, 59.4
1536, 2.07, 0.0005571, 6.32, 6.485, 0.573, 74.8, 96.9, 60.8
1664, 1.96, 0.0005464, 6.18, 6.402, 0.581, 75.5, 97.0, 61.8
1792, 2.12, 0.0005357, 6.08, 6.317, 0.591, 76.4, 97.1, 62.9
1920, 1.99, 0.000525, 6.0, 6.267, 0.59, 76.3, 97.1, 62.8
2048, 1.95, 0.0005143, 5.93, 6.202, 0.604, 77.4, 97.2, 64.4
2176, 2.02, 0.0005036, 5.83, 6.13, 0.611, 78.1, 97.2, 65.3
2304, 2.01, 0.0004929, 5.79, 6.107, 0.618, 78.7, 97.2, 66.1
2432, 2.0, 0.0004821, 5.73, 6.051, 0.625, 79.2, 97.3, 66.8
2560, 2.01, 0.0004714, 5.7, 6.034, 0.626, 79.3, 97.3, 66.9
2688, 2.01, 0.0004607, 5.63, 6.003, 0.636, 80.1, 97.3, 68.1
2816, 1.98, 0.00045, 5.56, 5.972, 0.64, 80.4, 97.4, 68.5
2944, 2.05, 0.0004393, 5.57, 5.948, 0.64, 80.5, 97.4, 68.6
3072, 1.99, 0.0004286, 5.51, 5.949, 0.643, 80.7, 97.4, 68.8
3200, 1.97, 0.0004179, 5.47, 5.936, 0.643, 80.7, 97.4, 68.9
3328, 2.04, 0.0004071, 5.47, 5.896, 0.643, 80.7, 97.4, 68.9
3456, 2.04, 0.0003964, 5.4, 5.881, 0.652, 81.4, 97.4, 69.9
3584, 1.92, 0.0003857, 5.4, 5.884, 0.655, 81.6, 97.5, 70.2
3712, 2.06, 0.000375, 5.36, 5.85, 0.654, 81.5, 97.5, 70.0
3840, 2.02, 0.0003643, 5.33, 5.851, 0.653, 81.4, 97.5, 69.9
3968, 2.0, 0.0003536, 5.32, 5.848, 0.66, 82.0, 97.5, 70.7
4096, 2.01, 0.0003429, 5.3, 5.837, 0.655, 81.6, 97.5, 70.1
4224, 2.06, 0.0003321, 5.27, 5.819, 0.66, 82.0, 97.4, 70.8
4352, 1.97, 0.0003214, 5.25, 5.819, 0.656, 81.7, 97.5, 70.2
4480, 2.02, 0.0003107, 5.22, 5.804, 0.664, 82.4, 97.4, 71.3
4608, 1.98, 0.0003, 5.22, 5.796, 0.663, 82.3, 97.5, 71.1
4736, 1.97, 0.0002893, 5.2, 5.782, 0.663, 82.2, 97.5, 71.1
4864, 2.01, 0.0002786, 5.16, 5.805, 0.66, 82.0, 97.5, 70.7
4992, 2.03, 0.0002679, 5.19, 5.781, 0.667, 82.5, 97.6, 71.4
5120, 2.04, 0.0002571, 5.15, 5.773, 0.666, 82.4, 97.5, 71.4
5248, 1.98, 0.0002464, 5.15, 5.784, 0.666, 82.5, 97.5, 71.5
5376, 2.02, 0.0002357, 5.13, 5.773, 0.662, 82.1, 97.5, 70.9
5504, 2.02, 0.000225, 5.1, 5.754, 0.666, 82.4, 97.5, 71.4
5632, 1.95, 0.0002143, 5.12, 5.771, 0.666, 82.4, 97.5, 71.4
5760, 2.02, 0.0002036, 5.09, 5.755, 0.668, 82.6, 97.5, 71.7
5888, 2.04, 0.0001929, 5.09, 5.756, 0.664, 82.3, 97.5, 71.1
6016, 2.05, 0.0001821, 5.06, 5.763, 0.667, 82.5, 97.5, 71.5
6144, 2.08, 0.0001714, 5.08, 5.761, 0.669, 82.6, 97.6, 71.6
6272, 2.04, 0.0001607, 5.05, 5.746, 0.668, 82.6, 97.5, 71.6
6400, 2.02, 0.00015, 5.04, 5.75, 0.671, 82.8, 97.5, 71.9
6528, 1.98, 0.0001393, 5.03, 5.747, 0.669, 82.7, 97.5, 71.7
6656, 2.02, 0.0001286, 5.04, 5.738, 0.671, 82.8, 97.5, 72.0
6784, 1.97, 0.0001179, 5.02, 5.746, 0.671, 82.8, 97.5, 72.0
6912, 2.05, 0.0001071, 5.02, 5.73, 0.667, 82.5, 97.5, 71.5
7040, 1.98, 9.64e-05, 5.03, 5.737, 0.671, 82.8, 97.6, 71.9
7168, 2.04, 8.57e-05, 4.98, 5.734, 0.671, 82.9, 97.5, 72.1
7296, 1.96, 7.5e-05, 5.01, 5.742, 0.67, 82.7, 97.5, 71.8
7424, 2.08, 6.43e-05, 5.01, 5.74, 0.669, 82.7, 97.6, 71.7
7552, 2.01, 5.36e-05, 4.98, 5.735, 0.67, 82.7, 97.5, 71.8
7680, 2.01, 4.29e-05, 5.0, 5.736, 0.669, 82.7, 97.6, 71.7
7808, 2.09, 3.21e-05, 4.96, 5.737, 0.671, 82.8, 97.6, 72.0
7936, 1.93, 2.14e-05, 5.01, 5.733, 0.67, 82.8, 97.5, 71.9
8064, 2.08, 1.07e-05, 4.97, 5.737, 0.671, 82.9, 97.5, 72.0
8192, 1.93, 0.0, 4.99, 5.733, 0.672, 82.9, 97.6, 72.1
