step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.876, 0.007, 30.0, 62.9, 19.7
128, 2.04, 0.000125, 13.43, 9.821, 0.224, 54.0, 77.6, 41.4
256, 2.09, 0.00025, 9.15, 9.002, 0.488, 75.3, 87.2, 66.4
384, 2.0, 0.000375, 8.51, 8.226, 0.633, 82.8, 92.9, 74.7
512, 2.03, 0.0005, 7.76, 7.605, 0.698, 86.1, 94.9, 78.8
640, 2.03, 0.000625, 7.23, 7.165, 0.722, 87.3, 95.8, 80.2
768, 2.04, 0.00075, 6.85, 6.886, 0.73, 87.6, 96.2, 80.4
896, 1.95, 0.000875, 6.62, 6.662, 0.736, 87.9, 96.4, 80.8
1024, 2.09, 0.001, 6.44, 6.528, 0.74, 88.1, 96.6, 81.0
1152, 1.99, 0.0009821, 6.22, 6.374, 0.744, 88.3, 96.7, 81.2
1280, 2.08, 0.0009643, 6.14, 6.274, 0.745, 88.2, 97.0, 80.9
1408, 1.99, 0.0009464, 6.01, 6.19, 0.746, 88.2, 97.1, 80.8
1536, 1.93, 0.0009286, 5.89, 6.121, 0.745, 88.2, 97.1, 80.8
1664, 2.11, 0.0009107, 5.85, 6.074, 0.748, 88.3, 97.2, 80.9
1792, 2.04, 0.0008929, 5.74, 6.065, 0.745, 88.1, 97.3, 80.4
1920, 2.05, 0.000875, 5.72, 5.993, 0.747, 88.2, 97.3, 80.7
2048, 1.99, 0.0008571, 5.64, 5.933, 0.746, 88.1, 97.4, 80.5
2176, 2.03, 0.0008393, 5.59, 5.925, 0.746, 88.1, 97.4, 80.4
2304, 2.04, 0.0008214, 5.57, 5.909, 0.746, 88.1, 97.4, 80.5
2432, 2.0, 0.0008036, 5.5, 5.892, 0.746, 88.1, 97.4, 80.4
2560, 2.13, 0.0007857, 5.46, 5.835, 0.75, 88.3, 97.4, 80.8
2688, 1.93, 0.0007679, 5.43, 5.812, 0.745, 88.0, 97.4, 80.3
2816, 2.03, 0.00075, 5.39, 5.81, 0.747, 88.1, 97.5, 80.4
2944, 2.03, 0.0007321, 5.32, 5.788, 0.744, 87.9, 97.5, 80.1
3072, 2.07, 0.0007143, 5.35, 5.764, 0.746, 88.0, 97.5, 80.3
3200, 1.99, 0.0006964, 5.29, 5.738, 0.746, 88.1, 97.5, 80.3
3328, 2.0, 0.0006786, 5.27, 5.73, 0.748, 88.2, 97.5, 80.5
3456, 1.99, 0.0006607, 5.21, 5.732, 0.746, 88.0, 97.5, 80.2
3584, 2.06, 0.0006429, 5.2, 5.727, 0.748, 88.2, 97.6, 80.4
3712, 1.99, 0.000625, 5.2, 5.705, 0.748, 88.2, 97.6, 80.4
3840, 2.03, 0.0006071, 5.15, 5.698, 0.746, 88.1, 97.6, 80.3
