step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.868, -0.006, 29.4, 61.7, 19.3
128, 2.02, 7.5e-05, 14.19, 12.818, 0.169, 41.1, 77.5, 27.9
256, 2.02, 0.00015, 9.8, 9.223, 0.302, 65.1, 78.8, 55.4
384, 2.05, 0.000225, 8.87, 8.712, 0.554, 78.8, 89.8, 70.2
512, 1.99, 0.0003, 8.27, 8.054, 0.653, 84.1, 93.1, 76.7
640, 2.1, 0.000375, 7.66, 7.558, 0.698, 86.5, 94.3, 79.8
768, 2.03, 0.00045, 7.26, 7.27, 0.717, 87.2, 95.3, 80.5
896, 2.01, 0.000525, 6.92, 6.984, 0.729, 87.8, 95.5, 81.3
1024, 2.04, 0.0006, 6.73, 6.802, 0.737, 88.2, 95.9, 81.6
1152, 2.01, 0.0005893, 6.53, 6.613, 0.742, 88.4, 96.1, 81.8
1280, 2.07, 0.0005786, 6.36, 6.501, 0.743, 88.4, 96.3, 81.6
1408, 1.99, 0.0005679, 6.25, 6.412, 0.743, 88.3, 96.4, 81.5
1536, 2.04, 0.0005571, 6.15, 6.343, 0.748, 88.6, 96.5, 81.9
1664, 1.99, 0.0005464, 6.06, 6.251, 0.748, 88.6, 96.6, 81.8
1792, 2.05, 0.0005357, 5.96, 6.19, 0.749, 88.6, 96.7, 81.8
1920, 2.0, 0.000525, 5.91, 6.142, 0.752, 88.7, 96.7, 82.0
2048, 2.01, 0.0005143, 5.85, 6.173, 0.75, 88.6, 96.8, 81.7
2176, 2.08, 0.0005036, 5.81, 6.065, 0.751, 88.6, 96.9, 81.7
2304, 1.97, 0.0004929, 5.74, 6.034, 0.751, 88.7, 96.9, 81.7
2432, 2.07, 0.0004821, 5.69, 6.018, 0.752, 88.7, 96.9, 81.8
2560, 1.95, 0.0004714, 5.65, 5.975, 0.751, 88.6, 96.9, 81.7
2688, 2.08, 0.0004607, 5.62, 5.97, 0.754, 88.8, 96.9, 82.0
2816, 2.06, 0.00045, 5.55, 5.92, 0.754, 88.8, 97.0, 81.9
2944, 2.0, 0.0004393, 5.56, 5.901, 0.753, 88.7, 97.0, 81.7
3072, 2.07, 0.0004286, 5.51, 5.887, 0.753, 88.7, 97.0, 81.7
3200, 1.94, 0.0004179, 5.44, 5.894, 0.753, 88.7, 97.0, 81.7
3328, 2.05, 0.0004071, 5.47, 5.849, 0.755, 88.8, 97.0, 81.8
3456, 2.05, 0.0003964, 5.41, 5.83, 0.754, 88.7, 97.1, 81.7
3584, 2.05, 0.0003857, 5.38, 5.835, 0.756, 88.9, 97.0, 82.0
3712, 2.0, 0.000375, 5.36, 5.814, 0.754, 88.7, 97.1, 81.7
3840, 2.13, 0.0003643, 5.34, 5.812, 0.756, 88.9, 97.1, 81.9
3968, 2.0, 0.0003536, 5.31, 5.778, 0.754, 88.7, 97.1, 81.7
4096, 2.01, 0.0003429, 5.3, 5.799, 0.755, 88.8, 97.0, 81.9
4224, 2.07, 0.0003321, 5.28, 5.774, 0.757, 88.9, 97.1, 82.1
4352, 2.06, 0.0003214, 5.25, 5.801, 0.756, 88.9, 97.1, 82.0
4480, 2.01, 0.0003107, 5.24, 5.764, 0.756, 88.9, 97.1, 82.0
4608, 2.14, 0.0003, 5.21, 5.745, 0.754, 88.8, 97.1, 81.8
4736, 2.06, 0.0002893, 5.21, 5.739, 0.755, 88.8, 97.2, 81.7
4864, 2.04, 0.0002786, 5.18, 5.731, 0.757, 88.9, 97.1, 81.9
4992, 2.01, 0.0002679, 5.16, 5.737, 0.756, 88.8, 97.1, 81.8
5120, 2.08, 0.0002571, 5.13, 5.721, 0.756, 88.8, 97.1, 81.9
5248, 2.03, 0.0002464, 5.16, 5.727, 0.756, 88.9, 97.1, 82.0
5376, 2.04, 0.0002357, 5.12, 5.712, 0.756, 88.9, 97.1, 81.9
5504, 2.07, 0.000225, 5.09, 5.699, 0.755, 88.8, 97.1, 81.8
5632, 2.02, 0.0002143, 5.12, 5.723, 0.756, 88.8, 97.1, 81.9
5760, 2.12, 0.0002036, 5.1, 5.718, 0.756, 88.9, 97.1, 81.9
5888, 2.05, 0.0001929, 5.07, 5.732, 0.757, 88.9, 97.1, 82.0
6016, 2.01, 0.0001821, 5.06, 5.699, 0.756, 88.9, 97.1, 81.9
6144, 2.06, 0.0001714, 5.05, 5.7, 0.756, 88.9, 97.1, 81.9
6272, 2.01, 0.0001607, 5.05, 5.695, 0.757, 88.9, 97.1, 82.0
6400, 2.07, 0.00015, 5.04, 5.697, 0.758, 89.0, 97.1, 82.1
6528, 1.98, 0.0001393, 5.03, 5.689, 0.757, 88.9, 97.1, 82.0
6656, 2.11, 0.0001286, 5.02, 5.676, 0.757, 88.9, 97.1, 81.9
6784, 1.96, 0.0001179, 4.98, 5.676, 0.758, 88.9, 97.1, 82.0
6912, 2.11, 0.0001071, 5.04, 5.693, 0.757, 88.9, 97.2, 81.9
7040, 2.08, 9.64e-05, 5.0, 5.676, 0.757, 88.9, 97.1, 82.0
7168, 2.01, 8.57e-05, 4.97, 5.675, 0.757, 88.9, 97.1, 81.9
7296, 2.06, 7.5e-05, 5.0, 5.676, 0.756, 88.9, 97.1, 81.9
7424, 2.03, 6.43e-05, 4.97, 5.68, 0.757, 88.9, 97.1, 81.9
7552, 2.09, 5.36e-05, 4.98, 5.676, 0.758, 88.9, 97.2, 82.0
7680, 2.05, 4.29e-05, 4.98, 5.671, 0.757, 88.9, 97.1, 82.0
7808, 2.05, 3.21e-05, 4.94, 5.679, 0.757, 88.9, 97.1, 81.9
7936, 2.04, 2.14e-05, 4.98, 5.671, 0.756, 88.9, 97.1, 81.9
