step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.875, 0.003, 29.8, 62.5, 19.6
128, 2.01, 0.000125, 13.76, 10.123, 0.329, 66.0, 80.5, 55.9
256, 2.07, 0.00025, 9.13, 8.991, 0.432, 70.1, 86.7, 58.9
384, 2.04, 0.000375, 8.49, 8.246, 0.449, 66.4, 91.7, 52.1
512, 2.07, 0.0005, 7.76, 7.694, 0.508, 70.4, 94.3, 56.1
640, 2.12, 0.000625, 7.32, 7.353, 0.545, 73.2, 95.5, 59.4
768, 2.14, 0.00075, 7.02, 7.098, 0.55, 73.2, 96.1, 59.1
896, 2.09, 0.000875, 6.76, 6.846, 0.546, 72.4, 96.5, 57.9
1024, 2.0, 0.001, 6.52, 6.667, 0.561, 73.6, 96.8, 59.4
1152, 2.0, 0.0009821, 6.33, 6.462, 0.579, 75.5, 96.8, 61.9
1280, 2.02, 0.0009643, 6.17, 6.324, 0.591, 76.4, 97.0, 63.0
1408, 2.01, 0.0009464, 6.02, 6.243, 0.597, 76.8, 97.2, 63.5
1536, 1.94, 0.0009286, 5.91, 6.166, 0.605, 77.5, 97.2, 64.5
1664, 2.02, 0.0009107, 5.82, 6.078, 0.614, 78.3, 97.2, 65.5
1792, 1.95, 0.0008929, 5.7, 6.038, 0.624, 79.1, 97.4, 66.6
1920, 2.07, 0.000875, 5.66, 6.005, 0.631, 79.7, 97.4, 67.4
2048, 2.0, 0.0008571, 5.58, 5.946, 0.629, 79.5, 97.4, 67.1
2176, 2.02, 0.0008393, 5.52, 5.918, 0.647, 80.9, 97.5, 69.2
2304, 2.01, 0.0008214, 5.47, 5.899, 0.636, 80.1, 97.4, 68.0
2432, 2.03, 0.0008036, 5.4, 5.876, 0.648, 81.0, 97.5, 69.3
2560, 1.98, 0.0007857, 5.38, 5.858, 0.656, 81.6, 97.5, 70.2
2688, 2.04, 0.0007679, 5.35, 5.824, 0.654, 81.5, 97.6, 70.0
2816, 1.99, 0.00075, 5.27, 5.813, 0.657, 81.6, 97.6, 70.1
