step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.882, 0.0, 29.7, 62.2, 19.5
128, 2.04, 7.5e-05, 14.21, 12.694, 0.174, 41.6, 77.8, 28.4
256, 2.05, 0.00015, 9.71, 9.225, 0.304, 65.2, 78.9, 55.5
384, 2.04, 0.000225, 8.89, 8.732, 0.546, 78.3, 89.6, 69.5
512, 2.02, 0.0003, 8.28, 8.127, 0.624, 81.8, 93.4, 72.7
640, 2.05, 0.000375, 7.69, 7.647, 0.689, 85.8, 94.5, 78.5
768, 2.04, 0.00045, 7.28, 7.308, 0.715, 87.1, 95.2, 80.3
896, 2.07, 0.000525, 6.98, 7.031, 0.729, 87.8, 95.7, 81.1
1024, 2.06, 0.0006, 6.73, 6.854, 0.735, 88.1, 96.0, 81.4
1152, 2.02, 0.0005893, 6.54, 6.692, 0.739, 88.2, 96.1, 81.6
1280, 2.05, 0.0005786, 6.43, 6.584, 0.744, 88.4, 96.3, 81.8
1408, 2.08, 0.0005679, 6.29, 6.47, 0.742, 88.3, 96.4, 81.4
1536, 2.09, 0.0005571, 6.18, 6.428, 0.746, 88.5, 96.5, 81.7
1664, 2.03, 0.0005464, 6.12, 6.347, 0.747, 88.6, 96.5, 81.9
1792, 2.0, 0.0005357, 6.0, 6.295, 0.75, 88.7, 96.5, 82.0
1920, 2.07, 0.000525, 6.0, 6.252, 0.749, 88.6, 96.6, 81.9
2048, 2.08, 0.0005143, 5.91, 6.212, 0.751, 88.8, 96.6, 82.1
2176, 2.05, 0.0005036, 5.83, 6.185, 0.751, 88.7, 96.6, 82.0
2304, 2.01, 0.0004929, 5.82, 6.157, 0.751, 88.7, 96.7, 81.9
2432, 2.06, 0.0004821, 5.76, 6.103, 0.754, 88.9, 96.7, 82.2
2560, 2.01, 0.0004714, 5.71, 6.08, 0.752, 88.8, 96.7, 82.0
2688, 2.05, 0.0004607, 5.69, 6.086, 0.753, 88.9, 96.7, 82.2
2816, 2.08, 0.00045, 5.62, 6.035, 0.751, 88.7, 96.8, 81.9
2944, 2.06, 0.0004393, 5.62, 6.026, 0.753, 88.8, 96.7, 82.1
3072, 1.99, 0.0004286, 5.56, 6.015, 0.753, 88.8, 96.8, 82.0
3200, 2.11, 0.0004179, 5.54, 5.985, 0.753, 88.8, 96.9, 81.9
3328, 2.06, 0.0004071, 5.55, 5.989, 0.754, 88.8, 96.9, 82.0
3456, 2.03, 0.0003964, 5.48, 5.993, 0.753, 88.8, 96.8, 81.9
3584, 2.08, 0.0003857, 5.48, 5.944, 0.753, 88.7, 96.9, 81.9
3712, 2.04, 0.000375, 5.43, 5.935, 0.754, 88.8, 96.9, 82.0
3840, 2.09, 0.0003643, 5.42, 5.941, 0.755, 88.9, 96.8, 82.2
3968, 2.01, 0.0003536, 5.41, 5.935, 0.753, 88.7, 96.9, 81.8
4096, 2.08, 0.0003429, 5.38, 5.919, 0.755, 88.8, 96.9, 82.0
4224, 1.98, 0.0003321, 5.35, 5.918, 0.754, 88.8, 96.9, 81.9
4352, 2.07, 0.0003214, 5.35, 5.911, 0.755, 88.9, 96.9, 82.1
4480, 2.06, 0.0003107, 5.33, 5.907, 0.755, 88.9, 96.9, 82.1
4608, 2.0, 0.0003, 5.32, 5.898, 0.756, 88.9, 96.9, 82.1
4736, 2.03, 0.0002893, 5.27, 5.896, 0.755, 88.9, 96.9, 82.1
4864, 2.12, 0.0002786, 5.27, 5.866, 0.755, 88.8, 96.9, 82.0
4992, 2.03, 0.0002679, 5.28, 5.875, 0.755, 88.9, 97.0, 82.0
5120, 2.01, 0.0002571, 5.23, 5.854, 0.756, 88.9, 96.9, 82.1
5248, 2.11, 0.0002464, 5.25, 5.865, 0.755, 88.8, 97.0, 81.9
5376, 2.04, 0.0002357, 5.22, 5.846, 0.756, 88.9, 97.0, 82.1
5504, 2.0, 0.000225, 5.19, 5.854, 0.756, 88.9, 96.9, 82.1
5632, 2.02, 0.0002143, 5.22, 5.854, 0.756, 88.9, 97.0, 82.1
5760, 2.06, 0.0002036, 5.18, 5.841, 0.756, 88.9, 97.0, 82.1
5888, 2.06, 0.0001929, 5.19, 5.856, 0.755, 88.9, 97.0, 82.0
6016, 2.02, 0.0001821, 5.15, 5.856, 0.755, 88.9, 97.0, 82.0
6144, 1.99, 0.0001714, 5.15, 5.847, 0.756, 88.9, 97.0, 82.1
6272, 2.1, 0.0001607, 5.17, 5.835, 0.756, 88.9, 97.0, 82.1
6400, 2.03, 0.00015, 5.12, 5.823, 0.756, 88.9, 97.0, 82.0
6528, 2.04, 0.0001393, 5.14, 5.84, 0.755, 88.9, 96.9, 82.0
6656, 2.06, 0.0001286, 5.12, 5.83, 0.755, 88.9, 97.0, 82.0
6784, 2.1, 0.0001179, 5.12, 5.828, 0.756, 88.9, 97.0, 82.0
6912, 2.01, 0.0001071, 5.09, 5.83, 0.756, 88.9, 97.0, 82.1
7040, 2.0, 9.64e-05, 5.09, 5.831, 0.756, 88.9, 97.0, 82.0
7168, 2.12, 8.57e-05, 5.1, 5.82, 0.756, 88.9, 96.9, 82.2
7296, 2.0, 7.5e-05, 5.08, 5.833, 0.757, 88.9, 97.0, 82.1
7424, 2.0, 6.43e-05, 5.08, 5.825, 0.756, 88.9, 97.0, 82.1
7552, 2.12, 5.36e-05, 5.08, 5.82, 0.756, 88.9, 97.0, 82.1
7680, 2.02, 4.29e-05, 5.08, 5.822, 0.756, 88.9, 97.0, 82.1
7808, 2.15, 3.21e-05, 5.07, 5.821, 0.756, 88.9, 97.0, 82.1
7936, 2.05, 2.14e-05, 5.07, 5.824, 0.756, 88.9, 97.0, 82.1
8064, 2.0, 1.07e-05, 5.06, 5.819, 0.755, 88.9, 96.9, 82.0
8192, 2.08, 0.0, 5.09, 5.818, 0.756, 88.9, 96.9, 82.1
