step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.874, 0.005, 29.9, 62.7, 19.7
128, 2.08, 7.5e-05, 14.15, 12.396, 0.183, 42.3, 78.5, 29.0
256, 1.98, 0.00015, 9.68, 9.223, 0.358, 68.7, 81.1, 59.6
384, 2.07, 0.000225, 8.86, 8.72, 0.591, 81.2, 90.6, 73.5
512, 2.1, 0.0003, 8.26, 8.094, 0.688, 86.3, 93.4, 80.1
640, 1.93, 0.000375, 7.7, 7.648, 0.722, 87.8, 94.6, 81.8
768, 2.09, 0.00045, 7.31, 7.326, 0.738, 88.5, 95.4, 82.4
896, 1.93, 0.000525, 6.99, 7.072, 0.748, 88.9, 95.8, 82.9
1024, 2.04, 0.0006, 6.78, 6.874, 0.752, 89.0, 96.0, 83.0
1152, 1.96, 0.0005893, 6.58, 6.698, 0.759, 89.5, 96.0, 83.8
1280, 2.05, 0.0005786, 6.41, 6.603, 0.76, 89.4, 96.3, 83.4
1408, 1.99, 0.0005679, 6.3, 6.514, 0.762, 89.5, 96.3, 83.6
1536, 2.07, 0.0005571, 6.2, 6.438, 0.761, 89.4, 96.5, 83.3
1664, 1.96, 0.0005464, 6.13, 6.366, 0.763, 89.5, 96.6, 83.4
1792, 1.99, 0.0005357, 6.03, 6.316, 0.767, 89.7, 96.6, 83.8
1920, 2.06, 0.000525, 5.96, 6.266, 0.769, 89.8, 96.6, 83.9
2048, 1.98, 0.0005143, 5.91, 6.199, 0.77, 89.8, 96.6, 83.9
2176, 1.99, 0.0005036, 5.84, 6.185, 0.768, 89.7, 96.7, 83.7
2304, 2.05, 0.0004929, 5.81, 6.163, 0.768, 89.7, 96.7, 83.7
2432, 2.0, 0.0004821, 5.74, 6.129, 0.77, 89.8, 96.8, 83.8
2560, 2.02, 0.0004714, 5.73, 6.075, 0.769, 89.7, 96.8, 83.6
2688, 2.02, 0.0004607, 5.68, 6.087, 0.772, 89.9, 96.8, 84.0
2816, 2.01, 0.00045, 5.62, 6.056, 0.771, 89.9, 96.7, 83.9
2944, 2.0, 0.0004393, 5.6, 6.018, 0.77, 89.8, 96.8, 83.7
3072, 1.98, 0.0004286, 5.57, 6.019, 0.771, 89.8, 96.9, 83.8
3200, 2.02, 0.0004179, 5.54, 6.003, 0.771, 89.8, 96.9, 83.8
3328, 2.0, 0.0004071, 5.53, 5.974, 0.773, 89.9, 96.9, 84.0
3456, 2.02, 0.0003964, 5.48, 5.961, 0.773, 90.0, 96.8, 84.0
3584, 2.0, 0.0003857, 5.46, 5.963, 0.771, 89.8, 96.8, 83.8
3712, 2.02, 0.000375, 5.44, 5.927, 0.771, 89.8, 96.9, 83.8
3840, 2.0, 0.0003643, 5.39, 5.942, 0.771, 89.8, 96.9, 83.7
3968, 2.05, 0.0003536, 5.42, 5.932, 0.772, 89.8, 96.9, 83.7
4096, 2.0, 0.0003429, 5.37, 5.917, 0.772, 89.9, 96.9, 83.8
4224, 1.99, 0.0003321, 5.35, 5.914, 0.775, 90.0, 96.9, 84.0
4352, 2.03, 0.0003214, 5.34, 5.909, 0.773, 89.9, 97.0, 83.8
4480, 2.01, 0.0003107, 5.31, 5.901, 0.774, 90.0, 96.9, 84.0
4608, 2.01, 0.0003, 5.31, 5.892, 0.773, 89.9, 96.9, 83.9
4736, 2.05, 0.0002893, 5.3, 5.883, 0.774, 90.0, 97.0, 83.9
4864, 2.08, 0.0002786, 5.27, 5.872, 0.775, 90.0, 97.0, 84.0
4992, 2.01, 0.0002679, 5.26, 5.872, 0.774, 89.9, 97.0, 83.8
5120, 2.06, 0.0002571, 5.25, 5.867, 0.774, 90.0, 97.0, 83.9
5248, 2.02, 0.0002464, 5.21, 5.871, 0.774, 90.0, 97.0, 83.9
5376, 2.02, 0.0002357, 5.22, 5.847, 0.775, 90.0, 97.0, 83.9
5504, 2.06, 0.000225, 5.2, 5.857, 0.775, 90.0, 97.0, 84.0
5632, 1.99, 0.0002143, 5.2, 5.835, 0.774, 90.0, 97.0, 83.8
5760, 2.02, 0.0002036, 5.17, 5.836, 0.775, 90.0, 97.0, 83.9
5888, 2.09, 0.0001929, 5.18, 5.841, 0.775, 90.0, 97.0, 84.0
6016, 2.04, 0.0001821, 5.17, 5.837, 0.774, 89.9, 97.0, 83.8
6144, 2.06, 0.0001714, 5.15, 5.838, 0.773, 89.9, 97.0, 83.8
6272, 1.97, 0.0001607, 5.13, 5.847, 0.775, 90.0, 97.0, 83.9
6400, 2.09, 0.00015, 5.14, 5.836, 0.775, 90.0, 97.1, 83.9
6528, 2.02, 0.0001393, 5.12, 5.84, 0.775, 90.0, 97.0, 83.9
6656, 2.02, 0.0001286, 5.12, 5.816, 0.774, 89.9, 97.0, 83.8
6784, 2.06, 0.0001179, 5.1, 5.825, 0.774, 90.0, 97.0, 83.8
6912, 2.01, 0.0001071, 5.13, 5.828, 0.774, 89.9, 97.0, 83.8
7040, 2.06, 9.64e-05, 5.1, 5.811, 0.775, 90.0, 97.1, 83.9
7168, 2.03, 8.57e-05, 5.06, 5.826, 0.774, 89.9, 97.1, 83.8
7296, 2.02, 7.5e-05, 5.09, 5.82, 0.775, 90.0, 97.0, 83.9
7424, 2.02, 6.43e-05, 5.08, 5.82, 0.775, 90.0, 97.1, 83.8
7552, 2.05, 5.36e-05, 5.08, 5.809, 0.775, 90.0, 97.1, 83.9
7680, 2.02, 4.29e-05, 5.07, 5.816, 0.774, 90.0, 97.0, 83.8
7808, 2.12, 3.21e-05, 5.09, 5.813, 0.775, 90.0, 97.1, 83.8
7936, 1.98, 2.14e-05, 5.06, 5.811, 0.775, 90.0, 97.0, 83.9
8064, 2.06, 1.07e-05, 5.04, 5.812, 0.776, 90.0, 97.1, 83.9
8192, 2.02, 0.0, 5.06, 5.817, 0.775, 90.0, 97.1, 83.9
