step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.879, 0.001, 29.7, 62.3, 19.5
128, 2.2, 7.5e-05, 14.19, 12.514, 0.172, 41.2, 77.8, 28.0
256, 2.13, 0.00015, 9.65, 9.212, 0.323, 66.0, 80.0, 56.2
384, 2.11, 0.000225, 8.89, 8.751, 0.557, 78.6, 90.5, 69.4
512, 2.09, 0.0003, 8.31, 8.15, 0.656, 83.9, 93.7, 76.0
640, 2.01, 0.000375, 7.73, 7.661, 0.706, 86.6, 95.2, 79.4
768, 2.14, 0.00045, 7.3, 7.318, 0.723, 87.4, 95.7, 80.5
896, 2.03, 0.000525, 7.01, 7.053, 0.734, 87.9, 96.1, 81.0
1024, 2.08, 0.0006, 6.77, 6.848, 0.739, 88.1, 96.4, 81.1
1152, 2.05, 0.0005893, 6.57, 6.701, 0.744, 88.4, 96.5, 81.5
1280, 1.98, 0.0005786, 6.43, 6.601, 0.747, 88.5, 96.5, 81.8
1408, 2.0, 0.0005679, 6.31, 6.48, 0.75, 88.7, 96.6, 82.0
1536, 2.07, 0.0005571, 6.21, 6.41, 0.752, 88.8, 96.7, 82.1
1664, 2.01, 0.0005464, 6.12, 6.346, 0.749, 88.5, 96.9, 81.4
1792, 2.01, 0.0005357, 6.03, 6.305, 0.753, 88.7, 97.0, 81.8
1920, 2.07, 0.000525, 5.98, 6.258, 0.753, 88.7, 96.9, 81.8
2048, 2.07, 0.0005143, 5.9, 6.212, 0.756, 88.9, 96.9, 82.2
2176, 2.02, 0.0005036, 5.86, 6.15, 0.758, 89.0, 97.0, 82.2
2304, 2.07, 0.0004929, 5.82, 6.15, 0.757, 89.0, 97.0, 82.1
2432, 2.09, 0.0004821, 5.77, 6.094, 0.754, 88.7, 97.1, 81.7
2560, 2.03, 0.0004714, 5.72, 6.085, 0.757, 89.0, 96.9, 82.2
2688, 1.97, 0.0004607, 5.66, 6.075, 0.757, 88.9, 97.1, 82.0
2816, 1.99, 0.00045, 5.64, 6.026, 0.758, 88.9, 97.1, 82.0
2944, 2.09, 0.0004393, 5.62, 6.014, 0.759, 89.0, 97.1, 82.1
3072, 1.98, 0.0004286, 5.58, 5.999, 0.758, 88.9, 97.2, 82.0
3200, 2.08, 0.0004179, 5.56, 5.993, 0.759, 89.0, 97.2, 82.0
3328, 2.15, 0.0004071, 5.52, 5.962, 0.759, 89.0, 97.1, 82.2
3456, 2.08, 0.0003964, 5.48, 5.972, 0.76, 89.1, 97.2, 82.2
3584, 2.01, 0.0003857, 5.44, 5.965, 0.761, 89.1, 97.2, 82.3
3712, 2.03, 0.000375, 5.47, 5.935, 0.76, 89.0, 97.2, 82.2
3840, 2.02, 0.0003643, 5.43, 5.933, 0.759, 89.0, 97.2, 82.1
3968, 2.0, 0.0003536, 5.41, 5.922, 0.76, 89.1, 97.1, 82.3
4096, 2.08, 0.0003429, 5.38, 5.927, 0.759, 89.0, 97.2, 82.1
4224, 2.06, 0.0003321, 5.36, 5.909, 0.759, 89.0, 97.2, 82.1
4352, 2.04, 0.0003214, 5.33, 5.905, 0.759, 89.0, 97.3, 82.0
4480, 2.13, 0.0003107, 5.32, 5.88, 0.76, 89.0, 97.2, 82.1
4608, 1.94, 0.0003, 5.31, 5.873, 0.759, 89.0, 97.2, 82.0
4736, 2.02, 0.0002893, 5.3, 5.859, 0.759, 89.0, 97.2, 82.0
4864, 2.07, 0.0002786, 5.29, 5.854, 0.758, 89.0, 97.2, 82.0
4992, 2.05, 0.0002679, 5.25, 5.874, 0.76, 89.1, 97.2, 82.2
5120, 2.05, 0.0002571, 5.24, 5.864, 0.76, 89.1, 97.2, 82.2
5248, 2.14, 0.0002464, 5.24, 5.863, 0.76, 89.1, 97.2, 82.1
5376, 1.98, 0.0002357, 5.22, 5.857, 0.76, 89.0, 97.2, 82.1
5504, 2.07, 0.000225, 5.22, 5.852, 0.759, 89.0, 97.2, 82.1
5632, 2.03, 0.0002143, 5.2, 5.866, 0.76, 89.0, 97.2, 82.1
5760, 1.98, 0.0002036, 5.18, 5.857, 0.76, 89.0, 97.3, 82.1
5888, 2.17, 0.0001929, 5.18, 5.842, 0.761, 89.1, 97.3, 82.2
6016, 2.03, 0.0001821, 5.17, 5.838, 0.76, 89.0, 97.3, 82.1
6144, 2.03, 0.0001714, 5.13, 5.836, 0.76, 89.1, 97.2, 82.1
6272, 2.07, 0.0001607, 5.18, 5.829, 0.76, 89.0, 97.3, 82.1
6400, 1.99, 0.00015, 5.13, 5.829, 0.761, 89.1, 97.3, 82.2
6528, 2.01, 0.0001393, 5.11, 5.827, 0.76, 89.0, 97.3, 82.1
6656, 2.01, 0.0001286, 5.14, 5.827, 0.76, 89.0, 97.2, 82.1
6784, 2.07, 0.0001179, 5.11, 5.808, 0.76, 89.1, 97.2, 82.1
6912, 2.01, 0.0001071, 5.11, 5.819, 0.76, 89.1, 97.3, 82.1
7040, 1.99, 9.64e-05, 5.1, 5.815, 0.76, 89.0, 97.3, 82.0
7168, 1.98, 8.57e-05, 5.08, 5.819, 0.76, 89.0, 97.2, 82.1
7296, 2.12, 7.5e-05, 5.12, 5.814, 0.76, 89.0, 97.3, 82.1
7424, 2.04, 6.43e-05, 5.09, 5.81, 0.761, 89.1, 97.3, 82.2
7552, 1.99, 5.36e-05, 5.07, 5.816, 0.761, 89.1, 97.3, 82.1
7680, 2.09, 4.29e-05, 5.08, 5.812, 0.76, 89.0, 97.2, 82.1
7808, 2.14, 3.21e-05, 5.06, 5.811, 0.76, 89.1, 97.2, 82.2
7936, 1.97, 2.14e-05, 5.08, 5.814, 0.761, 89.1, 97.3, 82.2
8064, 2.01, 1.07e-05, 5.07, 5.811, 0.76, 89.1, 97.3, 82.1
8192, 2.04, 0.0, 5.08, 5.815, 0.761, 89.1, 97.3, 82.2
