step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.87, -0.005, 29.5, 61.7, 19.4
128, 1.99, 0.000125, 13.56, 10.032, 0.2, 44.6, 79.3, 31.0
256, 2.01, 0.00025, 9.16, 9.015, 0.478, 74.6, 87.0, 65.3
384, 2.05, 0.000375, 8.47, 8.191, 0.65, 84.2, 92.6, 77.2
512, 1.98, 0.0005, 7.73, 7.573, 0.702, 86.5, 94.8, 79.5
640, 2.08, 0.000625, 7.21, 7.216, 0.725, 87.7, 95.4, 81.1
768, 2.02, 0.00075, 6.89, 6.948, 0.734, 88.0, 95.9, 81.3
896, 1.99, 0.000875, 6.62, 6.743, 0.739, 88.2, 96.1, 81.5
1024, 2.03, 0.001, 6.46, 6.603, 0.745, 88.5, 96.3, 81.9
1152, 1.99, 0.0009821, 6.29, 6.464, 0.747, 88.5, 96.6, 81.6
1280, 2.06, 0.0009643, 6.15, 6.402, 0.749, 88.6, 96.7, 81.8
1408, 1.98, 0.0009464, 6.06, 6.297, 0.75, 88.6, 96.8, 81.6
1536, 2.02, 0.0009286, 5.97, 6.243, 0.75, 88.6, 96.9, 81.6
1664, 1.98, 0.0009107, 5.88, 6.206, 0.753, 88.7, 97.0, 81.8
1792, 2.04, 0.0008929, 5.8, 6.136, 0.754, 88.8, 97.0, 81.8
1920, 2.0, 0.000875, 5.75, 6.104, 0.756, 88.9, 97.0, 82.1
2048, 2.03, 0.0008571, 5.7, 6.056, 0.755, 88.8, 97.1, 81.8
2176, 2.09, 0.0008393, 5.66, 6.023, 0.754, 88.7, 97.1, 81.6
2304, 1.99, 0.0008214, 5.6, 5.999, 0.756, 88.9, 97.1, 81.9
2432, 2.08, 0.0008036, 5.53, 6.003, 0.755, 88.8, 97.1, 81.8
2560, 1.96, 0.0007857, 5.52, 5.973, 0.757, 88.9, 97.2, 81.9
2688, 2.09, 0.0007679, 5.49, 5.924, 0.757, 88.9, 97.2, 81.9
2816, 2.07, 0.00075, 5.42, 5.939, 0.758, 89.0, 97.2, 82.1
2944, 2.02, 0.0007321, 5.43, 5.896, 0.757, 88.8, 97.2, 81.8
3072, 2.09, 0.0007143, 5.38, 5.894, 0.758, 88.9, 97.3, 81.8
3200, 1.95, 0.0006964, 5.32, 5.878, 0.759, 89.0, 97.2, 82.0
3328, 2.05, 0.0006786, 5.34, 5.874, 0.759, 89.0, 97.3, 82.0
3456, 2.06, 0.0006607, 5.29, 5.87, 0.758, 88.9, 97.3, 81.9
3584, 2.05, 0.0006429, 5.25, 5.875, 0.758, 88.9, 97.2, 81.9
3712, 1.99, 0.000625, 5.25, 5.82, 0.758, 88.9, 97.3, 81.8
3840, 2.13, 0.0006071, 5.21, 5.838, 0.758, 88.9, 97.3, 81.8
3968, 1.99, 0.0005893, 5.21, 5.812, 0.759, 88.9, 97.3, 81.9
4096, 2.0, 0.0005714, 5.18, 5.831, 0.76, 89.0, 97.3, 82.1
4224, 2.07, 0.0005536, 5.15, 5.831, 0.76, 89.0, 97.3, 82.0
4352, 2.04, 0.0005357, 5.14, 5.806, 0.758, 88.9, 97.3, 81.9
4480, 2.01, 0.0005179, 5.12, 5.815, 0.76, 89.0, 97.3, 82.0
4608, 2.13, 0.0005, 5.1, 5.8, 0.759, 88.9, 97.3, 81.9
4736, 2.05, 0.0004821, 5.09, 5.777, 0.76, 89.0, 97.3, 82.0
4864, 2.03, 0.0004643, 5.07, 5.805, 0.76, 89.0, 97.3, 82.0
4992, 1.99, 0.0004464, 5.05, 5.79, 0.76, 89.0, 97.3, 82.0
5120, 2.06, 0.0004286, 5.02, 5.781, 0.76, 89.0, 97.4, 81.9
5248, 2.02, 0.0004107, 5.05, 5.78, 0.76, 89.0, 97.3, 82.1
5376, 2.03, 0.0003929, 5.01, 5.78, 0.76, 89.0, 97.3, 82.0
5504, 2.06, 0.000375, 4.97, 5.776, 0.76, 89.0, 97.3, 82.0
5632, 2.02, 0.0003571, 5.01, 5.771, 0.76, 89.0, 97.3, 82.0
5760, 2.11, 0.0003393, 4.97, 5.768, 0.76, 89.0, 97.3, 82.0
5888, 2.05, 0.0003214, 4.97, 5.775, 0.76, 89.0, 97.3, 82.0
6016, 1.99, 0.0003036, 4.94, 5.753, 0.759, 89.0, 97.3, 81.9
6144, 2.05, 0.0002857, 4.93, 5.756, 0.76, 89.0, 97.3, 82.0
6272, 2.01, 0.0002679, 4.94, 5.756, 0.762, 89.1, 97.3, 82.2
6400, 2.06, 0.00025, 4.92, 5.747, 0.761, 89.1, 97.3, 82.2
6528, 1.98, 0.0002321, 4.91, 5.763, 0.761, 89.0, 97.3, 82.0
6656, 2.1, 0.0002143, 4.9, 5.752, 0.761, 89.0, 97.3, 82.0
6784, 1.95, 0.0001964, 4.86, 5.761, 0.76, 89.0, 97.3, 82.0
6912, 2.1, 0.0001786, 4.92, 5.752, 0.761, 89.0, 97.4, 82.0
7040, 2.07, 0.0001607, 4.88, 5.735, 0.76, 89.0, 97.3, 82.0
7168, 2.0, 0.0001429, 4.85, 5.738, 0.76, 89.0, 97.3, 82.0
7296, 2.06, 0.000125, 4.87, 5.74, 0.76, 89.0, 97.3, 82.0
7424, 2.02, 0.0001071, 4.84, 5.747, 0.76, 89.0, 97.3, 82.1
7552, 2.08, 8.93e-05, 4.86, 5.745, 0.762, 89.1, 97.3, 82.1
7680, 2.05, 7.14e-05, 4.85, 5.737, 0.761, 89.0, 97.3, 82.0
