step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 8e-07, n/a, 14.876, 0.007, 30.0, 62.9, 19.7
128, 2.16, 0.0001, 13.79, 10.646, 0.204, 44.0, 80.0, 30.3
256, 2.14, 0.0002, 9.29, 9.119, 0.402, 70.4, 83.6, 60.8
384, 2.02, 0.0003, 8.7, 8.457, 0.602, 81.4, 91.5, 73.3
512, 2.05, 0.0004, 7.99, 7.791, 0.678, 85.2, 94.2, 77.8
640, 2.05, 0.0005, 7.44, 7.327, 0.713, 87.0, 95.2, 80.1
768, 2.14, 0.0006, 7.02, 7.029, 0.727, 87.6, 95.9, 80.6
896, 2.09, 0.0007, 6.76, 6.777, 0.734, 87.9, 96.2, 80.9
1024, 2.11, 0.0008, 6.55, 6.624, 0.736, 87.9, 96.5, 80.7
1152, 2.01, 0.0007857, 6.33, 6.494, 0.74, 88.1, 96.5, 81.0
1280, 2.11, 0.0007714, 6.24, 6.371, 0.745, 88.3, 96.7, 81.3
1408, 2.05, 0.0007571, 6.1, 6.305, 0.744, 88.2, 96.9, 81.0
1536, 1.95, 0.0007429, 6.0, 6.211, 0.746, 88.4, 96.8, 81.3
1664, 2.17, 0.0007286, 5.95, 6.152, 0.747, 88.3, 97.0, 81.1
1792, 2.06, 0.0007143, 5.83, 6.095, 0.745, 88.2, 97.1, 80.7
1920, 2.11, 0.0007, 5.81, 6.057, 0.749, 88.4, 97.2, 81.1
2048, 2.01, 0.0006857, 5.72, 6.023, 0.749, 88.4, 97.1, 81.1
2176, 2.1, 0.0006714, 5.68, 6.026, 0.746, 88.2, 97.2, 80.7
2304, 2.06, 0.0006571, 5.66, 6.001, 0.748, 88.3, 97.2, 80.9
2432, 2.02, 0.0006429, 5.58, 5.977, 0.748, 88.3, 97.3, 80.8
2560, 2.17, 0.0006286, 5.55, 5.916, 0.75, 88.4, 97.3, 81.0
2688, 1.98, 0.0006143, 5.51, 5.869, 0.748, 88.2, 97.3, 80.7
2816, 2.07, 0.0006, 5.48, 5.91, 0.75, 88.4, 97.3, 80.9
2944, 2.06, 0.0005857, 5.41, 5.837, 0.749, 88.3, 97.4, 80.7
3072, 2.08, 0.0005714, 5.43, 5.83, 0.748, 88.3, 97.3, 80.8
3200, 2.02, 0.0005571, 5.38, 5.803, 0.749, 88.3, 97.4, 80.7
3328, 2.07, 0.0005429, 5.36, 5.793, 0.749, 88.3, 97.4, 80.8
3456, 2.02, 0.0005286, 5.3, 5.776, 0.75, 88.3, 97.4, 80.8
3584, 2.08, 0.0005143, 5.29, 5.787, 0.749, 88.3, 97.4, 80.7
3712, 2.05, 0.0005, 5.29, 5.76, 0.749, 88.3, 97.4, 80.8
3840, 2.12, 0.0004857, 5.25, 5.732, 0.747, 88.2, 97.4, 80.5
3968, 2.08, 0.0004714, 5.24, 5.737, 0.748, 88.2, 97.4, 80.6
4096, 2.11, 0.0004571, 5.2, 5.738, 0.748, 88.2, 97.4, 80.7
4224, 2.03, 0.0004429, 5.17, 5.737, 0.748, 88.2, 97.4, 80.6
4352, 2.02, 0.0004286, 5.18, 5.714, 0.747, 88.1, 97.4, 80.5
4480, 2.02, 0.0004143, 5.17, 5.712, 0.747, 88.2, 97.5, 80.5
4608, 2.12, 0.0004, 5.11, 5.707, 0.748, 88.2, 97.5, 80.6
4736, 2.03, 0.0003857, 5.12, 5.707, 0.749, 88.2, 97.5, 80.6
4864, 2.1, 0.0003714, 5.09, 5.708, 0.748, 88.2, 97.5, 80.5
4992, 2.04, 0.0003571, 5.09, 5.678, 0.748, 88.2, 97.5, 80.5
5120, 2.0, 0.0003429, 5.04, 5.687, 0.748, 88.2, 97.4, 80.6
5248, 2.01, 0.0003286, 5.06, 5.67, 0.748, 88.2, 97.5, 80.5
5376, 2.01, 0.0003143, 5.05, 5.689, 0.748, 88.2, 97.5, 80.6
5504, 2.07, 0.0003, 5.03, 5.693, 0.748, 88.2, 97.5, 80.6
5632, 2.1, 0.0002857, 5.0, 5.663, 0.748, 88.2, 97.5, 80.5
5760, 2.12, 0.0002714, 5.03, 5.67, 0.749, 88.2, 97.5, 80.6
5888, 2.0, 0.0002571, 4.96, 5.666, 0.748, 88.2, 97.5, 80.6
6016, 2.07, 0.0002429, 4.98, 5.652, 0.748, 88.2, 97.4, 80.6
6144, 2.02, 0.0002286, 4.93, 5.664, 0.748, 88.2, 97.4, 80.6
