step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0007999, n/a, 6.099, 0.027, 15.4, 25.4, 11.0
128, 2.25, 0.0007875, 4.1, 3.696, 0.481, 59.2, 60.6, 57.9
256, 2.19, 0.000775, 3.52, 3.405, 0.688, 75.6, 76.2, 75.1
384, 2.22, 0.0007625, 3.29, 3.198, 0.767, 81.8, 81.3, 82.4
512, 2.19, 0.00075, 3.11, 3.045, 0.8, 84.4, 84.7, 84.1
640, 2.19, 0.0007375, 2.98, 2.937, 0.818, 85.8, 85.8, 85.7
768, 2.18, 0.000725, 2.88, 2.853, 0.826, 86.5, 86.3, 86.6
896, 2.18, 0.0007125, 2.8, 2.792, 0.835, 87.2, 86.9, 87.4
1024, 2.21, 0.0007, 2.75, 2.741, 0.843, 87.8, 87.7, 87.9
1152, 2.22, 0.0006875, 2.7, 2.704, 0.847, 88.1, 87.7, 88.5
1280, 2.2, 0.000675, 2.65, 2.66, 0.85, 88.3, 88.1, 88.5
1408, 2.17, 0.0006625, 2.62, 2.633, 0.849, 88.2, 88.2, 88.2
1536, 2.18, 0.00065, 2.6, 2.607, 0.854, 88.6, 88.5, 88.6
1664, 2.24, 0.0006375, 2.58, 2.585, 0.856, 88.7, 88.7, 88.8
1792, 2.19, 0.000625, 2.54, 2.569, 0.856, 88.8, 88.8, 88.7
1920, 2.17, 0.0006125, 2.54, 2.556, 0.857, 88.9, 88.9, 88.8
2048, 2.17, 0.0006, 2.51, 2.54, 0.859, 89.0, 89.0, 89.0
2176, 2.18, 0.0005875, 2.49, 2.526, 0.859, 89.0, 89.1, 88.8
2304, 2.17, 0.000575, 2.49, 2.521, 0.862, 89.2, 89.1, 89.3
2432, 2.23, 0.0005625, 2.48, 2.504, 0.865, 89.4, 89.2, 89.7
2560, 2.15, 0.00055, 2.47, 2.494, 0.86, 89.1, 89.2, 89.0
2688, 2.16, 0.0005375, 2.45, 2.485, 0.862, 89.2, 89.2, 89.3
2816, 2.17, 0.000525, 2.44, 2.477, 0.862, 89.2, 89.3, 89.2
2944, 2.16, 0.0005125, 2.45, 2.467, 0.861, 89.2, 89.2, 89.1
3072, 2.18, 0.0005, 2.42, 2.466, 0.863, 89.3, 89.3, 89.4
3200, 2.15, 0.0004875, 2.44, 2.457, 0.863, 89.3, 89.3, 89.3
3328, 2.15, 0.000475, 2.41, 2.448, 0.864, 89.4, 89.3, 89.4
3456, 2.17, 0.0004625, 2.4, 2.444, 0.864, 89.4, 89.3, 89.4
3584, 2.18, 0.00045, 2.4, 2.438, 0.866, 89.6, 89.4, 89.7
3712, 2.15, 0.0004375, 2.39, 2.432, 0.863, 89.3, 89.4, 89.3
3840, 2.17, 0.000425, 2.39, 2.426, 0.865, 89.5, 89.5, 89.5
3968, 2.15, 0.0004125, 2.39, 2.421, 0.865, 89.5, 89.4, 89.5
4096, 2.15, 0.0004, 2.38, 2.416, 0.866, 89.5, 89.5, 89.6
4224, 2.14, 0.0003875, 2.36, 2.412, 0.867, 89.6, 89.5, 89.8
4352, 2.15, 0.000375, 2.37, 2.404, 0.867, 89.7, 89.6, 89.8
4480, 2.16, 0.0003625, 2.35, 2.399, 0.867, 89.6, 89.6, 89.7
4608, 2.15, 0.00035, 2.34, 2.394, 0.867, 89.7, 89.6, 89.7
4736, 2.15, 0.0003375, 2.35, 2.393, 0.868, 89.7, 89.6, 89.7
4864, 2.17, 0.000325, 2.34, 2.384, 0.868, 89.7, 89.6, 89.8
4992, 2.12, 0.0003125, 2.34, 2.383, 0.868, 89.7, 89.6, 89.8
5120, 2.18, 0.0003, 2.32, 2.378, 0.867, 89.7, 89.6, 89.7
5248, 2.14, 0.0002875, 2.34, 2.373, 0.869, 89.8, 89.7, 89.9
5376, 2.13, 0.000275, 2.32, 2.373, 0.869, 89.8, 89.7, 89.9
5504, 2.18, 0.0002625, 2.33, 2.367, 0.869, 89.8, 89.7, 89.9
5632, 2.14, 0.00025, 2.33, 2.367, 0.869, 89.8, 89.7, 89.8
5760, 2.17, 0.0002375, 2.31, 2.361, 0.869, 89.8, 89.7, 89.9
5888, 2.18, 0.000225, 2.31, 2.361, 0.87, 89.8, 89.7, 90.0
6016, 2.13, 0.0002125, 2.3, 2.357, 0.87, 89.8, 89.7, 89.9
6144, 2.14, 0.0002, 2.3, 2.356, 0.869, 89.8, 89.7, 89.9
6272, 2.15, 0.0001875, 2.3, 2.351, 0.87, 89.9, 89.7, 90.0
6400, 2.17, 0.000175, 2.3, 2.349, 0.87, 89.9, 89.7, 90.0
6528, 2.17, 0.0001625, 2.3, 2.348, 0.871, 89.9, 89.7, 90.2
6656, 2.15, 0.00015, 2.29, 2.347, 0.87, 89.9, 89.7, 90.0
6784, 2.13, 0.0001375, 2.31, 2.345, 0.871, 89.9, 89.8, 90.1
6912, 2.18, 0.000125, 2.29, 2.341, 0.87, 89.9, 89.7, 90.0
7040, 2.17, 0.0001125, 2.27, 2.342, 0.871, 89.9, 89.8, 90.1
7168, 2.14, 0.0001, 2.29, 2.338, 0.87, 89.9, 89.7, 90.0
7296, 2.14, 8.75e-05, 2.3, 2.337, 0.871, 89.9, 89.8, 90.0
7424, 2.15, 7.5e-05, 2.28, 2.337, 0.87, 89.9, 89.7, 90.0
7552, 2.16, 6.25e-05, 2.28, 2.336, 0.871, 89.9, 89.8, 90.1
7680, 2.15, 5e-05, 2.27, 2.336, 0.871, 89.9, 89.8, 90.1
7808, 2.18, 3.75e-05, 2.28, 2.334, 0.871, 89.9, 89.7, 90.1
7936, 2.16, 2.5e-05, 2.3, 2.333, 0.871, 89.9, 89.7, 90.1
8064, 2.14, 1.25e-05, 2.28, 2.333, 0.871, 89.9, 89.7, 90.1
8192, 2.13, 0.0, 2.28, 2.333, 0.871, 89.9, 89.8, 90.1
