step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0029996, n/a, 6.114, 0.006, 13.7, 22.7, 9.8
128, 2.2, 0.0029531, 3.69, 3.228, 0.767, 81.9, 76.3, 88.4
256, 2.19, 0.0029062, 3.01, 2.862, 0.821, 86.0, 80.7, 92.2
384, 2.22, 0.0028594, 2.75, 2.67, 0.83, 86.8, 81.0, 93.4
512, 2.26, 0.0028125, 2.59, 2.561, 0.841, 87.6, 82.2, 93.7
640, 2.22, 0.0027656, 2.5, 2.519, 0.842, 87.7, 82.4, 93.6
768, 2.26, 0.0027188, 2.43, 2.416, 0.846, 88.0, 82.7, 94.0
896, 2.27, 0.0026719, 2.35, 2.365, 0.848, 88.1, 82.8, 94.1
1024, 2.25, 0.002625, 2.31, 2.322, 0.851, 88.4, 83.0, 94.4
1152, 2.21, 0.0025781, 2.28, 2.291, 0.852, 88.4, 83.1, 94.4
1280, 2.19, 0.0025313, 2.21, 2.256, 0.853, 88.5, 83.2, 94.4
1408, 2.24, 0.0024844, 2.21, 2.234, 0.853, 88.5, 83.2, 94.7
1536, 2.21, 0.0024375, 2.17, 2.209, 0.854, 88.6, 83.3, 94.7
1664, 2.18, 0.0023906, 2.16, 2.194, 0.854, 88.5, 83.1, 94.7
1792, 2.2, 0.0023437, 2.13, 2.176, 0.853, 88.5, 83.2, 94.5
1920, 2.23, 0.0022969, 2.1, 2.155, 0.856, 88.7, 83.3, 94.8
2048, 2.18, 0.00225, 2.08, 2.145, 0.856, 88.7, 83.4, 94.8
2176, 2.29, 0.0022031, 2.07, 2.133, 0.856, 88.7, 83.4, 94.8
2304, 2.19, 0.0021563, 2.06, 2.127, 0.856, 88.7, 83.3, 94.9
2432, 2.26, 0.0021094, 2.06, 2.119, 0.857, 88.8, 83.4, 94.9
2560, 2.34, 0.0020625, 2.05, 2.103, 0.857, 88.8, 83.4, 95.0
2688, 2.21, 0.0020156, 2.03, 2.129, 0.855, 88.7, 83.3, 94.8
2816, 2.23, 0.0019688, 2.01, 2.095, 0.857, 88.8, 83.5, 94.9
2944, 2.22, 0.0019219, 2.01, 2.085, 0.857, 88.8, 83.4, 94.9
3072, 2.25, 0.001875, 1.99, 2.071, 0.857, 88.8, 83.5, 94.9
3200, 2.18, 0.0018281, 1.98, 2.063, 0.858, 88.9, 83.5, 95.0
3328, 2.15, 0.0017813, 1.98, 2.061, 0.857, 88.8, 83.3, 95.0
3456, 2.26, 0.0017344, 1.97, 2.055, 0.857, 88.8, 83.4, 95.0
3584, 2.21, 0.0016875, 1.96, 2.051, 0.857, 88.8, 83.4, 95.0
3712, 2.16, 0.0016406, 1.96, 2.05, 0.857, 88.8, 83.4, 95.1
3840, 2.19, 0.0015938, 1.95, 2.042, 0.856, 88.7, 83.2, 95.0
3968, 2.3, 0.0015469, 1.96, 2.037, 0.858, 88.8, 83.4, 95.0
4096, 2.2, 0.0015, 1.93, 2.038, 0.857, 88.8, 83.4, 95.0
4224, 2.2, 0.0014531, 1.93, 2.029, 0.858, 88.9, 83.4, 95.1
4352, 2.17, 0.0014062, 1.93, 2.039, 0.857, 88.8, 83.4, 95.0
4480, 2.24, 0.0013594, 1.93, 2.02, 0.858, 88.9, 83.4, 95.1
4608, 2.13, 0.0013125, 1.91, 2.016, 0.857, 88.8, 83.3, 95.1
4736, 2.19, 0.0012656, 1.91, 2.014, 0.858, 88.9, 83.5, 95.1
4864, 2.19, 0.0012187, 1.91, 2.008, 0.857, 88.8, 83.3, 95.1
4992, 2.24, 0.0011719, 1.9, 2.007, 0.857, 88.8, 83.3, 95.1
5120, 2.18, 0.001125, 1.89, 2.007, 0.857, 88.8, 83.4, 95.0
5248, 2.16, 0.0010781, 1.89, 1.998, 0.857, 88.8, 83.3, 95.2
5376, 2.17, 0.0010313, 1.89, 1.998, 0.857, 88.8, 83.4, 95.0
5504, 2.19, 0.0009844, 1.88, 1.999, 0.857, 88.8, 83.3, 95.1
5632, 2.13, 0.0009375, 1.87, 1.994, 0.857, 88.8, 83.3, 95.1
5760, 2.22, 0.0008906, 1.88, 1.99, 0.857, 88.8, 83.3, 95.2
5888, 2.16, 0.0008437, 1.87, 1.987, 0.858, 88.9, 83.4, 95.1
6016, 2.16, 0.0007969, 1.87, 1.991, 0.858, 88.9, 83.3, 95.2
6144, 2.21, 0.00075, 1.86, 1.987, 0.857, 88.8, 83.3, 95.2
6272, 2.14, 0.0007031, 1.85, 1.983, 0.857, 88.8, 83.3, 95.1
