step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0007999, n/a, 6.095, -0.003, 13.0, 21.6, 9.3
128, 2.23, 0.0007875, 4.08, 3.669, 0.56, 66.0, 63.2, 69.1
256, 2.21, 0.000775, 3.52, 3.4, 0.685, 75.7, 71.7, 80.0
384, 2.24, 0.0007625, 3.3, 3.201, 0.76, 81.4, 78.2, 85.0
512, 2.22, 0.00075, 3.1, 3.045, 0.801, 84.6, 81.2, 88.3
640, 2.19, 0.0007375, 2.98, 2.932, 0.822, 86.2, 83.3, 89.3
768, 2.22, 0.000725, 2.89, 2.847, 0.833, 87.0, 84.3, 89.8
896, 2.21, 0.0007125, 2.78, 2.783, 0.84, 87.6, 84.9, 90.5
1024, 2.22, 0.0007, 2.74, 2.722, 0.845, 88.0, 85.2, 90.9
1152, 2.21, 0.0006875, 2.67, 2.677, 0.852, 88.5, 85.7, 91.4
1280, 2.24, 0.000675, 2.64, 2.637, 0.855, 88.7, 86.0, 91.6
1408, 2.17, 0.0006625, 2.6, 2.618, 0.856, 88.8, 86.2, 91.5
1536, 2.25, 0.00065, 2.56, 2.578, 0.86, 89.1, 86.5, 92.0
1664, 2.22, 0.0006375, 2.53, 2.554, 0.862, 89.2, 86.6, 92.1
1792, 2.19, 0.000625, 2.52, 2.527, 0.863, 89.3, 86.8, 92.0
1920, 2.2, 0.0006125, 2.47, 2.51, 0.866, 89.6, 86.8, 92.5
2048, 2.24, 0.0006, 2.45, 2.493, 0.866, 89.6, 87.0, 92.3
2176, 2.2, 0.0005875, 2.46, 2.472, 0.869, 89.8, 87.1, 92.6
2304, 2.2, 0.000575, 2.43, 2.458, 0.869, 89.8, 87.1, 92.7
2432, 2.27, 0.0005625, 2.41, 2.446, 0.867, 89.7, 87.2, 92.3
2560, 2.21, 0.00055, 2.39, 2.434, 0.871, 89.9, 87.3, 92.7
2688, 2.18, 0.0005375, 2.39, 2.421, 0.87, 89.9, 87.3, 92.7
2816, 2.16, 0.000525, 2.37, 2.415, 0.871, 90.0, 87.3, 92.8
2944, 2.16, 0.0005125, 2.37, 2.399, 0.871, 89.9, 87.3, 92.7
3072, 2.2, 0.0005, 2.35, 2.39, 0.871, 89.9, 87.4, 92.7
3200, 2.2, 0.0004875, 2.34, 2.384, 0.872, 90.0, 87.4, 92.9
3328, 2.17, 0.000475, 2.33, 2.373, 0.872, 90.0, 87.5, 92.7
3456, 2.17, 0.0004625, 2.33, 2.369, 0.871, 90.0, 87.5, 92.6
3584, 2.21, 0.00045, 2.32, 2.358, 0.872, 90.0, 87.5, 92.7
3712, 2.17, 0.0004375, 2.31, 2.359, 0.873, 90.1, 87.5, 92.8
3840, 2.2, 0.000425, 2.3, 2.348, 0.873, 90.1, 87.6, 92.8
3968, 2.14, 0.0004125, 2.29, 2.342, 0.874, 90.2, 87.6, 92.9
4096, 2.17, 0.0004, 2.28, 2.334, 0.873, 90.1, 87.5, 92.9
4224, 2.14, 0.0003875, 2.27, 2.331, 0.874, 90.2, 87.6, 93.0
4352, 2.22, 0.000375, 2.29, 2.323, 0.874, 90.2, 87.6, 93.0
4480, 2.22, 0.0003625, 2.28, 2.321, 0.874, 90.2, 87.6, 92.9
4608, 2.2, 0.00035, 2.26, 2.313, 0.874, 90.2, 87.6, 92.9
4736, 2.24, 0.0003375, 2.26, 2.31, 0.875, 90.3, 87.6, 93.2
4864, 2.17, 0.000325, 2.27, 2.305, 0.875, 90.3, 87.7, 93.1
4992, 2.17, 0.0003125, 2.25, 2.304, 0.875, 90.3, 87.6, 93.1
5120, 2.21, 0.0003, 2.26, 2.298, 0.875, 90.3, 87.7, 93.0
5248, 2.17, 0.0002875, 2.24, 2.296, 0.875, 90.3, 87.7, 93.1
5376, 2.2, 0.000275, 2.24, 2.294, 0.875, 90.3, 87.7, 93.0
5504, 2.19, 0.0002625, 2.23, 2.292, 0.875, 90.3, 87.7, 93.0
5632, 2.18, 0.00025, 2.23, 2.286, 0.876, 90.3, 87.7, 93.1
5760, 2.19, 0.0002375, 2.24, 2.282, 0.876, 90.3, 87.7, 93.1
5888, 2.16, 0.000225, 2.24, 2.284, 0.875, 90.3, 87.7, 93.1
6016, 2.16, 0.0002125, 2.22, 2.28, 0.876, 90.3, 87.7, 93.2
6144, 2.18, 0.0002, 2.23, 2.278, 0.875, 90.3, 87.7, 93.1
6272, 2.2, 0.0001875, 2.22, 2.273, 0.876, 90.3, 87.7, 93.2
6400, 2.19, 0.000175, 2.22, 2.27, 0.876, 90.3, 87.7, 93.1
6528, 2.16, 0.0001625, 2.21, 2.274, 0.876, 90.4, 87.7, 93.2
6656, 2.15, 0.00015, 2.21, 2.267, 0.876, 90.4, 87.7, 93.2
6784, 2.18, 0.0001375, 2.2, 2.265, 0.876, 90.4, 87.7, 93.2
6912, 2.2, 0.000125, 2.22, 2.263, 0.876, 90.4, 87.7, 93.2
7040, 2.17, 0.0001125, 2.2, 2.265, 0.876, 90.4, 87.7, 93.2
7168, 2.2, 0.0001, 2.21, 2.263, 0.876, 90.4, 87.7, 93.2
7296, 2.17, 8.75e-05, 2.2, 2.262, 0.876, 90.4, 87.7, 93.2
7424, 2.19, 7.5e-05, 2.21, 2.258, 0.876, 90.4, 87.7, 93.2
7552, 2.21, 6.25e-05, 2.2, 2.259, 0.876, 90.4, 87.7, 93.1
7680, 2.16, 5e-05, 2.21, 2.258, 0.876, 90.4, 87.7, 93.2
7808, 2.18, 3.75e-05, 2.19, 2.258, 0.876, 90.4, 87.7, 93.2
7936, 2.16, 2.5e-05, 2.19, 2.257, 0.876, 90.4, 87.7, 93.2
8064, 2.16, 1.25e-05, 2.19, 2.257, 0.876, 90.4, 87.7, 93.2
8192, 2.19, 0.0, 2.2, 2.256, 0.877, 90.4, 87.7, 93.2
