step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0005999, n/a, 6.141, 0.027, 15.4, 25.5, 11.0
128, 2.24, 0.0005906, 4.21, 3.81, 0.144, 34.2, 32.4, 36.2
256, 2.24, 0.0005812, 3.69, 3.603, 0.298, 45.7, 44.1, 47.5
384, 2.31, 0.0005719, 3.49, 3.414, 0.427, 55.5, 54.5, 56.5
512, 2.22, 0.0005625, 3.32, 3.228, 0.55, 64.9, 64.5, 65.4
640, 2.2, 0.0005531, 3.15, 3.096, 0.649, 72.6, 72.2, 73.0
768, 2.22, 0.0005437, 3.03, 2.984, 0.69, 75.9, 75.0, 76.7
896, 2.24, 0.0005344, 2.94, 2.904, 0.707, 77.2, 76.6, 77.9
1024, 2.17, 0.000525, 2.86, 2.838, 0.727, 78.8, 78.1, 79.5
1152, 2.25, 0.0005156, 2.8, 2.787, 0.737, 79.6, 78.4, 80.8
1280, 2.2, 0.0005062, 2.75, 2.737, 0.745, 80.2, 79.3, 81.0
1408, 2.21, 0.0004969, 2.7, 2.701, 0.75, 80.5, 79.5, 81.6
1536, 2.18, 0.0004875, 2.68, 2.667, 0.755, 80.9, 80.1, 81.8
1664, 2.18, 0.0004781, 2.64, 2.64, 0.763, 81.5, 80.8, 82.3
1792, 2.24, 0.0004687, 2.61, 2.613, 0.77, 82.1, 81.3, 82.9
1920, 2.22, 0.0004594, 2.58, 2.59, 0.773, 82.3, 81.5, 83.2
2048, 2.22, 0.00045, 2.55, 2.571, 0.775, 82.5, 81.7, 83.3
2176, 2.21, 0.0004406, 2.54, 2.562, 0.775, 82.5, 81.8, 83.2
2304, 2.17, 0.0004312, 2.52, 2.541, 0.779, 82.8, 82.0, 83.6
2432, 2.19, 0.0004219, 2.5, 2.523, 0.782, 83.0, 82.1, 83.9
2560, 2.16, 0.0004125, 2.49, 2.503, 0.78, 82.9, 82.2, 83.6
2688, 2.23, 0.0004031, 2.47, 2.486, 0.785, 83.3, 82.7, 83.9
2816, 2.17, 0.0003937, 2.45, 2.474, 0.787, 83.4, 82.8, 83.9
2944, 2.18, 0.0003844, 2.45, 2.464, 0.788, 83.5, 83.1, 83.9
3072, 2.21, 0.000375, 2.42, 2.45, 0.792, 83.8, 83.4, 84.2
3200, 2.2, 0.0003656, 2.41, 2.445, 0.796, 84.1, 83.5, 84.7
3328, 2.2, 0.0003562, 2.41, 2.429, 0.794, 84.0, 83.6, 84.3
3456, 2.24, 0.0003469, 2.4, 2.422, 0.793, 83.9, 83.6, 84.1
3584, 2.14, 0.0003375, 2.39, 2.413, 0.798, 84.2, 83.7, 84.7
3712, 2.19, 0.0003281, 2.39, 2.413, 0.795, 84.0, 83.7, 84.4
3840, 2.22, 0.0003187, 2.36, 2.404, 0.797, 84.1, 83.9, 84.4
3968, 2.2, 0.0003094, 2.36, 2.395, 0.797, 84.1, 83.9, 84.4
4096, 2.22, 0.0003, 2.35, 2.392, 0.798, 84.3, 84.0, 84.5
4224, 2.21, 0.0002906, 2.35, 2.383, 0.801, 84.5, 84.0, 85.0
4352, 2.16, 0.0002812, 2.34, 2.376, 0.8, 84.4, 84.0, 84.8
4480, 2.19, 0.0002719, 2.33, 2.37, 0.799, 84.3, 84.1, 84.5
4608, 2.25, 0.0002625, 2.33, 2.365, 0.801, 84.5, 84.1, 84.9
4736, 2.16, 0.0002531, 2.32, 2.362, 0.801, 84.5, 84.1, 84.8
4864, 2.16, 0.0002437, 2.32, 2.356, 0.801, 84.5, 84.1, 84.9
4992, 2.15, 0.0002344, 2.32, 2.352, 0.802, 84.5, 84.1, 84.9
5120, 2.16, 0.000225, 2.3, 2.349, 0.802, 84.5, 84.1, 85.0
5248, 2.21, 0.0002156, 2.31, 2.344, 0.802, 84.6, 84.2, 84.9
5376, 2.16, 0.0002062, 2.3, 2.34, 0.803, 84.6, 84.2, 85.1
5504, 2.19, 0.0001969, 2.3, 2.334, 0.803, 84.7, 84.2, 85.1
5632, 2.24, 0.0001875, 2.29, 2.337, 0.803, 84.6, 84.2, 85.0
5760, 2.21, 0.0001781, 2.29, 2.331, 0.803, 84.6, 84.2, 85.1
5888, 2.23, 0.0001687, 2.29, 2.325, 0.804, 84.7, 84.3, 85.2
6016, 2.2, 0.0001594, 2.29, 2.324, 0.804, 84.7, 84.3, 85.2
6144, 2.21, 0.00015, 2.28, 2.322, 0.803, 84.6, 84.3, 85.0
6272, 2.17, 0.0001406, 2.27, 2.319, 0.804, 84.7, 84.3, 85.2
6400, 2.21, 0.0001312, 2.27, 2.316, 0.804, 84.7, 84.3, 85.2
6528, 2.21, 0.0001219, 2.27, 2.315, 0.804, 84.7, 84.3, 85.1
6656, 2.21, 0.0001125, 2.27, 2.312, 0.804, 84.7, 84.3, 85.2
6784, 2.22, 0.0001031, 2.27, 2.31, 0.805, 84.8, 84.3, 85.2
6912, 2.21, 9.37e-05, 2.26, 2.31, 0.805, 84.8, 84.3, 85.2
7040, 2.17, 8.44e-05, 2.27, 2.307, 0.805, 84.8, 84.4, 85.2
7168, 2.2, 7.5e-05, 2.26, 2.307, 0.805, 84.8, 84.3, 85.3
7296, 2.23, 6.56e-05, 2.27, 2.307, 0.805, 84.8, 84.3, 85.2
7424, 2.16, 5.62e-05, 2.25, 2.303, 0.805, 84.8, 84.4, 85.2
7552, 2.17, 4.69e-05, 2.26, 2.303, 0.805, 84.8, 84.4, 85.3
7680, 2.2, 3.75e-05, 2.25, 2.302, 0.805, 84.8, 84.3, 85.2
7808, 2.19, 2.81e-05, 2.25, 2.302, 0.805, 84.8, 84.3, 85.3
7936, 2.26, 1.87e-05, 2.26, 2.301, 0.804, 84.8, 84.3, 85.2
8064, 2.18, 9.4e-06, 2.25, 2.302, 0.805, 84.8, 84.3, 85.3
8192, 2.14, 0.0, 2.26, 2.3, 0.805, 84.8, 84.4, 85.2
