step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0007999, n/a, 6.141, 0.027, 15.4, 25.5, 11.0
128, 2.24, 0.0007875, 4.13, 3.756, 0.16, 35.4, 33.6, 37.3
256, 2.31, 0.000775, 3.63, 3.535, 0.363, 50.4, 50.0, 50.9
384, 2.29, 0.0007625, 3.41, 3.31, 0.612, 69.5, 71.0, 68.1
512, 2.21, 0.00075, 3.21, 3.124, 0.709, 77.3, 77.6, 76.9
640, 2.17, 0.0007375, 3.05, 3.002, 0.739, 79.6, 79.6, 79.7
768, 2.23, 0.000725, 2.94, 2.904, 0.757, 81.0, 81.2, 80.8
896, 2.22, 0.0007125, 2.86, 2.841, 0.77, 82.0, 82.0, 82.0
1024, 2.17, 0.0007, 2.8, 2.787, 0.778, 82.7, 82.8, 82.6
1152, 2.22, 0.0006875, 2.74, 2.744, 0.788, 83.4, 83.4, 83.5
1280, 2.2, 0.000675, 2.7, 2.709, 0.789, 83.5, 84.0, 83.1
1408, 2.22, 0.0006625, 2.67, 2.671, 0.798, 84.2, 84.9, 83.5
1536, 2.17, 0.00065, 2.65, 2.644, 0.807, 84.8, 85.9, 83.8
1664, 2.19, 0.0006375, 2.61, 2.62, 0.814, 85.4, 86.8, 84.1
1792, 2.2, 0.000625, 2.58, 2.598, 0.819, 85.8, 87.4, 84.3
1920, 2.23, 0.0006125, 2.57, 2.583, 0.819, 85.8, 87.4, 84.2
2048, 2.21, 0.0006, 2.54, 2.565, 0.819, 85.7, 87.5, 84.1
2176, 2.22, 0.0005875, 2.53, 2.551, 0.819, 85.7, 87.7, 83.8
2304, 2.19, 0.000575, 2.51, 2.537, 0.818, 85.7, 87.9, 83.6
2432, 2.2, 0.0005625, 2.49, 2.526, 0.819, 85.8, 87.9, 83.8
2560, 2.15, 0.00055, 2.49, 2.515, 0.818, 85.6, 87.9, 83.5
2688, 2.2, 0.0005375, 2.47, 2.505, 0.82, 85.8, 88.0, 83.7
2816, 2.19, 0.000525, 2.47, 2.504, 0.819, 85.7, 88.1, 83.5
2944, 2.17, 0.0005125, 2.48, 2.501, 0.818, 85.7, 88.0, 83.4
3072, 2.18, 0.0005, 2.46, 2.502, 0.818, 85.6, 88.1, 83.3
3200, 2.15, 0.0004875, 2.46, 2.492, 0.822, 85.9, 88.1, 83.9
3328, 2.17, 0.000475, 2.46, 2.48, 0.82, 85.8, 88.1, 83.6
3456, 2.21, 0.0004625, 2.45, 2.472, 0.818, 85.6, 88.2, 83.3
3584, 2.19, 0.00045, 2.44, 2.47, 0.819, 85.7, 88.1, 83.4
3712, 2.26, 0.0004375, 2.45, 2.468, 0.818, 85.6, 88.1, 83.3
3840, 2.25, 0.000425, 2.42, 2.463, 0.819, 85.7, 88.2, 83.4
3968, 2.25, 0.0004125, 2.41, 2.459, 0.819, 85.7, 88.2, 83.3
4096, 2.26, 0.0004, 2.41, 2.456, 0.819, 85.7, 88.3, 83.2
4224, 2.25, 0.0003875, 2.42, 2.449, 0.819, 85.7, 88.2, 83.4
4352, 2.18, 0.000375, 2.41, 2.445, 0.818, 85.7, 88.2, 83.3
4480, 2.22, 0.0003625, 2.39, 2.441, 0.818, 85.6, 88.3, 83.1
4608, 2.29, 0.00035, 2.4, 2.439, 0.82, 85.8, 88.3, 83.4
4736, 2.22, 0.0003375, 2.39, 2.437, 0.819, 85.7, 88.3, 83.3
4864, 2.21, 0.000325, 2.39, 2.432, 0.818, 85.7, 88.3, 83.2
4992, 2.24, 0.0003125, 2.4, 2.43, 0.821, 85.9, 88.4, 83.4
5120, 2.19, 0.0003, 2.38, 2.428, 0.821, 85.9, 88.4, 83.5
5248, 2.21, 0.0002875, 2.39, 2.426, 0.82, 85.7, 88.4, 83.2
5376, 2.18, 0.000275, 2.38, 2.422, 0.82, 85.8, 88.4, 83.4
5504, 2.22, 0.0002625, 2.39, 2.419, 0.82, 85.8, 88.4, 83.3
5632, 2.27, 0.00025, 2.37, 2.419, 0.819, 85.7, 88.4, 83.2
5760, 2.18, 0.0002375, 2.38, 2.416, 0.818, 85.7, 88.4, 83.1
5888, 2.18, 0.000225, 2.37, 2.416, 0.82, 85.7, 88.4, 83.2
6016, 2.15, 0.0002125, 2.38, 2.414, 0.82, 85.8, 88.5, 83.2
6144, 2.17, 0.0002, 2.37, 2.413, 0.819, 85.7, 88.5, 83.1
6272, 2.13, 0.0001875, 2.37, 2.413, 0.82, 85.7, 88.5, 83.2
6400, 2.17, 0.000175, 2.37, 2.408, 0.82, 85.8, 88.5, 83.2
6528, 2.18, 0.0001625, 2.37, 2.407, 0.819, 85.7, 88.5, 83.1
6656, 2.16, 0.00015, 2.36, 2.405, 0.82, 85.7, 88.6, 83.1
6784, 2.17, 0.0001375, 2.37, 2.403, 0.82, 85.8, 88.6, 83.1
6912, 2.17, 0.000125, 2.35, 2.404, 0.82, 85.8, 88.6, 83.2
7040, 2.14, 0.0001125, 2.36, 2.403, 0.82, 85.8, 88.6, 83.2
7168, 2.16, 0.0001, 2.35, 2.402, 0.821, 85.8, 88.6, 83.2
7296, 2.21, 8.75e-05, 2.37, 2.4, 0.821, 85.8, 88.6, 83.2
7424, 2.14, 7.5e-05, 2.35, 2.4, 0.821, 85.8, 88.6, 83.2
7552, 2.17, 6.25e-05, 2.36, 2.399, 0.82, 85.8, 88.6, 83.2
7680, 2.18, 5e-05, 2.34, 2.399, 0.82, 85.8, 88.6, 83.2
7808, 2.15, 3.75e-05, 2.35, 2.399, 0.821, 85.8, 88.7, 83.2
7936, 2.17, 2.5e-05, 2.36, 2.397, 0.82, 85.8, 88.6, 83.2
8064, 2.16, 1.25e-05, 2.35, 2.397, 0.821, 85.8, 88.6, 83.2
8192, 2.17, 0.0, 2.36, 2.397, 0.82, 85.8, 88.6, 83.2
