step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0009999, n/a, 6.099, 0.027, 15.4, 25.4, 11.0
128, 2.19, 0.0009844, 4.03, 3.626, 0.562, 65.9, 65.3, 66.5
256, 2.21, 0.0009687, 3.45, 3.322, 0.728, 78.8, 78.4, 79.2
384, 2.28, 0.0009531, 3.2, 3.108, 0.791, 83.8, 82.9, 84.6
512, 2.24, 0.0009375, 3.02, 2.962, 0.817, 85.7, 84.9, 86.6
640, 2.17, 0.0009219, 2.9, 2.864, 0.827, 86.6, 85.8, 87.3
768, 2.18, 0.0009063, 2.81, 2.787, 0.833, 87.0, 86.2, 87.8
896, 2.2, 0.0008906, 2.74, 2.733, 0.84, 87.6, 86.7, 88.5
1024, 2.19, 0.000875, 2.69, 2.685, 0.844, 87.9, 87.1, 88.7
1152, 2.22, 0.0008594, 2.66, 2.667, 0.847, 88.1, 87.0, 89.3
1280, 2.18, 0.0008437, 2.61, 2.618, 0.846, 88.0, 87.3, 88.7
1408, 2.16, 0.0008281, 2.58, 2.594, 0.847, 88.1, 87.5, 88.7
1536, 2.15, 0.0008125, 2.56, 2.574, 0.853, 88.6, 87.9, 89.2
1664, 2.21, 0.0007969, 2.54, 2.558, 0.854, 88.7, 88.0, 89.3
1792, 2.15, 0.0007813, 2.51, 2.548, 0.854, 88.6, 88.1, 89.1
1920, 2.14, 0.0007656, 2.51, 2.528, 0.854, 88.6, 88.2, 89.1
2048, 2.15, 0.00075, 2.48, 2.516, 0.855, 88.7, 88.2, 89.2
2176, 2.16, 0.0007344, 2.47, 2.503, 0.855, 88.7, 88.3, 89.1
2304, 2.15, 0.0007187, 2.47, 2.503, 0.857, 88.9, 88.3, 89.5
2432, 2.21, 0.0007031, 2.46, 2.488, 0.861, 89.1, 88.3, 90.0
2560, 2.19, 0.0006875, 2.45, 2.478, 0.856, 88.8, 88.3, 89.3
2688, 2.16, 0.0006719, 2.43, 2.471, 0.859, 89.0, 88.4, 89.7
2816, 2.19, 0.0006563, 2.43, 2.464, 0.859, 89.0, 88.4, 89.6
2944, 2.17, 0.0006406, 2.43, 2.457, 0.857, 88.9, 88.4, 89.4
3072, 2.17, 0.000625, 2.4, 2.458, 0.86, 89.1, 88.4, 89.7
3200, 2.17, 0.0006094, 2.42, 2.45, 0.858, 88.9, 88.4, 89.4
3328, 2.17, 0.0005937, 2.4, 2.444, 0.859, 89.0, 88.4, 89.6
3456, 2.16, 0.0005781, 2.4, 2.44, 0.859, 89.0, 88.5, 89.6
3584, 2.19, 0.0005625, 2.39, 2.438, 0.861, 89.2, 88.5, 89.8
3712, 2.15, 0.0005469, 2.39, 2.431, 0.859, 89.0, 88.5, 89.5
3840, 2.17, 0.0005313, 2.39, 2.429, 0.861, 89.2, 88.7, 89.7
3968, 2.15, 0.0005156, 2.39, 2.425, 0.861, 89.2, 88.7, 89.7
4096, 2.15, 0.0005, 2.38, 2.422, 0.861, 89.2, 88.7, 89.6
4224, 2.2, 0.0004844, 2.36, 2.422, 0.862, 89.2, 88.7, 89.8
4352, 2.16, 0.0004687, 2.38, 2.414, 0.862, 89.2, 88.7, 89.7
4480, 2.16, 0.0004531, 2.36, 2.411, 0.861, 89.1, 88.8, 89.5
4608, 2.19, 0.0004375, 2.36, 2.411, 0.86, 89.1, 88.7, 89.5
4736, 2.18, 0.0004219, 2.37, 2.411, 0.86, 89.1, 88.7, 89.4
4864, 2.27, 0.0004063, 2.36, 2.404, 0.861, 89.2, 88.8, 89.6
4992, 2.21, 0.0003906, 2.36, 2.403, 0.861, 89.2, 88.8, 89.5
5120, 2.28, 0.000375, 2.34, 2.402, 0.86, 89.1, 88.7, 89.4
5248, 2.21, 0.0003594, 2.37, 2.399, 0.861, 89.1, 88.8, 89.5
5376, 2.2, 0.0003437, 2.35, 2.4, 0.86, 89.1, 88.8, 89.4
5504, 2.27, 0.0003281, 2.35, 2.396, 0.861, 89.1, 88.8, 89.4
5632, 2.24, 0.0003125, 2.35, 2.396, 0.861, 89.1, 88.8, 89.5
5760, 2.24, 0.0002969, 2.34, 2.393, 0.862, 89.2, 88.8, 89.6
5888, 2.16, 0.0002813, 2.34, 2.392, 0.862, 89.2, 88.8, 89.7
6016, 2.16, 0.0002656, 2.33, 2.392, 0.861, 89.2, 88.8, 89.5
6144, 2.14, 0.00025, 2.33, 2.389, 0.86, 89.1, 88.8, 89.4
6272, 2.17, 0.0002344, 2.34, 2.387, 0.86, 89.1, 88.8, 89.3
6400, 2.17, 0.0002188, 2.34, 2.386, 0.861, 89.2, 88.8, 89.5
6528, 2.16, 0.0002031, 2.34, 2.383, 0.86, 89.1, 88.8, 89.4
6656, 2.24, 0.0001875, 2.32, 2.384, 0.861, 89.1, 88.8, 89.5
6784, 2.2, 0.0001719, 2.34, 2.382, 0.862, 89.2, 88.8, 89.6
6912, 2.22, 0.0001563, 2.33, 2.38, 0.861, 89.2, 88.9, 89.5
7040, 2.26, 0.0001406, 2.31, 2.382, 0.862, 89.2, 88.8, 89.6
