step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0009999, n/a, 6.1, 0.024, 15.1, 25.0, 10.8
128, 2.21, 0.0009844, 4.03, 3.622, 0.568, 66.4, 65.4, 67.4
256, 2.23, 0.0009687, 3.45, 3.327, 0.732, 79.1, 78.0, 80.3
384, 2.28, 0.0009531, 3.2, 3.106, 0.8, 84.4, 83.3, 85.6
512, 2.24, 0.0009375, 3.02, 2.943, 0.825, 86.4, 85.3, 87.5
640, 2.22, 0.0009219, 2.88, 2.824, 0.838, 87.4, 86.4, 88.4
768, 2.2, 0.0009063, 2.77, 2.747, 0.846, 88.0, 86.8, 89.3
896, 2.21, 0.0008906, 2.7, 2.694, 0.851, 88.4, 87.2, 89.7
1024, 2.24, 0.000875, 2.66, 2.648, 0.856, 88.8, 87.6, 90.0
1152, 2.24, 0.0008594, 2.62, 2.637, 0.859, 89.0, 87.6, 90.5
1280, 2.22, 0.0008437, 2.58, 2.581, 0.861, 89.1, 88.2, 90.1
1408, 2.19, 0.0008281, 2.55, 2.558, 0.862, 89.2, 88.3, 90.1
1536, 2.2, 0.0008125, 2.53, 2.538, 0.863, 89.3, 88.4, 90.3
1664, 2.25, 0.0007969, 2.51, 2.52, 0.863, 89.3, 88.5, 90.1
1792, 2.19, 0.0007813, 2.48, 2.504, 0.861, 89.2, 88.5, 89.9
1920, 2.18, 0.0007656, 2.48, 2.493, 0.862, 89.3, 88.6, 90.0
2048, 2.19, 0.00075, 2.46, 2.478, 0.864, 89.4, 88.6, 90.2
2176, 2.19, 0.0007344, 2.44, 2.471, 0.863, 89.3, 88.7, 90.0
2304, 2.19, 0.0007187, 2.44, 2.479, 0.865, 89.5, 88.7, 90.3
2432, 2.22, 0.0007031, 2.43, 2.45, 0.869, 89.8, 88.9, 90.7
2560, 2.17, 0.0006875, 2.41, 2.443, 0.865, 89.5, 89.0, 89.9
2688, 2.18, 0.0006719, 2.4, 2.431, 0.866, 89.6, 88.9, 90.2
2816, 2.19, 0.0006563, 2.4, 2.423, 0.866, 89.6, 89.0, 90.2
2944, 2.2, 0.0006406, 2.4, 2.416, 0.865, 89.5, 89.0, 89.9
3072, 2.18, 0.000625, 2.37, 2.416, 0.867, 89.6, 89.1, 90.2
3200, 2.17, 0.0006094, 2.39, 2.41, 0.866, 89.6, 89.0, 90.1
3328, 2.18, 0.0005937, 2.37, 2.402, 0.865, 89.5, 89.1, 90.0
3456, 2.19, 0.0005781, 2.37, 2.397, 0.866, 89.6, 89.1, 90.0
3584, 2.19, 0.0005625, 2.36, 2.394, 0.867, 89.6, 89.2, 90.0
3712, 2.17, 0.0005469, 2.35, 2.389, 0.865, 89.5, 89.1, 89.9
3840, 2.19, 0.0005313, 2.35, 2.385, 0.867, 89.6, 89.2, 90.1
3968, 2.17, 0.0005156, 2.36, 2.384, 0.868, 89.7, 89.2, 90.2
4096, 2.19, 0.0005, 2.35, 2.384, 0.868, 89.7, 89.2, 90.2
4224, 2.17, 0.0004844, 2.33, 2.378, 0.868, 89.7, 89.2, 90.2
4352, 2.17, 0.0004687, 2.35, 2.375, 0.867, 89.6, 89.2, 90.0
4480, 2.19, 0.0004531, 2.33, 2.372, 0.866, 89.6, 89.2, 89.9
4608, 2.18, 0.0004375, 2.32, 2.37, 0.866, 89.6, 89.2, 89.9
4736, 2.18, 0.0004219, 2.33, 2.366, 0.866, 89.5, 89.2, 89.8
4864, 2.2, 0.0004063, 2.33, 2.36, 0.866, 89.5, 89.2, 89.8
4992, 2.14, 0.0003906, 2.32, 2.36, 0.865, 89.5, 89.2, 89.8
5120, 2.21, 0.000375, 2.31, 2.356, 0.866, 89.5, 89.3, 89.8
5248, 2.16, 0.0003594, 2.33, 2.356, 0.865, 89.5, 89.2, 89.7
5376, 2.15, 0.0003437, 2.31, 2.353, 0.865, 89.5, 89.2, 89.7
