step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0007999, n/a, 6.107, -0.009, 12.6, 20.9, 9.0
128, 2.2, 0.0007875, 4.08, 3.669, 0.495, 60.7, 60.0, 61.4
256, 2.19, 0.000775, 3.51, 3.382, 0.663, 73.8, 72.7, 74.9
384, 2.29, 0.0007625, 3.27, 3.171, 0.734, 79.4, 76.6, 82.4
512, 2.26, 0.00075, 3.07, 3.01, 0.767, 82.0, 78.9, 85.3
640, 2.2, 0.0007375, 2.95, 2.906, 0.791, 83.8, 81.0, 86.9
768, 2.19, 0.000725, 2.86, 2.826, 0.805, 84.9, 82.3, 87.7
896, 2.22, 0.0007125, 2.78, 2.761, 0.815, 85.7, 83.7, 87.7
1024, 2.27, 0.0007, 2.72, 2.713, 0.825, 86.4, 84.1, 88.8
1152, 2.17, 0.0006875, 2.68, 2.67, 0.83, 86.8, 85.3, 88.3
1280, 2.24, 0.000675, 2.64, 2.636, 0.831, 86.9, 85.6, 88.1
1408, 2.25, 0.0006625, 2.59, 2.606, 0.834, 87.1, 85.7, 88.5
1536, 2.23, 0.00065, 2.58, 2.582, 0.837, 87.3, 85.9, 88.9
1664, 2.23, 0.0006375, 2.54, 2.564, 0.838, 87.4, 86.2, 88.7
1792, 2.19, 0.000625, 2.52, 2.539, 0.84, 87.5, 86.1, 89.0
1920, 2.24, 0.0006125, 2.51, 2.518, 0.843, 87.8, 86.3, 89.3
2048, 2.22, 0.0006, 2.5, 2.503, 0.842, 87.7, 86.4, 89.0
2176, 2.2, 0.0005875, 2.48, 2.493, 0.844, 87.8, 86.5, 89.1
2304, 2.22, 0.000575, 2.46, 2.477, 0.844, 87.8, 86.8, 88.9
2432, 2.24, 0.0005625, 2.44, 2.465, 0.844, 87.9, 86.8, 89.0
2560, 2.22, 0.00055, 2.42, 2.45, 0.847, 88.1, 86.9, 89.3
2688, 2.22, 0.0005375, 2.41, 2.439, 0.848, 88.2, 87.0, 89.4
2816, 2.2, 0.000525, 2.41, 2.427, 0.848, 88.2, 87.1, 89.4
2944, 2.2, 0.0005125, 2.39, 2.417, 0.848, 88.2, 87.2, 89.2
3072, 2.23, 0.0005, 2.39, 2.409, 0.849, 88.3, 87.1, 89.4
3200, 2.18, 0.0004875, 2.37, 2.398, 0.85, 88.3, 87.4, 89.2
3328, 2.16, 0.000475, 2.36, 2.391, 0.853, 88.5, 87.4, 89.6
3456, 2.21, 0.0004625, 2.34, 2.38, 0.852, 88.5, 87.4, 89.5
3584, 2.18, 0.00045, 2.35, 2.375, 0.852, 88.5, 87.5, 89.4
3712, 2.21, 0.0004375, 2.32, 2.365, 0.852, 88.5, 87.6, 89.4
3840, 2.18, 0.000425, 2.33, 2.359, 0.854, 88.6, 87.6, 89.7
3968, 2.19, 0.0004125, 2.33, 2.359, 0.856, 88.8, 87.6, 90.0
4096, 2.16, 0.0004, 2.31, 2.35, 0.853, 88.5, 87.7, 89.5
4224, 2.21, 0.0003875, 2.31, 2.341, 0.854, 88.7, 87.7, 89.6
4352, 2.2, 0.000375, 2.3, 2.337, 0.854, 88.6, 87.8, 89.5
4480, 2.18, 0.0003625, 2.3, 2.331, 0.853, 88.6, 87.7, 89.4
4608, 2.18, 0.00035, 2.28, 2.327, 0.855, 88.7, 87.7, 89.6
4736, 2.17, 0.0003375, 2.29, 2.321, 0.855, 88.7, 87.7, 89.7
4864, 2.2, 0.000325, 2.29, 2.32, 0.856, 88.8, 87.7, 89.8
4992, 2.2, 0.0003125, 2.27, 2.315, 0.855, 88.7, 87.9, 89.6
5120, 2.17, 0.0003, 2.27, 2.31, 0.857, 88.9, 87.9, 89.9
5248, 2.2, 0.0002875, 2.27, 2.311, 0.855, 88.7, 87.8, 89.7
5376, 2.18, 0.000275, 2.26, 2.303, 0.857, 88.9, 87.8, 90.0
5504, 2.2, 0.0002625, 2.26, 2.301, 0.857, 88.8, 87.9, 89.8
5632, 2.22, 0.00025, 2.25, 2.295, 0.856, 88.8, 87.9, 89.8
5760, 2.14, 0.0002375, 2.27, 2.293, 0.857, 88.9, 87.9, 89.9
5888, 2.2, 0.000225, 2.24, 2.291, 0.858, 89.0, 87.9, 90.0
6016, 2.2, 0.0002125, 2.24, 2.287, 0.858, 89.0, 87.9, 90.0
6144, 2.19, 0.0002, 2.23, 2.286, 0.857, 88.9, 88.0, 89.8
6272, 2.21, 0.0001875, 2.24, 2.285, 0.858, 88.9, 87.9, 89.9
6400, 2.16, 0.000175, 2.24, 2.283, 0.858, 88.9, 88.0, 89.9
6528, 2.22, 0.0001625, 2.25, 2.28, 0.859, 89.0, 88.0, 90.0
6656, 2.23, 0.00015, 2.23, 2.276, 0.859, 89.0, 88.1, 90.0
6784, 2.17, 0.0001375, 2.23, 2.277, 0.859, 89.0, 88.0, 90.1
6912, 2.19, 0.000125, 2.22, 2.274, 0.859, 89.1, 88.0, 90.1
7040, 2.18, 0.0001125, 2.23, 2.273, 0.859, 89.0, 88.0, 90.0
7168, 2.2, 0.0001, 2.22, 2.27, 0.859, 89.0, 88.0, 90.0
7296, 2.17, 8.75e-05, 2.22, 2.269, 0.859, 89.0, 88.0, 90.1
7424, 2.23, 7.5e-05, 2.22, 2.269, 0.859, 89.0, 88.0, 90.1
7552, 2.19, 6.25e-05, 2.22, 2.267, 0.86, 89.1, 88.0, 90.1
7680, 2.18, 5e-05, 2.22, 2.265, 0.86, 89.1, 88.0, 90.1
7808, 2.19, 3.75e-05, 2.23, 2.265, 0.86, 89.1, 88.0, 90.2
7936, 2.2, 2.5e-05, 2.21, 2.265, 0.861, 89.1, 88.1, 90.2
8064, 2.2, 1.25e-05, 2.21, 2.265, 0.86, 89.1, 88.0, 90.2
8192, 2.15, 0.0, 2.21, 2.265, 0.859, 89.1, 88.0, 90.1
