step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0009999, n/a, 6.141, 0.027, 15.4, 25.5, 11.0
128, 2.23, 0.0009844, 4.07, 3.715, 0.197, 38.3, 36.3, 40.6
256, 2.22, 0.0009687, 3.58, 3.473, 0.446, 56.5, 57.9, 55.1
384, 2.24, 0.0009531, 3.32, 3.204, 0.691, 75.7, 77.0, 74.5
512, 2.2, 0.0009375, 3.09, 3.015, 0.74, 79.6, 80.3, 79.0
640, 2.15, 0.0009219, 2.94, 2.905, 0.763, 81.5, 81.6, 81.4
768, 2.22, 0.0009063, 2.85, 2.819, 0.768, 81.9, 82.5, 81.2
896, 2.2, 0.0008906, 2.79, 2.766, 0.779, 82.7, 83.3, 82.1
1024, 2.16, 0.000875, 2.72, 2.716, 0.792, 83.7, 84.7, 82.7
1152, 2.22, 0.0008594, 2.67, 2.676, 0.805, 84.8, 85.6, 84.0
1280, 2.18, 0.0008437, 2.63, 2.637, 0.807, 84.8, 86.4, 83.3
1408, 2.22, 0.0008281, 2.6, 2.608, 0.806, 84.7, 86.5, 83.1
1536, 2.16, 0.0008125, 2.59, 2.582, 0.809, 84.9, 86.7, 83.3
1664, 2.18, 0.0007969, 2.55, 2.562, 0.814, 85.4, 87.0, 83.9
1792, 2.19, 0.0007813, 2.52, 2.545, 0.818, 85.7, 87.1, 84.3
1920, 2.19, 0.0007656, 2.51, 2.53, 0.824, 86.2, 87.7, 84.7
2048, 2.17, 0.00075, 2.49, 2.518, 0.822, 86.0, 87.8, 84.3
2176, 2.2, 0.0007344, 2.48, 2.506, 0.821, 85.9, 88.1, 83.8
2304, 2.17, 0.0007187, 2.47, 2.5, 0.824, 86.1, 88.3, 84.0
2432, 2.17, 0.0007031, 2.45, 2.493, 0.826, 86.3, 88.5, 84.2
2560, 2.16, 0.0006875, 2.46, 2.478, 0.828, 86.5, 88.6, 84.5
2688, 2.24, 0.0006719, 2.44, 2.47, 0.828, 86.5, 88.6, 84.5
2816, 2.18, 0.0006563, 2.43, 2.466, 0.828, 86.4, 88.7, 84.3
2944, 2.19, 0.0006406, 2.43, 2.453, 0.828, 86.4, 88.7, 84.3
3072, 2.22, 0.000625, 2.41, 2.451, 0.83, 86.6, 88.8, 84.5
3200, 2.19, 0.0006094, 2.41, 2.444, 0.832, 86.8, 88.9, 84.7
