step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0069991, n/a, 6.092, -0.008, 12.6, 20.9, 9.0
128, 2.31, 0.0068906, 3.45, 2.951, 0.818, 85.9, 82.5, 89.6
256, 2.32, 0.0067812, 2.79, 2.68, 0.849, 88.3, 86.4, 90.2
384, 2.33, 0.0066719, 2.61, 2.585, 0.86, 89.1, 88.3, 89.9
512, 2.34, 0.0065625, 2.52, 2.537, 0.864, 89.4, 89.0, 89.8
640, 2.31, 0.0064531, 2.49, 2.506, 0.865, 89.5, 89.1, 89.8
768, 2.35, 0.0063438, 2.48, 2.495, 0.866, 89.5, 89.5, 89.6
896, 2.33, 0.0062344, 2.43, 2.478, 0.87, 89.9, 89.8, 89.9
1024, 2.34, 0.006125, 2.44, 2.457, 0.869, 89.8, 90.0, 89.5
1152, 2.32, 0.0060156, 2.41, 2.449, 0.867, 89.6, 90.1, 89.2
1280, 2.37, 0.0059063, 2.41, 2.447, 0.868, 89.7, 90.1, 89.2
1408, 2.3, 0.0057969, 2.4, 2.478, 0.867, 89.6, 90.2, 89.1
1536, 2.35, 0.0056875, 2.39, 2.438, 0.866, 89.5, 90.2, 88.8
1664, 2.34, 0.0055781, 2.38, 2.432, 0.866, 89.5, 90.2, 88.9
1792, 2.3, 0.0054688, 2.4, 2.43, 0.864, 89.3, 90.3, 88.4
1920, 2.34, 0.0053594, 2.37, 2.421, 0.866, 89.5, 90.3, 88.7
2048, 2.36, 0.00525, 2.36, 2.417, 0.864, 89.4, 90.4, 88.4
2176, 2.34, 0.0051406, 2.38, 2.415, 0.863, 89.3, 90.4, 88.2
2304, 2.32, 0.0050313, 2.36, 2.411, 0.866, 89.5, 90.4, 88.6
2432, 2.38, 0.0049219, 2.36, 2.41, 0.862, 89.1, 90.3, 88.0
2560, 2.32, 0.0048125, 2.35, 2.41, 0.862, 89.2, 90.4, 88.1
2688, 2.34, 0.0047031, 2.36, 2.403, 0.864, 89.3, 90.4, 88.3
2816, 2.32, 0.0045937, 2.36, 2.406, 0.862, 89.2, 90.4, 87.9
2944, 2.32, 0.0044844, 2.37, 2.396, 0.86, 89.0, 90.4, 87.6
3072, 2.3, 0.004375, 2.35, 2.399, 0.859, 88.9, 90.4, 87.4
3200, 2.31, 0.0042656, 2.35, 2.396, 0.859, 88.9, 90.4, 87.5
3328, 2.28, 0.0041563, 2.34, 2.392, 0.859, 88.9, 90.5, 87.4
3456, 2.28, 0.0040469, 2.35, 2.393, 0.859, 89.0, 90.5, 87.5
3584, 2.31, 0.0039375, 2.34, 2.392, 0.857, 88.7, 90.5, 87.0
3712, 2.3, 0.0038281, 2.34, 2.408, 0.859, 88.9, 90.5, 87.5
3840, 2.3, 0.0037188, 2.33, 2.387, 0.858, 88.8, 90.5, 87.3
3968, 2.3, 0.0036094, 2.34, 2.387, 0.858, 88.8, 90.5, 87.2
4096, 2.2, 0.0035, 2.33, 2.382, 0.857, 88.7, 90.6, 86.9
4224, 2.15, 0.0033906, 2.32, 2.382, 0.857, 88.8, 90.6, 87.0
4352, 2.2, 0.0032812, 2.35, 2.384, 0.857, 88.7, 90.6, 87.0
4480, 2.21, 0.0031719, 2.34, 2.384, 0.856, 88.7, 90.6, 86.9
4608, 2.18, 0.0030625, 2.32, 2.377, 0.856, 88.7, 90.6, 86.9
4736, 2.22, 0.0029531, 2.32, 2.377, 0.856, 88.7, 90.6, 86.8
4864, 2.16, 0.0028437, 2.34, 2.376, 0.857, 88.7, 90.7, 86.9
4992, 2.16, 0.0027344, 2.32, 2.376, 0.856, 88.6, 90.6, 86.7
5120, 2.24, 0.002625, 2.34, 2.376, 0.856, 88.7, 90.6, 86.8
5248, 2.15, 0.0025156, 2.32, 2.374, 0.856, 88.7, 90.6, 86.8
5376, 2.19, 0.0024062, 2.32, 2.376, 0.856, 88.6, 90.7, 86.7
5504, 2.21, 0.0022969, 2.31, 2.373, 0.855, 88.6, 90.6, 86.6
5632, 2.17, 0.0021875, 2.31, 2.372, 0.855, 88.6, 90.7, 86.6
5760, 2.21, 0.0020781, 2.33, 2.368, 0.856, 88.6, 90.7, 86.7
5888, 2.15, 0.0019688, 2.32, 2.372, 0.855, 88.6, 90.6, 86.6
6016, 2.15, 0.0018594, 2.31, 2.369, 0.855, 88.6, 90.7, 86.6
6144, 2.16, 0.00175, 2.32, 2.365, 0.856, 88.6, 90.7, 86.6
6272, 2.23, 0.0016406, 2.32, 2.364, 0.856, 88.6, 90.7, 86.6
6400, 2.26, 0.0015313, 2.31, 2.363, 0.855, 88.6, 90.7, 86.6
6528, 2.13, 0.0014219, 2.3, 2.369, 0.855, 88.6, 90.7, 86.5
6656, 2.13, 0.0013125, 2.31, 2.36, 0.856, 88.6, 90.8, 86.6
6784, 2.16, 0.0012031, 2.3, 2.361, 0.854, 88.5, 90.7, 86.5
6912, 2.18, 0.0010938, 2.32, 2.36, 0.856, 88.6, 90.7, 86.6
7040, 2.14, 0.0009844, 2.3, 2.362, 0.854, 88.5, 90.7, 86.4
