step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0007999, n/a, 6.106, -0.01, 12.5, 20.7, 9.0
128, 2.3, 0.0007875, 4.08, 3.671, 0.484, 59.7, 59.8, 59.6
256, 2.31, 0.000775, 3.51, 3.389, 0.665, 73.9, 72.5, 75.4
384, 2.39, 0.0007625, 3.28, 3.195, 0.734, 79.4, 76.9, 82.1
512, 2.34, 0.00075, 3.11, 3.061, 0.772, 82.3, 79.2, 85.6
640, 2.32, 0.0007375, 3.0, 2.958, 0.792, 83.9, 80.9, 87.0
768, 2.29, 0.000725, 2.9, 2.877, 0.802, 84.7, 81.8, 87.8
896, 2.34, 0.0007125, 2.83, 2.812, 0.808, 85.1, 82.6, 87.8
1024, 2.36, 0.0007, 2.77, 2.76, 0.822, 86.2, 83.5, 89.0
1152, 2.21, 0.0006875, 2.72, 2.71, 0.826, 86.5, 84.4, 88.7
1280, 2.29, 0.000675, 2.67, 2.671, 0.831, 86.9, 85.0, 88.7
1408, 2.34, 0.0006625, 2.62, 2.635, 0.837, 87.3, 85.4, 89.3
1536, 2.32, 0.00065, 2.6, 2.606, 0.84, 87.5, 86.0, 89.2
1664, 2.24, 0.0006375, 2.55, 2.582, 0.842, 87.7, 86.2, 89.3
1792, 2.19, 0.000625, 2.53, 2.556, 0.845, 87.9, 86.3, 89.6
1920, 2.23, 0.0006125, 2.52, 2.532, 0.848, 88.2, 86.5, 89.9
2048, 2.21, 0.0006, 2.5, 2.516, 0.849, 88.3, 86.6, 90.0
2176, 2.21, 0.0005875, 2.49, 2.499, 0.851, 88.4, 86.9, 90.0
2304, 2.21, 0.000575, 2.46, 2.484, 0.85, 88.3, 87.0, 89.7
2432, 2.25, 0.0005625, 2.44, 2.472, 0.853, 88.6, 87.1, 90.1
2560, 2.21, 0.00055, 2.42, 2.458, 0.855, 88.7, 87.1, 90.4
2688, 2.22, 0.0005375, 2.41, 2.45, 0.857, 88.8, 87.2, 90.5
2816, 2.16, 0.000525, 2.41, 2.434, 0.856, 88.8, 87.3, 90.3
2944, 2.17, 0.0005125, 2.39, 2.424, 0.854, 88.6, 87.4, 89.9
3072, 2.21, 0.0005, 2.39, 2.413, 0.857, 88.9, 87.3, 90.5
3200, 2.21, 0.0004875, 2.38, 2.405, 0.856, 88.8, 87.5, 90.2
3328, 2.14, 0.000475, 2.37, 2.396, 0.859, 89.0, 87.5, 90.6
3456, 2.19, 0.0004625, 2.34, 2.388, 0.857, 88.8, 87.5, 90.2
3584, 2.18, 0.00045, 2.35, 2.38, 0.859, 89.1, 87.7, 90.5
3712, 2.17, 0.0004375, 2.32, 2.373, 0.859, 89.1, 87.7, 90.5
3840, 2.19, 0.000425, 2.33, 2.368, 0.863, 89.3, 87.7, 91.0
3968, 2.2, 0.0004125, 2.33, 2.364, 0.862, 89.2, 87.7, 90.8
4096, 2.19, 0.0004, 2.31, 2.356, 0.863, 89.3, 87.8, 90.9
4224, 2.21, 0.0003875, 2.3, 2.35, 0.86, 89.1, 87.8, 90.4
4352, 2.22, 0.000375, 2.3, 2.342, 0.86, 89.1, 87.9, 90.3
4480, 2.19, 0.0003625, 2.3, 2.336, 0.861, 89.2, 87.9, 90.5
4608, 2.18, 0.00035, 2.28, 2.332, 0.863, 89.4, 87.9, 90.9
4736, 2.21, 0.0003375, 2.29, 2.328, 0.862, 89.3, 87.9, 90.7
4864, 2.22, 0.000325, 2.3, 2.327, 0.864, 89.5, 87.9, 91.0
4992, 2.2, 0.0003125, 2.26, 2.32, 0.865, 89.5, 88.0, 91.0
5120, 2.18, 0.0003, 2.27, 2.318, 0.864, 89.4, 88.0, 90.8
