step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0029996, n/a, 6.117, 0.01, 14.1, 23.3, 10.1
128, 2.11, 0.0029531, 3.68, 3.236, 0.785, 83.3, 79.8, 87.3
256, 2.19, 0.0029062, 3.01, 2.857, 0.841, 87.6, 83.8, 91.8
384, 2.15, 0.0028594, 2.77, 2.689, 0.853, 88.5, 84.6, 92.9
512, 2.24, 0.0028125, 2.59, 2.571, 0.86, 89.1, 85.0, 93.6
640, 2.21, 0.0027656, 2.49, 2.49, 0.864, 89.4, 85.5, 93.7
768, 2.18, 0.0027188, 2.41, 2.404, 0.866, 89.6, 85.5, 94.0
896, 2.22, 0.0026719, 2.35, 2.359, 0.867, 89.6, 85.5, 94.2
1024, 2.23, 0.002625, 2.3, 2.31, 0.868, 89.7, 85.6, 94.3
1152, 2.15, 0.0025781, 2.24, 2.277, 0.87, 89.9, 85.6, 94.6
1280, 2.2, 0.0025313, 2.21, 2.248, 0.871, 89.9, 85.6, 94.6
1408, 2.19, 0.0024844, 2.21, 2.234, 0.87, 89.9, 85.6, 94.6
1536, 2.2, 0.0024375, 2.16, 2.207, 0.871, 89.9, 85.6, 94.7
1664, 2.13, 0.0023906, 2.14, 2.188, 0.871, 90.0, 85.6, 94.8
1792, 2.19, 0.0023437, 2.13, 2.177, 0.871, 90.0, 85.7, 94.7
1920, 2.22, 0.0022969, 2.1, 2.156, 0.872, 90.0, 85.6, 94.8
2048, 2.21, 0.00225, 2.09, 2.144, 0.872, 90.0, 85.6, 94.9
2176, 2.14, 0.0022031, 2.08, 2.133, 0.872, 90.0, 85.7, 94.8
2304, 2.16, 0.0021563, 2.05, 2.129, 0.872, 90.0, 85.7, 94.8
2432, 2.22, 0.0021094, 2.04, 2.111, 0.874, 90.2, 85.8, 95.0
2560, 2.21, 0.0020625, 2.02, 2.102, 0.874, 90.1, 85.7, 95.0
2688, 2.2, 0.0020156, 2.02, 2.095, 0.874, 90.2, 85.6, 95.2
2816, 2.27, 0.0019688, 2.03, 2.09, 0.874, 90.1, 85.7, 95.1
2944, 2.22, 0.0019219, 2.0, 2.086, 0.875, 90.2, 85.7, 95.1
3072, 2.22, 0.001875, 1.99, 2.079, 0.874, 90.2, 85.7, 95.1
3200, 2.15, 0.0018281, 1.97, 2.068, 0.874, 90.2, 85.7, 95.1
3328, 2.25, 0.0017813, 2.0, 2.065, 0.873, 90.1, 85.8, 94.9
3456, 2.25, 0.0017344, 1.97, 2.059, 0.875, 90.2, 85.8, 95.1
3584, 2.19, 0.0016875, 1.96, 2.058, 0.873, 90.1, 85.7, 95.0
3712, 2.21, 0.0016406, 1.95, 2.048, 0.875, 90.2, 85.8, 95.1
3840, 2.24, 0.0015938, 1.95, 2.046, 0.875, 90.2, 85.7, 95.2
3968, 2.3, 0.0015469, 1.95, 2.038, 0.874, 90.2, 85.8, 95.0
