step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0069991, n/a, 6.113, 0.022, 15.0, 24.8, 10.7
128, 2.21, 0.0068906, 3.4, 2.888, 0.844, 87.9, 84.8, 91.2
256, 2.2, 0.0067812, 2.74, 2.651, 0.87, 89.9, 87.0, 93.0
384, 2.2, 0.0066719, 2.56, 2.537, 0.873, 90.1, 87.9, 92.5
512, 2.19, 0.0065625, 2.46, 2.46, 0.879, 90.6, 88.5, 92.8
640, 2.23, 0.0064531, 2.39, 2.409, 0.882, 90.8, 88.7, 93.0
768, 2.19, 0.0063438, 2.35, 2.377, 0.885, 91.1, 88.8, 93.4
896, 2.21, 0.0062344, 2.31, 2.332, 0.885, 91.0, 88.9, 93.3
1024, 2.19, 0.006125, 2.31, 2.311, 0.887, 91.2, 89.1, 93.3
1152, 2.18, 0.0060156, 2.26, 2.292, 0.887, 91.2, 89.0, 93.4
1280, 2.17, 0.0059063, 2.23, 2.271, 0.887, 91.2, 89.0, 93.5
1408, 2.22, 0.0057969, 2.22, 2.253, 0.888, 91.3, 89.0, 93.7
1536, 2.19, 0.0056875, 2.19, 2.231, 0.888, 91.3, 89.2, 93.5
1664, 2.16, 0.0055781, 2.16, 2.227, 0.889, 91.3, 89.2, 93.6
1792, 2.15, 0.0054688, 2.19, 2.224, 0.89, 91.4, 89.2, 93.8
1920, 2.2, 0.0053594, 2.16, 2.208, 0.89, 91.4, 89.2, 93.8
2048, 2.18, 0.00525, 2.17, 2.209, 0.889, 91.4, 89.2, 93.6
2176, 2.2, 0.0051406, 2.14, 2.189, 0.889, 91.4, 89.2, 93.7
2304, 2.13, 0.0050313, 2.12, 2.174, 0.892, 91.6, 89.3, 94.0
2432, 2.18, 0.0049219, 2.11, 2.166, 0.891, 91.5, 89.3, 93.9
2560, 2.14, 0.0048125, 2.1, 2.162, 0.889, 91.4, 89.4, 93.5
2688, 2.14, 0.0047031, 2.1, 2.155, 0.891, 91.5, 89.4, 93.7
2816, 2.16, 0.0045937, 2.1, 2.147, 0.89, 91.5, 89.3, 93.8
2944, 2.15, 0.0044844, 2.09, 2.147, 0.89, 91.5, 89.3, 93.7
3072, 2.14, 0.004375, 2.07, 2.138, 0.891, 91.5, 89.4, 93.7
3200, 2.13, 0.0042656, 2.07, 2.136, 0.891, 91.5, 89.3, 93.9
3328, 2.14, 0.0041563, 2.09, 2.125, 0.891, 91.5, 89.3, 93.9
3456, 2.13, 0.0040469, 2.06, 2.128, 0.892, 91.6, 89.4, 93.9
3584, 2.14, 0.0039375, 2.04, 2.128, 0.891, 91.5, 89.4, 93.7
