step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0009999, n/a, 6.141, 0.028, 15.4, 25.5, 11.0
128, 2.23, 0.0009844, 4.07, 3.723, 0.155, 35.2, 33.1, 37.5
256, 2.26, 0.0009687, 3.59, 3.469, 0.321, 46.9, 47.4, 46.4
384, 2.24, 0.0009531, 3.34, 3.247, 0.527, 62.9, 64.1, 61.7
512, 2.2, 0.0009375, 3.14, 3.055, 0.664, 73.7, 74.5, 72.9
640, 2.16, 0.0009219, 2.98, 2.931, 0.712, 77.5, 77.7, 77.3
768, 2.22, 0.0009063, 2.87, 2.834, 0.73, 78.9, 79.5, 78.3
896, 2.22, 0.0008906, 2.79, 2.763, 0.746, 80.1, 80.8, 79.4
1024, 2.15, 0.000875, 2.72, 2.705, 0.759, 81.1, 82.3, 79.9
1152, 2.21, 0.0008594, 2.66, 2.663, 0.774, 82.3, 83.4, 81.2
1280, 2.16, 0.0008437, 2.62, 2.629, 0.778, 82.5, 84.5, 80.6
1408, 2.21, 0.0008281, 2.59, 2.599, 0.783, 82.9, 85.2, 80.7
1536, 2.17, 0.0008125, 2.58, 2.575, 0.787, 83.2, 85.6, 81.0
1664, 2.16, 0.0007969, 2.54, 2.556, 0.792, 83.6, 85.9, 81.4
1792, 2.19, 0.0007813, 2.51, 2.535, 0.794, 83.8, 85.8, 81.9
1920, 2.2, 0.0007656, 2.5, 2.514, 0.795, 83.9, 85.9, 81.9
2048, 2.19, 0.00075, 2.47, 2.502, 0.796, 83.9, 86.2, 81.7
2176, 2.2, 0.0007344, 2.47, 2.491, 0.795, 83.8, 86.3, 81.5
2304, 2.16, 0.0007187, 2.45, 2.483, 0.795, 83.8, 86.4, 81.4
2432, 2.18, 0.0007031, 2.43, 2.471, 0.796, 83.9, 86.4, 81.5
2560, 2.16, 0.0006875, 2.44, 2.461, 0.796, 83.9, 86.4, 81.7
2688, 2.21, 0.0006719, 2.42, 2.456, 0.795, 83.8, 86.5, 81.3
2816, 2.19, 0.0006563, 2.41, 2.45, 0.797, 84.0, 86.5, 81.6
2944, 2.19, 0.0006406, 2.41, 2.441, 0.797, 84.0, 86.5, 81.5
3072, 2.2, 0.000625, 2.39, 2.439, 0.797, 83.9, 86.6, 81.5
3200, 2.17, 0.0006094, 2.39, 2.434, 0.8, 84.2, 86.6, 81.9
3328, 2.17, 0.0005937, 2.39, 2.424, 0.798, 84.1, 86.6, 81.6
3456, 2.22, 0.0005781, 2.39, 2.421, 0.796, 83.9, 86.6, 81.3
3584, 2.14, 0.0005625, 2.37, 2.419, 0.799, 84.1, 86.7, 81.7
3712, 2.2, 0.0005469, 2.38, 2.422, 0.798, 84.0, 86.7, 81.5
3840, 2.19, 0.0005313, 2.36, 2.413, 0.799, 84.1, 86.7, 81.6
3968, 2.19, 0.0005156, 2.36, 2.411, 0.796, 83.9, 86.7, 81.2
4096, 2.17, 0.0005, 2.36, 2.405, 0.798, 84.0, 86.8, 81.4
4224, 2.21, 0.0004844, 2.36, 2.402, 0.799, 84.1, 86.7, 81.7
4352, 2.14, 0.0004687, 2.35, 2.396, 0.797, 83.9, 86.8, 81.3
4480, 2.19, 0.0004531, 2.34, 2.393, 0.798, 84.0, 86.8, 81.4
4608, 2.21, 0.0004375, 2.34, 2.392, 0.799, 84.1, 86.8, 81.6
4736, 2.16, 0.0004219, 2.34, 2.39, 0.799, 84.1, 86.8, 81.5
4864, 2.15, 0.0004063, 2.34, 2.384, 0.797, 84.0, 86.8, 81.3
4992, 2.17, 0.0003906, 2.34, 2.381, 0.799, 84.1, 86.9, 81.6
5120, 2.16, 0.000375, 2.32, 2.38, 0.799, 84.1, 86.8, 81.6
5248, 2.21, 0.0003594, 2.33, 2.378, 0.798, 84.0, 86.9, 81.4
5376, 2.16, 0.0003437, 2.32, 2.373, 0.799, 84.1, 86.9, 81.5
5504, 2.17, 0.0003281, 2.33, 2.371, 0.798, 84.1, 86.9, 81.4
5632, 2.22, 0.0003125, 2.31, 2.37, 0.798, 84.0, 86.8, 81.4
5760, 2.2, 0.0002969, 2.32, 2.366, 0.799, 84.1, 86.9, 81.5
5888, 2.21, 0.0002813, 2.31, 2.367, 0.799, 84.1, 86.9, 81.5
6016, 2.19, 0.0002656, 2.32, 2.363, 0.798, 84.1, 86.9, 81.4
6144, 2.16, 0.00025, 2.31, 2.361, 0.798, 84.0, 86.9, 81.3
6272, 2.18, 0.0002344, 2.31, 2.36, 0.799, 84.1, 86.9, 81.4
6400, 2.16, 0.0002188, 2.3, 2.357, 0.799, 84.1, 86.9, 81.5
6528, 2.19, 0.0002031, 2.31, 2.359, 0.799, 84.1, 86.9, 81.4
6656, 2.2, 0.0001875, 2.3, 2.355, 0.798, 84.0, 86.9, 81.4
6784, 2.18, 0.0001719, 2.31, 2.355, 0.799, 84.1, 86.9, 81.4
6912, 2.18, 0.0001563, 2.29, 2.355, 0.798, 84.0, 86.9, 81.4
7040, 2.16, 0.0001406, 2.3, 2.355, 0.799, 84.1, 86.9, 81.5
7168, 2.2, 0.000125, 2.29, 2.352, 0.798, 84.0, 86.9, 81.3
7296, 2.22, 0.0001094, 2.31, 2.352, 0.799, 84.1, 87.0, 81.5
