step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0007999, n/a, 6.113, 0.022, 15.0, 24.8, 10.7
128, 2.2, 0.0007875, 4.08, 3.647, 0.577, 67.3, 64.6, 70.2
256, 2.18, 0.000775, 3.48, 3.35, 0.732, 79.3, 75.3, 83.7
384, 2.16, 0.0007625, 3.23, 3.137, 0.781, 83.0, 78.0, 88.7
512, 2.17, 0.00075, 3.04, 2.975, 0.798, 84.2, 78.3, 91.2
640, 2.19, 0.0007375, 2.89, 2.855, 0.81, 85.2, 79.3, 92.0
768, 2.14, 0.000725, 2.79, 2.758, 0.819, 85.9, 79.8, 92.9
896, 2.16, 0.0007125, 2.7, 2.674, 0.826, 86.4, 80.2, 93.7
1024, 2.13, 0.0007, 2.64, 2.609, 0.828, 86.5, 80.3, 93.8
1152, 2.13, 0.0006875, 2.56, 2.558, 0.831, 86.8, 80.6, 94.0
1280, 2.1, 0.000675, 2.5, 2.516, 0.831, 86.8, 80.5, 94.1
1408, 2.19, 0.0006625, 2.47, 2.473, 0.835, 87.0, 80.6, 94.5
1536, 2.16, 0.00065, 2.42, 2.434, 0.834, 87.0, 80.6, 94.4
1664, 2.14, 0.0006375, 2.37, 2.411, 0.836, 87.1, 80.8, 94.6
1792, 2.13, 0.000625, 2.37, 2.38, 0.836, 87.1, 80.8, 94.6
1920, 2.15, 0.0006125, 2.33, 2.367, 0.838, 87.2, 80.6, 95.1
2048, 2.14, 0.0006, 2.33, 2.341, 0.838, 87.3, 80.7, 95.0
2176, 2.17, 0.0005875, 2.29, 2.323, 0.838, 87.2, 80.7, 95.0
2304, 2.09, 0.000575, 2.26, 2.303, 0.84, 87.4, 81.0, 95.0
2432, 2.15, 0.0005625, 2.24, 2.288, 0.839, 87.4, 80.8, 95.1
2560, 2.13, 0.00055, 2.23, 2.275, 0.839, 87.4, 80.8, 95.1
2688, 2.11, 0.0005375, 2.22, 2.263, 0.84, 87.5, 80.9, 95.1
2816, 2.16, 0.000525, 2.21, 2.251, 0.84, 87.4, 80.8, 95.2
2944, 2.15, 0.0005125, 2.19, 2.245, 0.84, 87.4, 80.7, 95.3
3072, 2.15, 0.0005, 2.17, 2.233, 0.84, 87.4, 80.8, 95.3
3200, 2.11, 0.0004875, 2.17, 2.225, 0.84, 87.4, 80.7, 95.4
3328, 2.15, 0.000475, 2.18, 2.213, 0.841, 87.5, 80.8, 95.4
3456, 2.14, 0.0004625, 2.15, 2.206, 0.84, 87.4, 80.8, 95.2
3584, 2.11, 0.00045, 2.13, 2.206, 0.841, 87.5, 80.8, 95.4
3712, 2.15, 0.0004375, 2.14, 2.194, 0.841, 87.5, 80.9, 95.3
3840, 2.11, 0.000425, 2.12, 2.187, 0.841, 87.5, 80.9, 95.4
3968, 2.12, 0.0004125, 2.11, 2.176, 0.841, 87.5, 80.8, 95.4
4096, 2.12, 0.0004, 2.1, 2.172, 0.842, 87.5, 80.9, 95.4
4224, 2.1, 0.0003875, 2.1, 2.166, 0.841, 87.5, 80.8, 95.5
4352, 2.15, 0.000375, 2.1, 2.162, 0.842, 87.5, 80.8, 95.5
4480, 2.12, 0.0003625, 2.09, 2.157, 0.842, 87.6, 80.9, 95.5
4608, 2.15, 0.00035, 2.08, 2.154, 0.842, 87.6, 80.8, 95.5
4736, 2.11, 0.0003375, 2.08, 2.153, 0.842, 87.6, 80.9, 95.5
4864, 2.11, 0.000325, 2.07, 2.144, 0.842, 87.6, 80.8, 95.5
4992, 2.11, 0.0003125, 2.07, 2.143, 0.842, 87.6, 80.8, 95.5
5120, 2.1, 0.0003, 2.05, 2.14, 0.842, 87.6, 80.9, 95.5
5248, 2.12, 0.0002875, 2.05, 2.135, 0.842, 87.6, 80.8, 95.6
5376, 2.13, 0.000275, 2.07, 2.132, 0.842, 87.6, 80.9, 95.5
5504, 2.12, 0.0002625, 2.05, 2.128, 0.842, 87.6, 80.8, 95.6
5632, 2.09, 0.00025, 2.03, 2.126, 0.842, 87.6, 80.9, 95.6
5760, 2.15, 0.0002375, 2.04, 2.123, 0.843, 87.6, 80.9, 95.6
5888, 2.14, 0.000225, 2.05, 2.12, 0.842, 87.6, 80.8, 95.5
6016, 2.14, 0.0002125, 2.05, 2.117, 0.842, 87.6, 80.8, 95.6
6144, 2.15, 0.0002, 2.05, 2.113, 0.842, 87.6, 80.8, 95.6
6272, 2.11, 0.0001875, 2.02, 2.112, 0.843, 87.6, 80.9, 95.6
6400, 2.1, 0.000175, 2.02, 2.112, 0.843, 87.6, 80.9, 95.6
6528, 2.1, 0.0001625, 2.01, 2.111, 0.842, 87.6, 80.9, 95.6
6656, 2.12, 0.00015, 2.02, 2.107, 0.842, 87.6, 80.9, 95.6
6784, 2.15, 0.0001375, 2.02, 2.106, 0.843, 87.6, 80.9, 95.6
6912, 2.12, 0.000125, 2.03, 2.103, 0.843, 87.6, 80.9, 95.6
7040, 2.11, 0.0001125, 2.01, 2.1, 0.843, 87.6, 80.9, 95.6
7168, 2.14, 0.0001, 2.02, 2.1, 0.842, 87.6, 80.8, 95.6
7296, 2.13, 8.75e-05, 2.01, 2.101, 0.843, 87.6, 80.9, 95.6
7424, 2.13, 7.5e-05, 2.0, 2.099, 0.843, 87.6, 80.9, 95.6
7552, 2.13, 6.25e-05, 2.0, 2.097, 0.843, 87.6, 80.9, 95.6
7680, 2.14, 5e-05, 2.0, 2.096, 0.843, 87.7, 80.9, 95.6
7808, 2.15, 3.75e-05, 2.01, 2.096, 0.843, 87.6, 80.9, 95.6
7936, 2.1, 2.5e-05, 2.0, 2.094, 0.843, 87.6, 80.9, 95.6
8064, 2.14, 1.25e-05, 2.0, 2.094, 0.843, 87.6, 80.9, 95.6
8192, 2.16, 0.0, 2.0, 2.094, 0.843, 87.6, 80.9, 95.6
