step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0029996, n/a, 6.113, 0.022, 15.0, 24.8, 10.7
128, 2.18, 0.0029531, 3.68, 3.237, 0.788, 83.6, 80.2, 87.2
256, 2.16, 0.0029062, 3.04, 2.872, 0.851, 88.4, 85.0, 92.1
384, 2.14, 0.0028594, 2.75, 2.679, 0.868, 89.7, 86.4, 93.3
512, 2.15, 0.0028125, 2.6, 2.569, 0.875, 90.3, 87.0, 93.8
640, 2.19, 0.0027656, 2.5, 2.488, 0.878, 90.5, 87.2, 94.2
768, 2.15, 0.0027188, 2.43, 2.43, 0.881, 90.7, 87.4, 94.3
896, 2.16, 0.0026719, 2.36, 2.366, 0.883, 90.8, 87.5, 94.5
1024, 2.13, 0.002625, 2.34, 2.327, 0.883, 90.9, 87.5, 94.6
1152, 2.12, 0.0025781, 2.28, 2.303, 0.885, 91.0, 87.6, 94.7
1280, 2.09, 0.0025313, 2.24, 2.269, 0.884, 91.0, 87.5, 94.7
1408, 2.19, 0.0024844, 2.22, 2.248, 0.887, 91.2, 87.6, 95.1
1536, 2.14, 0.0024375, 2.19, 2.223, 0.887, 91.2, 87.7, 94.9
1664, 2.11, 0.0023906, 2.15, 2.211, 0.888, 91.3, 87.9, 95.0
1792, 2.11, 0.0023437, 2.16, 2.19, 0.888, 91.2, 87.7, 95.1
1920, 2.14, 0.0022969, 2.13, 2.181, 0.889, 91.3, 87.6, 95.3
2048, 2.11, 0.00225, 2.13, 2.166, 0.889, 91.3, 87.8, 95.2
2176, 2.13, 0.0022031, 2.09, 2.153, 0.889, 91.3, 87.7, 95.2
2304, 2.09, 0.0021563, 2.08, 2.134, 0.89, 91.4, 87.8, 95.4
2432, 2.13, 0.0021094, 2.06, 2.125, 0.89, 91.4, 87.8, 95.4
2560, 2.12, 0.0020625, 2.04, 2.12, 0.89, 91.4, 87.8, 95.3
2688, 2.12, 0.0020156, 2.04, 2.112, 0.89, 91.4, 87.8, 95.3
2816, 2.12, 0.0019688, 2.04, 2.1, 0.89, 91.4, 87.7, 95.4
2944, 2.12, 0.0019219, 2.03, 2.1, 0.889, 91.4, 87.7, 95.4
3072, 2.12, 0.001875, 2.01, 2.09, 0.89, 91.4, 87.8, 95.4
3200, 2.14, 0.0018281, 2.0, 2.084, 0.89, 91.4, 87.8, 95.4
3328, 2.22, 0.0017813, 2.02, 2.071, 0.89, 91.4, 87.8, 95.4
3456, 2.14, 0.0017344, 1.99, 2.068, 0.89, 91.4, 87.8, 95.3
3584, 2.09, 0.0016875, 1.97, 2.073, 0.89, 91.4, 87.7, 95.4
3712, 2.14, 0.0016406, 1.98, 2.063, 0.891, 91.5, 87.8, 95.5
3840, 2.1, 0.0015938, 1.97, 2.071, 0.889, 91.3, 87.7, 95.3
3968, 2.13, 0.0015469, 1.96, 2.049, 0.891, 91.5, 87.8, 95.5
4096, 2.11, 0.0015, 1.95, 2.047, 0.891, 91.5, 87.8, 95.4
4224, 2.08, 0.0014531, 1.95, 2.04, 0.891, 91.5, 87.8, 95.5
4352, 2.14, 0.0014062, 1.95, 2.039, 0.891, 91.5, 87.8, 95.5
4480, 2.12, 0.0013594, 1.94, 2.035, 0.891, 91.5, 87.8, 95.5
4608, 2.14, 0.0013125, 1.93, 2.034, 0.891, 91.5, 87.9, 95.5
4736, 2.11, 0.0012656, 1.93, 2.033, 0.89, 91.4, 87.8, 95.4
4864, 2.11, 0.0012187, 1.92, 2.021, 0.891, 91.5, 87.9, 95.4
4992, 2.1, 0.0011719, 1.92, 2.021, 0.89, 91.4, 87.8, 95.4
5120, 2.1, 0.001125, 1.9, 2.021, 0.89, 91.4, 87.8, 95.4
5248, 2.11, 0.0010781, 1.91, 2.017, 0.891, 91.5, 87.8, 95.5
5376, 2.13, 0.0010313, 1.92, 2.015, 0.89, 91.4, 87.8, 95.4
5504, 2.12, 0.0009844, 1.9, 2.008, 0.89, 91.4, 87.8, 95.4
5632, 2.1, 0.0009375, 1.88, 2.007, 0.891, 91.5, 87.9, 95.5
5760, 2.13, 0.0008906, 1.89, 2.007, 0.891, 91.5, 87.9, 95.4
5888, 2.14, 0.0008437, 1.9, 2.004, 0.891, 91.5, 87.8, 95.5
6016, 2.13, 0.0007969, 1.9, 2.0, 0.891, 91.5, 87.8, 95.5
6144, 2.15, 0.00075, 1.9, 1.999, 0.891, 91.5, 87.8, 95.4
6272, 2.1, 0.0007031, 1.87, 1.994, 0.891, 91.5, 87.8, 95.5
6400, 2.11, 0.0006563, 1.87, 1.995, 0.891, 91.5, 87.8, 95.5
6528, 2.09, 0.0006094, 1.86, 1.993, 0.891, 91.5, 87.9, 95.5
6656, 2.1, 0.0005625, 1.86, 1.991, 0.891, 91.5, 87.8, 95.5
6784, 2.14, 0.0005156, 1.87, 1.989, 0.891, 91.5, 87.8, 95.5
6912, 2.12, 0.0004687, 1.87, 1.988, 0.891, 91.5, 87.9, 95.5
7040, 2.1, 0.0004219, 1.86, 1.985, 0.891, 91.5, 87.8, 95.5
7168, 2.13, 0.000375, 1.86, 1.982, 0.891, 91.5, 87.8, 95.5
7296, 2.12, 0.0003281, 1.85, 1.985, 0.891, 91.5, 87.9, 95.4
7424, 2.13, 0.0002813, 1.84, 1.982, 0.891, 91.5, 87.9, 95.5
7552, 2.12, 0.0002344, 1.84, 1.979, 0.892, 91.5, 87.9, 95.5
7680, 2.13, 0.0001875, 1.84, 1.98, 0.891, 91.5, 87.8, 95.5
7808, 2.15, 0.0001406, 1.85, 1.978, 0.891, 91.5, 87.9, 95.5
7936, 2.1, 9.38e-05, 1.84, 1.977, 0.891, 91.5, 87.8, 95.5
8064, 2.15, 4.69e-05, 1.84, 1.975, 0.891, 91.5, 87.9, 95.5
8192, 2.16, 0.0, 1.84, 1.976, 0.891, 91.5, 87.8, 95.5
