step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0005999, n/a, 6.113, 0.022, 15.0, 24.8, 10.7
128, 2.19, 0.0005906, 4.19, 3.734, 0.485, 60.1, 58.4, 61.8
256, 2.2, 0.0005812, 3.58, 3.456, 0.685, 75.7, 71.3, 80.7
384, 2.16, 0.0005719, 3.35, 3.263, 0.751, 80.8, 76.4, 85.6
512, 2.19, 0.0005625, 3.17, 3.104, 0.777, 82.7, 76.7, 89.7
640, 2.22, 0.0005531, 3.02, 2.984, 0.797, 84.2, 78.3, 91.1
768, 2.19, 0.0005437, 2.92, 2.888, 0.807, 85.0, 79.0, 92.0
896, 2.21, 0.0005344, 2.83, 2.807, 0.813, 85.4, 78.9, 93.0
1024, 2.17, 0.000525, 2.78, 2.737, 0.815, 85.5, 79.2, 93.0
1152, 2.14, 0.0005156, 2.69, 2.68, 0.817, 85.7, 79.1, 93.5
1280, 2.14, 0.0005062, 2.63, 2.631, 0.819, 85.8, 79.1, 93.8
1408, 2.24, 0.0004969, 2.59, 2.583, 0.822, 86.0, 79.2, 94.1
1536, 2.16, 0.0004875, 2.54, 2.54, 0.823, 86.1, 79.4, 94.1
1664, 2.15, 0.0004781, 2.49, 2.512, 0.823, 86.1, 79.4, 94.1
1792, 2.15, 0.0004687, 2.48, 2.475, 0.825, 86.3, 79.5, 94.3
1920, 2.18, 0.0004594, 2.44, 2.459, 0.826, 86.4, 79.3, 94.7
2048, 2.15, 0.00045, 2.42, 2.426, 0.827, 86.4, 79.4, 94.7
2176, 2.17, 0.0004406, 2.38, 2.406, 0.826, 86.4, 79.4, 94.7
2304, 2.12, 0.0004312, 2.36, 2.386, 0.829, 86.5, 79.6, 94.8
2432, 2.15, 0.0004219, 2.33, 2.368, 0.827, 86.4, 79.4, 94.9
2560, 2.13, 0.0004125, 2.31, 2.351, 0.828, 86.5, 79.5, 94.9
2688, 2.12, 0.0004031, 2.3, 2.338, 0.829, 86.6, 79.5, 94.9
