step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0029996, n/a, 6.095, -0.003, 13.0, 21.6, 9.3
128, 2.2, 0.0029531, 3.69, 3.265, 0.768, 82.0, 79.2, 85.0
256, 2.2, 0.0029062, 3.07, 2.914, 0.844, 87.8, 85.1, 90.8
384, 2.18, 0.0028594, 2.81, 2.742, 0.867, 89.6, 87.7, 91.6
512, 2.19, 0.0028125, 2.66, 2.655, 0.872, 90.1, 88.5, 91.7
640, 2.18, 0.0027656, 2.6, 2.598, 0.877, 90.5, 88.8, 92.1
768, 2.23, 0.0027188, 2.57, 2.563, 0.879, 90.6, 89.1, 92.0
896, 2.19, 0.0026719, 2.5, 2.533, 0.882, 90.8, 89.2, 92.5
1024, 2.22, 0.002625, 2.49, 2.508, 0.881, 90.7, 89.4, 92.1
1152, 2.18, 0.0025781, 2.46, 2.492, 0.882, 90.8, 89.5, 92.2
1280, 2.21, 0.0025313, 2.45, 2.473, 0.883, 90.9, 89.8, 92.0
1408, 2.16, 0.0024844, 2.44, 2.504, 0.886, 91.1, 89.9, 92.4
1536, 2.21, 0.0024375, 2.42, 2.456, 0.884, 91.0, 90.0, 92.1
1664, 2.18, 0.0023906, 2.41, 2.448, 0.884, 90.9, 90.0, 91.9
1792, 2.14, 0.0023437, 2.42, 2.444, 0.882, 90.8, 90.0, 91.7
1920, 2.15, 0.0022969, 2.39, 2.435, 0.883, 90.9, 90.1, 91.8
2048, 2.18, 0.00225, 2.37, 2.427, 0.885, 91.0, 90.2, 91.9
2176, 2.15, 0.0022031, 2.39, 2.425, 0.885, 91.0, 90.4, 91.7
2304, 2.14, 0.0021563, 2.37, 2.416, 0.886, 91.2, 90.4, 92.0
2432, 2.21, 0.0021094, 2.37, 2.412, 0.883, 90.9, 90.4, 91.4
2560, 2.19, 0.0020625, 2.36, 2.411, 0.884, 91.0, 90.4, 91.6
2688, 2.16, 0.0020156, 2.36, 2.404, 0.884, 90.9, 90.4, 91.5
2816, 2.14, 0.0019688, 2.36, 2.404, 0.885, 91.0, 90.4, 91.6
2944, 2.15, 0.0019219, 2.37, 2.399, 0.884, 91.0, 90.5, 91.5
3072, 2.19, 0.001875, 2.35, 2.393, 0.884, 91.0, 90.5, 91.5
3200, 2.17, 0.0018281, 2.35, 2.396, 0.884, 91.0, 90.5, 91.4
3328, 2.15, 0.0017813, 2.34, 2.39, 0.884, 91.0, 90.5, 91.4
3456, 2.16, 0.0017344, 2.34, 2.393, 0.885, 91.0, 90.5, 91.5
3584, 2.19, 0.0016875, 2.34, 2.385, 0.882, 90.8, 90.5, 91.1
3712, 2.15, 0.0016406, 2.33, 2.391, 0.884, 91.0, 90.5, 91.4
3840, 2.17, 0.0015938, 2.33, 2.38, 0.884, 91.0, 90.6, 91.4
3968, 2.12, 0.0015469, 2.33, 2.378, 0.885, 91.0, 90.6, 91.4
4096, 2.16, 0.0015, 2.32, 2.376, 0.884, 91.0, 90.6, 91.4
4224, 2.13, 0.0014531, 2.31, 2.373, 0.883, 90.9, 90.6, 91.3
4352, 2.18, 0.0014062, 2.34, 2.375, 0.884, 90.9, 90.6, 91.3
4480, 2.2, 0.0013594, 2.33, 2.374, 0.883, 90.9, 90.6, 91.1
4608, 2.16, 0.0013125, 2.31, 2.365, 0.884, 91.0, 90.7, 91.2
4736, 2.19, 0.0012656, 2.31, 2.366, 0.885, 91.1, 90.7, 91.5
4864, 2.13, 0.0012187, 2.33, 2.363, 0.885, 91.0, 90.7, 91.4
4992, 2.15, 0.0011719, 2.31, 2.366, 0.885, 91.0, 90.7, 91.3
5120, 2.17, 0.001125, 2.32, 2.364, 0.885, 91.0, 90.7, 91.3
5248, 2.14, 0.0010781, 2.31, 2.36, 0.885, 91.0, 90.7, 91.4
5376, 2.17, 0.0010313, 2.31, 2.361, 0.884, 91.0, 90.7, 91.2
5504, 2.16, 0.0009844, 2.3, 2.358, 0.884, 91.0, 90.7, 91.2
5632, 2.15, 0.0009375, 2.3, 2.356, 0.884, 90.9, 90.7, 91.2
5760, 2.17, 0.0008906, 2.31, 2.355, 0.885, 91.1, 90.8, 91.4
5888, 2.13, 0.0008437, 2.31, 2.357, 0.884, 90.9, 90.7, 91.1
6016, 2.13, 0.0007969, 2.29, 2.354, 0.885, 91.0, 90.8, 91.3
6144, 2.13, 0.00075, 2.3, 2.35, 0.884, 90.9, 90.7, 91.2
6272, 2.15, 0.0007031, 2.3, 2.349, 0.885, 91.1, 90.8, 91.4
6400, 2.15, 0.0006563, 2.29, 2.347, 0.885, 91.0, 90.8, 91.2
6528, 2.11, 0.0006094, 2.29, 2.351, 0.885, 91.0, 90.8, 91.3
6656, 2.11, 0.0005625, 2.29, 2.345, 0.884, 91.0, 90.8, 91.2
6784, 2.14, 0.0005156, 2.28, 2.345, 0.885, 91.1, 90.8, 91.3
6912, 2.15, 0.0004687, 2.3, 2.343, 0.885, 91.1, 90.8, 91.4
7040, 2.12, 0.0004219, 2.29, 2.344, 0.884, 90.9, 90.8, 91.1
7168, 2.16, 0.000375, 2.29, 2.344, 0.885, 91.0, 90.8, 91.2
7296, 2.13, 0.0003281, 2.28, 2.342, 0.884, 90.9, 90.7, 91.1
7424, 2.14, 0.0002813, 2.29, 2.339, 0.886, 91.1, 90.8, 91.4
7552, 2.16, 0.0002344, 2.28, 2.34, 0.884, 91.0, 90.8, 91.2
7680, 2.12, 0.0001875, 2.29, 2.338, 0.885, 91.0, 90.8, 91.2
7808, 2.15, 0.0001406, 2.28, 2.339, 0.885, 91.0, 90.8, 91.2
7936, 2.12, 9.38e-05, 2.28, 2.337, 0.885, 91.0, 90.8, 91.2
8064, 2.12, 4.69e-05, 2.28, 2.337, 0.885, 91.1, 90.8, 91.3
8192, 2.14, 0.0, 2.28, 2.336, 0.885, 91.0, 90.8, 91.2
