step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0007999, n/a, 6.132, 0.031, 15.7, 25.9, 11.2
128, 2.19, 0.0007875, 4.11, 3.736, 0.156, 34.7, 33.6, 35.9
256, 2.25, 0.000775, 3.61, 3.5, 0.411, 53.7, 55.1, 52.4
384, 2.23, 0.0007625, 3.38, 3.284, 0.611, 69.4, 71.5, 67.4
512, 2.21, 0.00075, 3.19, 3.118, 0.68, 74.9, 76.7, 73.2
640, 2.17, 0.0007375, 3.04, 2.992, 0.712, 77.4, 79.0, 75.9
768, 2.17, 0.000725, 2.92, 2.889, 0.727, 78.6, 79.6, 77.7
896, 2.16, 0.0007125, 2.84, 2.802, 0.743, 79.8, 81.1, 78.6
1024, 2.21, 0.0007, 2.75, 2.731, 0.754, 80.7, 82.1, 79.3
1152, 2.13, 0.0006875, 2.68, 2.683, 0.761, 81.2, 82.8, 79.6
1280, 2.17, 0.000675, 2.64, 2.645, 0.772, 82.1, 83.9, 80.4
1408, 2.24, 0.0006625, 2.61, 2.608, 0.78, 82.7, 84.4, 81.1
1536, 2.26, 0.00065, 2.59, 2.582, 0.781, 82.8, 84.5, 81.2
1664, 2.22, 0.0006375, 2.54, 2.556, 0.788, 83.4, 84.9, 81.9
1792, 2.21, 0.000625, 2.53, 2.541, 0.789, 83.5, 85.1, 81.8
1920, 2.21, 0.0006125, 2.51, 2.521, 0.792, 83.6, 85.3, 82.0
2048, 2.23, 0.0006, 2.48, 2.503, 0.793, 83.7, 85.6, 81.9
2176, 2.22, 0.0005875, 2.48, 2.487, 0.796, 84.0, 85.8, 82.3
2304, 2.22, 0.000575, 2.45, 2.475, 0.795, 83.9, 85.8, 82.1
2432, 2.22, 0.0005625, 2.44, 2.466, 0.798, 84.1, 85.9, 82.5
2560, 2.23, 0.00055, 2.43, 2.453, 0.798, 84.1, 86.0, 82.3
2688, 2.25, 0.0005375, 2.42, 2.446, 0.799, 84.2, 86.0, 82.6
2816, 2.2, 0.000525, 2.4, 2.435, 0.801, 84.3, 86.1, 82.7
2944, 2.2, 0.0005125, 2.4, 2.427, 0.803, 84.5, 86.2, 82.8
3072, 2.21, 0.0005, 2.41, 2.423, 0.799, 84.2, 86.2, 82.3
3200, 2.21, 0.0004875, 2.38, 2.41, 0.802, 84.4, 86.3, 82.5
3328, 2.2, 0.000475, 2.37, 2.402, 0.803, 84.5, 86.4, 82.7
