step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0009999, n/a, 6.107, -0.009, 12.6, 20.9, 9.0
128, 2.2, 0.0009844, 4.01, 3.606, 0.564, 66.3, 63.6, 69.4
256, 2.16, 0.0009687, 3.44, 3.299, 0.736, 79.6, 76.5, 82.9
384, 2.25, 0.0009531, 3.19, 3.093, 0.801, 84.6, 82.1, 87.2
512, 2.23, 0.0009375, 3.01, 2.941, 0.829, 86.7, 85.5, 87.9
640, 2.17, 0.0009219, 2.88, 2.824, 0.84, 87.5, 87.0, 88.0
768, 2.17, 0.0009063, 2.77, 2.739, 0.847, 88.1, 87.2, 89.0
896, 2.21, 0.0008906, 2.7, 2.687, 0.851, 88.4, 87.7, 89.2
1024, 2.26, 0.000875, 2.65, 2.648, 0.854, 88.6, 87.9, 89.4
1152, 2.14, 0.0008594, 2.62, 2.608, 0.856, 88.8, 88.6, 88.9
1280, 2.18, 0.0008437, 2.58, 2.581, 0.857, 88.9, 88.9, 88.9
1408, 2.19, 0.0008281, 2.54, 2.555, 0.858, 88.9, 88.9, 89.0
1536, 2.18, 0.0008125, 2.53, 2.537, 0.861, 89.1, 89.1, 89.1
1664, 2.18, 0.0007969, 2.5, 2.523, 0.859, 89.0, 89.3, 88.7
1792, 2.14, 0.0007813, 2.48, 2.505, 0.862, 89.2, 89.4, 89.1
1920, 2.17, 0.0007656, 2.48, 2.49, 0.864, 89.4, 89.5, 89.2
2048, 2.16, 0.00075, 2.47, 2.48, 0.865, 89.5, 89.6, 89.4
2176, 2.15, 0.0007344, 2.46, 2.474, 0.865, 89.5, 89.6, 89.3
2304, 2.16, 0.0007187, 2.44, 2.461, 0.865, 89.4, 89.8, 89.1
2432, 2.21, 0.0007031, 2.42, 2.454, 0.864, 89.4, 89.7, 89.0
2560, 2.15, 0.0006875, 2.41, 2.444, 0.866, 89.6, 89.8, 89.3
2688, 2.16, 0.0006719, 2.4, 2.44, 0.867, 89.6, 89.9, 89.3
2816, 2.13, 0.0006563, 2.41, 2.432, 0.867, 89.6, 89.9, 89.3
2944, 2.16, 0.0006406, 2.39, 2.425, 0.867, 89.6, 90.0, 89.2
3072, 2.18, 0.000625, 2.4, 2.421, 0.866, 89.5, 89.9, 89.2
3200, 2.16, 0.0006094, 2.39, 2.415, 0.866, 89.5, 90.0, 89.1
3328, 2.13, 0.0005937, 2.38, 2.412, 0.867, 89.6, 90.0, 89.2
3456, 2.16, 0.0005781, 2.37, 2.407, 0.867, 89.6, 90.1, 89.1
3584, 2.15, 0.0005625, 2.37, 2.403, 0.867, 89.6, 90.1, 89.1
3712, 2.16, 0.0005469, 2.36, 2.399, 0.868, 89.6, 90.2, 89.1
3840, 2.15, 0.0005313, 2.36, 2.393, 0.868, 89.7, 90.2, 89.2
3968, 2.16, 0.0005156, 2.36, 2.395, 0.869, 89.7, 90.2, 89.3
4096, 2.13, 0.0005, 2.35, 2.389, 0.867, 89.6, 90.2, 89.1
4224, 2.15, 0.0004844, 2.35, 2.386, 0.867, 89.6, 90.3, 88.9
4352, 2.17, 0.0004687, 2.35, 2.381, 0.867, 89.6, 90.2, 88.9
4480, 2.15, 0.0004531, 2.35, 2.38, 0.867, 89.6, 90.3, 89.0
4608, 2.14, 0.0004375, 2.34, 2.377, 0.867, 89.6, 90.3, 89.0
4736, 2.14, 0.0004219, 2.34, 2.373, 0.868, 89.7, 90.3, 89.0
4864, 2.16, 0.0004063, 2.35, 2.375, 0.868, 89.7, 90.3, 89.0
4992, 2.16, 0.0003906, 2.33, 2.372, 0.868, 89.6, 90.3, 89.0
5120, 2.11, 0.000375, 2.33, 2.368, 0.868, 89.7, 90.3, 89.0
5248, 2.19, 0.0003594, 2.33, 2.372, 0.867, 89.6, 90.3, 88.9
5376, 2.19, 0.0003437, 2.33, 2.365, 0.868, 89.7, 90.3, 89.1
5504, 2.17, 0.0003281, 2.32, 2.364, 0.867, 89.6, 90.3, 88.9
