step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 0.0069991, n/a, 6.122, -0.01, 12.5, 20.7, 9.0
128, 2.24, 0.0068906, 3.39, 2.89, 0.841, 87.6, 83.7, 92.0
256, 2.19, 0.0067812, 2.7, 2.623, 0.872, 90.0, 86.2, 94.2
384, 2.24, 0.0066719, 2.55, 2.521, 0.874, 90.2, 87.2, 93.3
512, 2.14, 0.0065625, 2.48, 2.456, 0.881, 90.7, 87.9, 93.7
640, 2.16, 0.0064531, 2.38, 2.398, 0.883, 90.9, 88.2, 93.7
768, 2.17, 0.0063438, 2.35, 2.361, 0.884, 91.0, 88.3, 93.7
896, 2.18, 0.0062344, 2.32, 2.36, 0.883, 90.9, 88.4, 93.5
1024, 2.1, 0.006125, 2.28, 2.297, 0.886, 91.1, 88.5, 93.9
1152, 2.21, 0.0060156, 2.26, 2.281, 0.888, 91.3, 88.6, 94.1
1280, 2.2, 0.0059063, 2.23, 2.342, 0.886, 91.1, 88.6, 93.9
1408, 2.15, 0.0057969, 2.21, 2.247, 0.886, 91.1, 88.6, 93.7
1536, 2.13, 0.0056875, 2.19, 2.312, 0.886, 91.1, 88.6, 93.8
1664, 2.12, 0.0055781, 2.19, 2.227, 0.888, 91.2, 88.6, 94.0
1792, 2.17, 0.0054688, 2.17, 2.214, 0.887, 91.2, 88.7, 93.9
1920, 2.16, 0.0053594, 2.16, 2.202, 0.887, 91.2, 88.7, 93.9
2048, 2.12, 0.00525, 2.14, 2.192, 0.888, 91.3, 88.7, 94.1
2176, 2.12, 0.0051406, 2.14, 2.191, 0.887, 91.2, 88.7, 93.9
2304, 2.13, 0.0050313, 2.13, 2.177, 0.888, 91.3, 88.7, 94.0
2432, 2.15, 0.0049219, 2.13, 2.182, 0.886, 91.2, 88.7, 93.8
2560, 2.1, 0.0048125, 2.11, 2.166, 0.888, 91.2, 88.7, 94.0
2688, 2.09, 0.0047031, 2.09, 2.159, 0.888, 91.3, 88.8, 93.9
2816, 2.17, 0.0045937, 2.09, 2.161, 0.887, 91.2, 88.7, 93.9
2944, 2.12, 0.0044844, 2.1, 2.153, 0.888, 91.3, 88.7, 93.9
3072, 2.12, 0.004375, 2.09, 2.139, 0.888, 91.3, 88.7, 94.0
3200, 2.11, 0.0042656, 2.09, 2.167, 0.889, 91.3, 88.8, 94.1
3328, 2.12, 0.0041563, 2.07, 2.134, 0.888, 91.3, 88.7, 94.0
3456, 2.06, 0.0040469, 2.05, 2.13, 0.888, 91.3, 88.8, 93.9
3584, 2.19, 0.0039375, 2.07, 2.125, 0.889, 91.3, 88.8, 94.0
3712, 2.09, 0.0038281, 2.05, 2.122, 0.889, 91.4, 88.7, 94.1
3840, 2.09, 0.0037188, 2.05, 2.142, 0.888, 91.3, 88.8, 93.9
3968, 2.11, 0.0036094, 2.05, 2.113, 0.89, 91.4, 88.8, 94.2
4096, 2.08, 0.0035, 2.01, 2.108, 0.888, 91.3, 88.8, 93.9
4224, 2.1, 0.0033906, 2.05, 2.105, 0.889, 91.3, 88.8, 94.0
4352, 2.15, 0.0032812, 2.03, 2.102, 0.889, 91.4, 88.8, 94.1
4480, 2.11, 0.0031719, 2.04, 2.097, 0.889, 91.3, 88.8, 94.0
4608, 2.06, 0.0030625, 2.01, 2.123, 0.889, 91.4, 88.8, 94.2
4736, 2.14, 0.0029531, 2.02, 2.09, 0.889, 91.3, 88.8, 94.0
4864, 2.12, 0.0028437, 2.02, 2.091, 0.888, 91.3, 88.8, 94.0
4992, 2.09, 0.0027344, 2.0, 2.083, 0.889, 91.4, 88.8, 94.1
5120, 2.11, 0.002625, 2.0, 2.08, 0.888, 91.3, 88.8, 94.0
5248, 2.09, 0.0025156, 2.0, 2.079, 0.889, 91.3, 88.8, 94.0
5376, 2.11, 0.0024062, 1.98, 2.076, 0.889, 91.3, 88.9, 93.9
5504, 2.11, 0.0022969, 2.01, 2.072, 0.889, 91.4, 88.9, 94.0
5632, 2.07, 0.0021875, 1.99, 2.086, 0.888, 91.3, 88.8, 93.9
5760, 2.11, 0.0020781, 1.99, 2.071, 0.89, 91.4, 88.8, 94.1
5888, 2.12, 0.0019688, 1.98, 2.066, 0.889, 91.3, 88.8, 94.0
6016, 2.14, 0.0018594, 1.98, 2.061, 0.888, 91.3, 88.8, 93.8
6144, 2.14, 0.00175, 1.97, 2.058, 0.889, 91.4, 88.9, 94.0
6272, 2.09, 0.0016406, 1.97, 2.058, 0.889, 91.4, 88.8, 94.0
6400, 2.1, 0.0015313, 1.98, 2.065, 0.888, 91.3, 88.9, 93.9
6528, 2.11, 0.0014219, 1.97, 2.055, 0.888, 91.3, 88.8, 93.9
6656, 2.11, 0.0013125, 1.96, 2.051, 0.889, 91.3, 88.9, 94.0
6784, 2.13, 0.0012031, 1.96, 2.05, 0.889, 91.3, 88.8, 94.0
6912, 2.11, 0.0010938, 1.96, 2.05, 0.889, 91.3, 88.9, 94.0
7040, 2.14, 0.0009844, 1.95, 2.046, 0.889, 91.3, 88.9, 93.9
7168, 2.15, 0.000875, 1.95, 2.042, 0.889, 91.3, 88.9, 94.0
7296, 2.11, 0.0007656, 1.94, 2.041, 0.89, 91.4, 88.9, 94.2
7424, 2.14, 0.0006563, 1.95, 2.038, 0.889, 91.4, 88.9, 94.0
7552, 2.12, 0.0005469, 1.94, 2.039, 0.889, 91.3, 88.9, 93.9
7680, 2.12, 0.0004375, 1.94, 2.036, 0.889, 91.4, 88.9, 94.0
7808, 2.16, 0.0003281, 1.93, 2.037, 0.889, 91.4, 88.9, 94.0
7936, 2.12, 0.0002188, 1.95, 2.033, 0.889, 91.4, 88.9, 94.0
8064, 2.14, 0.0001094, 1.93, 2.033, 0.889, 91.4, 88.9, 94.0
8192, 2.16, 0.0, 1.93, 2.032, 0.889, 91.4, 88.9, 94.0
