step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 9e-07, n/a, 14.875, 0.006, 30.0, 62.8, 19.7
128, 2.9, 0.0001125, 13.94, 10.436, 0.302, 59.4, 82.0, 46.6
256, 2.97, 0.000225, 9.19, 9.054, 0.408, 68.8, 85.6, 57.5
384, 2.95, 0.0003375, 8.59, 8.356, 0.453, 67.5, 91.2, 53.5
512, 2.9, 0.00045, 7.86, 7.783, 0.495, 69.4, 94.0, 55.0
640, 2.93, 0.0005625, 7.4, 7.423, 0.542, 73.1, 95.3, 59.3
768, 2.93, 0.000675, 7.09, 7.166, 0.55, 73.3, 96.0, 59.3
896, 2.93, 0.0007875, 6.83, 6.914, 0.55, 72.8, 96.5, 58.5
1024, 2.94, 0.0009, 6.59, 6.733, 0.561, 73.8, 96.6, 59.7
1152, 2.94, 0.0008839, 6.4, 6.527, 0.581, 75.7, 96.7, 62.2
1280, 2.97, 0.0008679, 6.24, 6.382, 0.589, 76.3, 97.0, 62.8
1408, 2.94, 0.0008518, 6.09, 6.307, 0.595, 76.6, 97.2, 63.3
1536, 2.85, 0.0008357, 5.98, 6.22, 0.603, 77.4, 97.2, 64.2
1664, 2.9, 0.0008196, 5.88, 6.13, 0.617, 78.5, 97.3, 65.8
1792, 2.85, 0.0008036, 5.76, 6.085, 0.63, 79.6, 97.4, 67.3
1920, 2.94, 0.0007875, 5.73, 6.05, 0.64, 80.5, 97.4, 68.5
2048, 2.88, 0.0007714, 5.64, 5.984, 0.639, 80.3, 97.4, 68.3
2176, 2.88, 0.0007554, 5.58, 5.958, 0.653, 81.4, 97.6, 69.8
2304, 2.81, 0.0007393, 5.53, 5.937, 0.646, 80.9, 97.5, 69.1
2432, 2.87, 0.0007232, 5.46, 5.916, 0.658, 81.7, 97.6, 70.3
2560, 2.85, 0.0007071, 5.44, 5.89, 0.658, 81.7, 97.6, 70.3
2688, 2.82, 0.0006911, 5.4, 5.856, 0.664, 82.2, 97.6, 71.0
2816, 2.82, 0.000675, 5.33, 5.843, 0.666, 82.4, 97.6, 71.2
2944, 2.87, 0.0006589, 5.31, 5.835, 0.671, 82.7, 97.7, 71.7
3072, 2.77, 0.0006429, 5.29, 5.819, 0.667, 82.5, 97.7, 71.4
3200, 2.84, 0.0006268, 5.24, 5.791, 0.674, 83.0, 97.6, 72.1
3328, 2.8, 0.0006107, 5.23, 5.785, 0.672, 82.8, 97.7, 71.9
3456, 2.78, 0.0005946, 5.16, 5.77, 0.673, 82.9, 97.6, 72.0
3584, 2.85, 0.0005786, 5.17, 5.784, 0.678, 83.3, 97.6, 72.6
3712, 2.91, 0.0005625, 5.13, 5.769, 0.677, 83.2, 97.7, 72.4
3840, 2.82, 0.0005464, 5.11, 5.749, 0.676, 83.1, 97.6, 72.4
3968, 2.85, 0.0005304, 5.1, 5.754, 0.677, 83.2, 97.7, 72.5
4096, 2.84, 0.0005143, 5.04, 5.746, 0.68, 83.4, 97.7, 72.8
4224, 2.9, 0.0004982, 5.06, 5.743, 0.681, 83.5, 97.7, 72.9
4352, 2.9, 0.0004821, 5.02, 5.732, 0.684, 83.7, 97.7, 73.1
4480, 2.83, 0.0004661, 5.01, 5.725, 0.687, 83.9, 97.8, 73.5
4608, 2.96, 0.00045, 5.0, 5.728, 0.684, 83.7, 97.7, 73.3
4736, 2.9, 0.0004339, 4.96, 5.723, 0.68, 83.4, 97.8, 72.7
4864, 2.95, 0.0004179, 4.96, 5.723, 0.686, 83.8, 97.7, 73.4
4992, 2.88, 0.0004018, 4.97, 5.711, 0.689, 84.1, 97.7, 73.9
5120, 2.93, 0.0003857, 4.91, 5.699, 0.685, 83.8, 97.7, 73.4
5248, 2.82, 0.0003696, 4.92, 5.714, 0.683, 83.6, 97.7, 73.1
5376, 2.94, 0.0003536, 4.91, 5.708, 0.686, 83.8, 97.7, 73.4
5504, 2.92, 0.0003375, 4.92, 5.702, 0.687, 83.9, 97.7, 73.6
5632, 2.89, 0.0003214, 4.86, 5.71, 0.683, 83.7, 97.7, 73.2
5760, 2.87, 0.0003054, 4.86, 5.703, 0.684, 83.7, 97.7, 73.2
5888, 2.93, 0.0002893, 4.85, 5.7, 0.689, 84.1, 97.7, 73.8
6016, 2.85, 0.0002732, 4.86, 5.713, 0.683, 83.6, 97.7, 73.1
6144, 2.98, 0.0002571, 4.86, 5.707, 0.684, 83.7, 97.7, 73.2
6272, 2.91, 0.0002411, 4.82, 5.686, 0.692, 84.3, 97.7, 74.1
6400, 2.89, 0.000225, 4.8, 5.692, 0.687, 83.9, 97.7, 73.5
6528, 2.89, 0.0002089, 4.82, 5.68, 0.689, 84.1, 97.7, 73.9
6656, 2.95, 0.0001929, 4.81, 5.691, 0.685, 83.8, 97.7, 73.3
6784, 2.93, 0.0001768, 4.79, 5.693, 0.688, 84.0, 97.6, 73.7
6912, 2.92, 0.0001607, 4.81, 5.684, 0.687, 84.0, 97.7, 73.7
