step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 7e-07, n/a, 14.876, 0.007, 30.0, 62.9, 19.7
128, 3.03, 8.75e-05, 13.97, 11.375, 0.195, 42.9, 79.5, 29.4
256, 3.1, 0.000175, 9.41, 9.172, 0.348, 67.0, 81.5, 56.9
384, 2.99, 0.0002625, 8.79, 8.611, 0.582, 80.5, 90.6, 72.5
512, 3.03, 0.00035, 8.15, 7.972, 0.658, 84.0, 94.0, 75.9
640, 3.01, 0.0004375, 7.6, 7.538, 0.701, 86.0, 95.6, 78.3
768, 3.01, 0.000525, 7.2, 7.234, 0.722, 87.3, 95.8, 80.2
896, 2.91, 0.0006125, 6.94, 7.012, 0.73, 87.6, 96.3, 80.4
1024, 3.07, 0.0007, 6.73, 6.816, 0.737, 88.0, 96.2, 81.2
1152, 2.94, 0.0006875, 6.51, 6.698, 0.738, 88.0, 96.6, 80.8
1280, 3.08, 0.000675, 6.42, 6.588, 0.736, 87.7, 96.8, 80.2
1408, 3.01, 0.0006625, 6.29, 6.507, 0.739, 87.8, 97.0, 80.3
1536, 2.86, 0.00065, 6.19, 6.418, 0.739, 87.8, 97.0, 80.3
1664, 3.09, 0.0006375, 6.14, 6.365, 0.74, 87.8, 97.2, 80.1
1792, 3.01, 0.000625, 6.03, 6.315, 0.738, 87.6, 97.4, 79.6
1920, 3.0, 0.0006125, 6.01, 6.263, 0.743, 88.0, 97.2, 80.4
2048, 2.95, 0.0006, 5.94, 6.235, 0.742, 87.9, 97.3, 80.1
2176, 2.98, 0.0005875, 5.89, 6.188, 0.743, 87.9, 97.4, 80.2
2304, 2.98, 0.000575, 5.87, 6.154, 0.739, 87.7, 97.4, 79.8
2432, 2.92, 0.0005625, 5.8, 6.144, 0.741, 87.8, 97.4, 79.8
2560, 3.08, 0.00055, 5.77, 6.109, 0.743, 88.0, 97.4, 80.2
2688, 2.87, 0.0005375, 5.74, 6.099, 0.74, 87.7, 97.5, 79.6
2816, 2.99, 0.000525, 5.7, 6.086, 0.742, 87.9, 97.5, 80.0
2944, 2.96, 0.0005125, 5.66, 6.054, 0.743, 87.8, 97.5, 79.9
3072, 3.01, 0.0005, 5.67, 6.053, 0.742, 87.8, 97.5, 79.9
3200, 2.91, 0.0004875, 5.62, 6.029, 0.745, 88.0, 97.6, 80.1
3328, 2.98, 0.000475, 5.6, 6.001, 0.744, 87.9, 97.6, 80.0
3456, 2.92, 0.0004625, 5.56, 6.005, 0.741, 87.7, 97.6, 79.7
3584, 3.0, 0.00045, 5.55, 6.005, 0.742, 87.8, 97.6, 79.7
3712, 2.97, 0.0004375, 5.55, 5.997, 0.744, 87.9, 97.6, 79.9
3840, 2.97, 0.000425, 5.52, 5.956, 0.742, 87.8, 97.6, 79.8
3968, 2.99, 0.0004125, 5.51, 5.959, 0.74, 87.6, 97.6, 79.5
4096, 2.98, 0.0004, 5.47, 5.956, 0.741, 87.7, 97.6, 79.6
4224, 2.95, 0.0003875, 5.45, 5.951, 0.741, 87.6, 97.7, 79.5
4352, 2.92, 0.000375, 5.45, 5.924, 0.741, 87.7, 97.6, 79.6
4480, 2.92, 0.0003625, 5.45, 5.936, 0.741, 87.7, 97.7, 79.6
4608, 3.04, 0.00035, 5.4, 5.91, 0.741, 87.7, 97.6, 79.6
4736, 2.93, 0.0003375, 5.4, 5.938, 0.742, 87.7, 97.7, 79.6
4864, 3.0, 0.000325, 5.39, 5.902, 0.742, 87.7, 97.7, 79.6
4992, 2.91, 0.0003125, 5.38, 5.904, 0.742, 87.7, 97.7, 79.7
5120, 2.91, 0.0003, 5.34, 5.894, 0.743, 87.8, 97.7, 79.8
5248, 2.94, 0.0002875, 5.37, 5.894, 0.739, 87.5, 97.7, 79.3
5376, 2.96, 0.000275, 5.35, 5.9, 0.741, 87.7, 97.7, 79.6
5504, 2.99, 0.0002625, 5.33, 5.889, 0.742, 87.8, 97.7, 79.7
5632, 2.99, 0.00025, 5.31, 5.893, 0.741, 87.7, 97.7, 79.6
5760, 3.02, 0.0002375, 5.34, 5.898, 0.741, 87.7, 97.6, 79.6
5888, 2.9, 0.000225, 5.3, 5.871, 0.742, 87.7, 97.7, 79.6
6016, 2.99, 0.0002125, 5.3, 5.863, 0.74, 87.6, 97.7, 79.4
6144, 2.92, 0.0002, 5.27, 5.863, 0.741, 87.7, 97.7, 79.5
6272, 2.95, 0.0001875, 5.3, 5.871, 0.74, 87.6, 97.7, 79.4
6400, 2.98, 0.000175, 5.27, 5.857, 0.741, 87.6, 97.8, 79.4
6528, 2.92, 0.0001625, 5.26, 5.856, 0.741, 87.7, 97.7, 79.6
6656, 3.0, 0.00015, 5.27, 5.863, 0.741, 87.7, 97.7, 79.5
6784, 2.91, 0.0001375, 5.24, 5.858, 0.74, 87.6, 97.7, 79.4
6912, 2.99, 0.000125, 5.26, 5.839, 0.74, 87.6, 97.7, 79.4
7040, 2.98, 0.0001125, 5.25, 5.855, 0.741, 87.6, 97.7, 79.4
7168, 2.95, 0.0001, 5.24, 5.866, 0.74, 87.6, 97.7, 79.3
7296, 2.92, 8.75e-05, 5.22, 5.846, 0.741, 87.6, 97.7, 79.4
7424, 2.98, 7.5e-05, 5.25, 5.846, 0.74, 87.6, 97.7, 79.4
7552, 3.0, 6.25e-05, 5.22, 5.84, 0.741, 87.7, 97.7, 79.5
7680, 2.88, 5e-05, 5.22, 5.849, 0.74, 87.6, 97.7, 79.4
7808, 3.0, 3.75e-05, 5.22, 5.853, 0.74, 87.6, 97.7, 79.4
7936, 3.03, 2.5e-05, 5.22, 5.847, 0.741, 87.6, 97.7, 79.4
8064, 2.94, 1.25e-05, 5.21, 5.841, 0.74, 87.6, 97.7, 79.4
8192, 2.95, 0.0, 5.22, 5.841, 0.742, 87.7, 97.7, 79.5
