step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2e-06, n/a, 14.876, 0.007, 30.0, 62.9, 19.7
128, 3.0, 0.00025, 12.33, 9.288, 0.28, 65.0, 77.1, 56.2
256, 3.09, 0.0005, 8.81, 8.449, 0.615, 82.0, 92.1, 73.8
384, 2.95, 0.00075, 7.82, 7.581, 0.71, 86.8, 95.1, 79.9
512, 3.01, 0.001, 7.2, 7.147, 0.727, 87.5, 96.1, 80.3
640, 2.97, 0.00125, 6.85, 6.879, 0.73, 87.4, 96.7, 79.7
768, 3.04, 0.0015, 6.57, 6.701, 0.735, 87.7, 96.8, 80.1
896, 2.91, 0.00175, 6.4, 6.549, 0.735, 87.5, 97.2, 79.5
1024, 3.06, 0.002, 6.28, 6.437, 0.736, 87.5, 97.4, 79.4
1152, 2.96, 0.0019643, 6.09, 6.368, 0.73, 87.0, 97.6, 78.6
1280, 3.07, 0.0019286, 6.03, 6.311, 0.728, 86.8, 97.7, 78.1
1408, 3.01, 0.0018929, 5.93, 6.223, 0.726, 86.6, 97.9, 77.6
1536, 2.87, 0.0018571, 5.84, 6.157, 0.722, 86.3, 97.9, 77.2
1664, 3.07, 0.0018214, 5.8, 6.13, 0.719, 86.1, 97.9, 76.8
1792, 2.98, 0.0017857, 5.69, 6.078, 0.716, 85.8, 98.0, 76.3
1920, 2.99, 0.00175, 5.69, 6.051, 0.716, 85.8, 98.0, 76.4
2048, 2.91, 0.0017143, 5.62, 6.028, 0.714, 85.7, 98.1, 76.1
2176, 2.99, 0.0016786, 5.57, 6.013, 0.713, 85.6, 98.0, 76.0
2304, 2.99, 0.0016429, 5.56, 5.981, 0.711, 85.5, 98.0, 75.8
2432, 2.95, 0.0016071, 5.49, 5.976, 0.712, 85.6, 98.0, 76.0
2560, 3.08, 0.0015714, 5.46, 5.94, 0.714, 85.7, 98.0, 76.1
2688, 2.89, 0.0015357, 5.44, 5.95, 0.71, 85.4, 98.1, 75.6
2816, 2.95, 0.0015, 5.4, 5.941, 0.714, 85.7, 98.0, 76.1
2944, 3.03, 0.0014643, 5.36, 5.917, 0.707, 85.1, 98.1, 75.2
3072, 3.06, 0.0014286, 5.38, 5.917, 0.707, 85.2, 98.1, 75.3
3200, 3.01, 0.0013929, 5.32, 5.896, 0.713, 85.6, 98.1, 76.0
3328, 3.05, 0.0013571, 5.32, 5.879, 0.713, 85.6, 98.1, 75.9
3456, 2.96, 0.0013214, 5.26, 5.877, 0.708, 85.3, 98.0, 75.4
3584, 3.0, 0.0012857, 5.26, 5.872, 0.707, 85.1, 98.1, 75.2
3712, 2.93, 0.00125, 5.26, 5.881, 0.704, 85.0, 98.1, 75.0
3840, 2.94, 0.0012143, 5.22, 5.837, 0.705, 85.0, 98.1, 75.0
3968, 3.02, 0.0011786, 5.22, 5.855, 0.703, 84.9, 98.1, 74.8
4096, 3.07, 0.0011429, 5.18, 5.843, 0.707, 85.2, 98.1, 75.3
4224, 3.0, 0.0011071, 5.15, 5.846, 0.698, 84.5, 98.1, 74.2
4352, 3.0, 0.0010714, 5.16, 5.822, 0.706, 85.1, 98.1, 75.1
4480, 2.96, 0.0010357, 5.15, 5.843, 0.705, 85.0, 98.1, 75.0
4608, 3.09, 0.001, 5.1, 5.826, 0.701, 84.8, 98.1, 74.6
4736, 2.93, 0.0009643, 5.11, 5.846, 0.705, 85.0, 98.1, 75.0
4864, 3.01, 0.0009286, 5.08, 5.814, 0.706, 85.1, 98.1, 75.1
4992, 2.92, 0.0008929, 5.09, 5.803, 0.705, 85.0, 98.1, 75.0
5120, 2.93, 0.0008571, 5.04, 5.821, 0.704, 84.9, 98.1, 74.9
5248, 2.97, 0.0008214, 5.06, 5.813, 0.703, 84.9, 98.1, 74.8
5376, 2.95, 0.0007857, 5.05, 5.811, 0.705, 85.0, 98.1, 75.1
5504, 2.98, 0.00075, 5.02, 5.809, 0.706, 85.1, 98.1, 75.1
5632, 3.0, 0.0007143, 5.0, 5.81, 0.701, 84.8, 98.1, 74.6
5760, 3.02, 0.0006786, 5.02, 5.811, 0.706, 85.1, 98.1, 75.1
5888, 2.89, 0.0006429, 4.98, 5.791, 0.706, 85.1, 98.1, 75.1
6016, 2.97, 0.0006071, 4.99, 5.784, 0.704, 85.0, 98.0, 75.0
6144, 2.91, 0.0005714, 4.94, 5.793, 0.706, 85.1, 98.1, 75.2
6272, 2.94, 0.0005357, 4.99, 5.8, 0.706, 85.1, 98.0, 75.2
6400, 2.96, 0.0005, 4.95, 5.78, 0.706, 85.0, 98.1, 75.0
6528, 2.91, 0.0004643, 4.94, 5.778, 0.703, 84.9, 98.1, 74.9
6656, 3.0, 0.0004286, 4.95, 5.784, 0.706, 85.1, 98.1, 75.2
6784, 2.91, 0.0003929, 4.9, 5.782, 0.705, 85.0, 98.0, 75.1
6912, 2.99, 0.0003571, 4.93, 5.77, 0.704, 85.0, 98.0, 75.0
7040, 2.98, 0.0003214, 4.93, 5.779, 0.704, 85.0, 98.1, 75.0
7168, 2.94, 0.0002857, 4.91, 5.791, 0.706, 85.1, 98.1, 75.1
7296, 2.92, 0.00025, 4.89, 5.768, 0.705, 85.1, 98.0, 75.1
7424, 2.98, 0.0002143, 4.9, 5.771, 0.704, 85.0, 98.0, 75.0
7552, 3.01, 0.0001786, 4.87, 5.764, 0.705, 85.0, 98.1, 75.0
7680, 2.86, 0.0001429, 4.88, 5.774, 0.704, 85.0, 98.1, 75.0
7808, 2.99, 0.0001071, 4.88, 5.772, 0.704, 85.0, 98.0, 75.0
7936, 3.01, 7.14e-05, 4.87, 5.767, 0.703, 84.9, 98.1, 74.9
8064, 2.93, 3.57e-05, 4.86, 5.767, 0.705, 85.1, 98.0, 75.1
8192, 2.94, 0.0, 4.87, 5.756, 0.704, 85.0, 98.1, 75.0
