step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2e-06, n/a, 14.873, 0.006, 30.0, 62.8, 19.7
128, 3.09, 0.00025, 12.39, 9.292, 0.275, 65.3, 76.6, 57.0
256, 2.95, 0.0005, 8.78, 8.428, 0.664, 85.6, 91.6, 80.3
384, 3.07, 0.00075, 7.81, 7.626, 0.722, 87.6, 95.0, 81.3
512, 3.11, 0.001, 7.21, 7.199, 0.738, 88.2, 96.1, 81.5
640, 2.96, 0.00125, 6.88, 6.948, 0.736, 87.9, 96.6, 80.6
768, 3.12, 0.0015, 6.66, 6.768, 0.737, 87.7, 96.9, 80.2
896, 2.96, 0.00175, 6.46, 6.658, 0.73, 87.1, 97.3, 78.9
1024, 3.04, 0.002, 6.38, 6.556, 0.728, 87.0, 97.4, 78.6
1152, 2.97, 0.0019643, 6.24, 6.445, 0.731, 87.0, 97.7, 78.5
1280, 3.1, 0.0019286, 6.14, 6.407, 0.723, 86.4, 97.8, 77.4
1408, 3.03, 0.0018929, 6.05, 6.342, 0.716, 85.9, 97.9, 76.4
1536, 3.07, 0.0018571, 5.95, 6.264, 0.714, 85.7, 98.0, 76.2
1664, 2.97, 0.0018214, 5.91, 6.211, 0.713, 85.6, 98.1, 76.0
1792, 3.0, 0.0017857, 5.81, 6.186, 0.71, 85.4, 98.1, 75.6
1920, 3.09, 0.00175, 5.76, 6.164, 0.708, 85.2, 98.1, 75.3
2048, 2.99, 0.0017143, 5.72, 6.092, 0.712, 85.5, 98.1, 75.8
2176, 3.01, 0.0016786, 5.66, 6.087, 0.702, 84.7, 98.2, 74.5
2304, 3.07, 0.0016429, 5.64, 6.084, 0.702, 84.8, 98.1, 74.6
2432, 3.02, 0.0016071, 5.58, 6.051, 0.699, 84.5, 98.2, 74.2
2560, 3.01, 0.0015714, 5.56, 6.016, 0.696, 84.3, 98.2, 73.9
2688, 3.03, 0.0015357, 5.54, 6.043, 0.693, 84.1, 98.2, 73.5
2816, 3.0, 0.0015, 5.48, 6.003, 0.696, 84.3, 98.2, 73.9
2944, 2.97, 0.0014643, 5.46, 5.973, 0.697, 84.4, 98.1, 74.0
3072, 2.98, 0.0014286, 5.45, 5.979, 0.695, 84.2, 98.3, 73.6
3200, 3.01, 0.0013929, 5.41, 5.961, 0.689, 83.8, 98.2, 73.1
3328, 2.97, 0.0013571, 5.41, 5.956, 0.686, 83.6, 98.2, 72.7
3456, 3.0, 0.0013214, 5.37, 5.94, 0.692, 83.9, 98.3, 73.3
3584, 2.97, 0.0012857, 5.35, 5.939, 0.692, 84.1, 98.2, 73.5
3712, 2.98, 0.00125, 5.33, 5.914, 0.687, 83.6, 98.3, 72.7
3840, 2.96, 0.0012143, 5.29, 5.932, 0.688, 83.7, 98.2, 72.9
3968, 3.05, 0.0011786, 5.32, 5.916, 0.69, 83.8, 98.2, 73.1
4096, 2.96, 0.0011429, 5.27, 5.893, 0.687, 83.6, 98.2, 72.8
4224, 2.96, 0.0011071, 5.26, 5.902, 0.686, 83.6, 98.2, 72.7
4352, 2.98, 0.0010714, 5.25, 5.897, 0.688, 83.7, 98.2, 73.0
