step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 8e-07, n/a, 14.876, 0.007, 30.0, 62.9, 19.7
128, 2.99, 0.0001, 13.79, 10.627, 0.202, 43.9, 79.9, 30.2
256, 3.16, 0.0002, 9.28, 9.113, 0.396, 69.8, 83.6, 59.9
384, 2.97, 0.0003, 8.69, 8.478, 0.606, 81.8, 91.4, 74.0
512, 2.99, 0.0004, 8.01, 7.843, 0.675, 84.8, 94.5, 76.9
640, 3.01, 0.0005, 7.48, 7.424, 0.711, 86.6, 95.7, 79.1
768, 3.02, 0.0006, 7.09, 7.143, 0.727, 87.5, 96.0, 80.4
896, 2.91, 0.0007, 6.85, 6.928, 0.731, 87.6, 96.4, 80.3
1024, 3.07, 0.0008, 6.65, 6.747, 0.738, 88.0, 96.5, 80.9
1152, 2.95, 0.0007857, 6.44, 6.636, 0.739, 88.0, 96.7, 80.7
1280, 3.08, 0.0007714, 6.35, 6.538, 0.737, 87.8, 96.9, 80.2
1408, 3.0, 0.0007571, 6.23, 6.458, 0.74, 87.9, 97.0, 80.3
1536, 2.88, 0.0007429, 6.13, 6.37, 0.741, 87.9, 97.1, 80.3
1664, 3.09, 0.0007286, 6.08, 6.327, 0.741, 87.8, 97.3, 80.0
1792, 3.01, 0.0007143, 5.98, 6.276, 0.736, 87.5, 97.5, 79.3
1920, 3.01, 0.0007, 5.96, 6.225, 0.742, 87.9, 97.3, 80.1
2048, 2.95, 0.0006857, 5.88, 6.204, 0.742, 87.8, 97.5, 79.9
2176, 2.99, 0.0006714, 5.84, 6.157, 0.744, 88.0, 97.4, 80.2
2304, 2.98, 0.0006571, 5.82, 6.124, 0.739, 87.6, 97.5, 79.6
2432, 2.93, 0.0006429, 5.76, 6.113, 0.74, 87.7, 97.5, 79.7
2560, 3.08, 0.0006286, 5.72, 6.085, 0.743, 87.8, 97.5, 79.9
2688, 2.87, 0.0006143, 5.69, 6.075, 0.739, 87.6, 97.6, 79.5
2816, 2.97, 0.0006, 5.65, 6.058, 0.742, 87.8, 97.6, 79.7
2944, 2.96, 0.0005857, 5.61, 6.026, 0.739, 87.6, 97.6, 79.4
3072, 3.0, 0.0005714, 5.62, 6.029, 0.74, 87.7, 97.6, 79.6
3200, 2.93, 0.0005571, 5.57, 6.006, 0.742, 87.8, 97.6, 79.7
3328, 2.98, 0.0005429, 5.56, 5.98, 0.742, 87.7, 97.7, 79.6
3456, 2.92, 0.0005286, 5.51, 5.99, 0.739, 87.5, 97.7, 79.3
3584, 3.01, 0.0005143, 5.5, 5.985, 0.74, 87.6, 97.7, 79.3
3712, 2.96, 0.0005, 5.5, 5.977, 0.741, 87.7, 97.7, 79.5
3840, 2.97, 0.0004857, 5.47, 5.939, 0.738, 87.5, 97.7, 79.2
3968, 2.97, 0.0004714, 5.46, 5.939, 0.736, 87.4, 97.7, 79.0
4096, 3.0, 0.0004571, 5.42, 5.935, 0.738, 87.5, 97.7, 79.2
4224, 2.96, 0.0004429, 5.4, 5.932, 0.738, 87.4, 97.8, 79.1
4352, 2.93, 0.0004286, 5.41, 5.911, 0.737, 87.4, 97.7, 79.1
4480, 2.91, 0.0004143, 5.41, 5.924, 0.738, 87.4, 97.8, 79.1
4608, 3.09, 0.0004, 5.35, 5.899, 0.74, 87.6, 97.7, 79.3
4736, 2.95, 0.0003857, 5.36, 5.921, 0.739, 87.5, 97.7, 79.2
4864, 3.02, 0.0003714, 5.34, 5.891, 0.739, 87.5, 97.8, 79.2
4992, 2.93, 0.0003571, 5.34, 5.892, 0.74, 87.6, 97.7, 79.3
5120, 2.9, 0.0003429, 5.3, 5.887, 0.74, 87.6, 97.8, 79.3
5248, 2.97, 0.0003286, 5.33, 5.882, 0.738, 87.4, 97.8, 79.0
5376, 2.98, 0.0003143, 5.31, 5.89, 0.738, 87.4, 97.8, 79.1
5504, 3.01, 0.0003, 5.28, 5.876, 0.74, 87.5, 97.7, 79.3
5632, 3.0, 0.0002857, 5.27, 5.881, 0.739, 87.5, 97.8, 79.2
5760, 3.03, 0.0002714, 5.29, 5.881, 0.741, 87.6, 97.8, 79.4
5888, 2.91, 0.0002571, 5.25, 5.864, 0.74, 87.5, 97.8, 79.2
6016, 3.01, 0.0002429, 5.26, 5.852, 0.738, 87.4, 97.8, 79.1
6144, 2.94, 0.0002286, 5.22, 5.852, 0.738, 87.4, 97.8, 79.1
6272, 2.97, 0.0002143, 5.25, 5.863, 0.739, 87.5, 97.8, 79.2
6400, 2.98, 0.0002, 5.22, 5.844, 0.738, 87.4, 97.8, 79.0
6528, 2.93, 0.0001857, 5.22, 5.844, 0.739, 87.5, 97.8, 79.1
6656, 3.02, 0.0001714, 5.23, 5.85, 0.739, 87.5, 97.8, 79.2
6784, 2.98, 0.0001571, 5.19, 5.846, 0.739, 87.5, 97.8, 79.1
6912, 3.06, 0.0001429, 5.21, 5.828, 0.738, 87.4, 97.8, 79.1
7040, 2.99, 0.0001286, 5.21, 5.846, 0.738, 87.4, 97.8, 79.0
7168, 2.96, 0.0001143, 5.19, 5.854, 0.739, 87.4, 97.8, 79.1
7296, 2.92, 0.0001, 5.17, 5.835, 0.738, 87.4, 97.8, 79.0
7424, 2.99, 8.57e-05, 5.2, 5.835, 0.739, 87.5, 97.8, 79.1
7552, 3.01, 7.14e-05, 5.17, 5.832, 0.739, 87.5, 97.8, 79.1
7680, 2.87, 5.71e-05, 5.18, 5.841, 0.738, 87.4, 97.8, 79.1
7808, 3.01, 4.29e-05, 5.18, 5.842, 0.738, 87.4, 97.8, 79.1
7936, 3.01, 2.86e-05, 5.17, 5.837, 0.738, 87.4, 97.8, 79.0
8064, 2.91, 1.43e-05, 5.16, 5.83, 0.737, 87.4, 97.8, 79.0
8192, 2.93, 0.0, 5.17, 5.831, 0.739, 87.5, 97.8, 79.1
