step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.86, -0.001, 29.7, 62.1, 19.5
128, 2.97, 7.5e-05, 14.36, 12.884, 0.108, 35.8, 72.5, 23.8
256, 3.11, 0.00015, 9.72, 9.239, 0.248, 58.9, 77.6, 47.4
384, 3.02, 0.000225, 8.88, 8.742, 0.37, 61.4, 87.3, 47.4
512, 2.97, 0.0003, 8.27, 8.163, 0.449, 66.5, 91.6, 52.2
640, 3.07, 0.000375, 7.76, 7.729, 0.498, 69.8, 93.9, 55.6
768, 2.97, 0.00045, 7.39, 7.433, 0.534, 72.4, 95.1, 58.5
896, 2.99, 0.000525, 7.13, 7.235, 0.542, 72.6, 95.9, 58.4
1024, 3.12, 0.0006, 6.94, 7.036, 0.54, 71.8, 96.4, 57.2
1152, 2.97, 0.0005893, 6.72, 6.877, 0.549, 72.7, 96.5, 58.3
1280, 3.04, 0.0005786, 6.57, 6.734, 0.557, 73.3, 96.7, 59.1
1408, 3.03, 0.0005679, 6.43, 6.595, 0.56, 73.5, 96.9, 59.2
1536, 3.1, 0.0005571, 6.32, 6.487, 0.573, 74.8, 96.9, 60.9
1664, 2.96, 0.0005464, 6.18, 6.405, 0.586, 75.9, 97.0, 62.4
1792, 3.09, 0.0005357, 6.09, 6.316, 0.591, 76.3, 97.1, 62.9
1920, 2.99, 0.000525, 6.01, 6.266, 0.591, 76.3, 97.1, 62.9
2048, 2.93, 0.0005143, 5.94, 6.205, 0.605, 77.5, 97.2, 64.5
2176, 2.95, 0.0005036, 5.84, 6.137, 0.613, 78.2, 97.3, 65.4
2304, 3.02, 0.0004929, 5.8, 6.109, 0.625, 79.3, 97.3, 66.9
2432, 3.0, 0.0004821, 5.74, 6.056, 0.633, 79.9, 97.3, 67.8
2560, 3.0, 0.0004714, 5.71, 6.032, 0.633, 79.9, 97.4, 67.7
2688, 2.99, 0.0004607, 5.64, 6.001, 0.64, 80.4, 97.3, 68.6
2816, 2.93, 0.00045, 5.57, 5.968, 0.648, 81.0, 97.4, 69.4
2944, 3.01, 0.0004393, 5.57, 5.949, 0.647, 81.0, 97.4, 69.3
3072, 2.96, 0.0004286, 5.51, 5.951, 0.65, 81.2, 97.4, 69.6
3200, 2.9, 0.0004179, 5.47, 5.935, 0.651, 81.2, 97.5, 69.6
3328, 3.0, 0.0004071, 5.47, 5.897, 0.648, 81.1, 97.4, 69.4
3456, 2.99, 0.0003964, 5.4, 5.877, 0.658, 81.8, 97.5, 70.5
3584, 2.96, 0.0003857, 5.4, 5.881, 0.661, 82.1, 97.5, 70.9
3712, 3.09, 0.000375, 5.36, 5.852, 0.659, 81.8, 97.5, 70.5
3840, 3.07, 0.0003643, 5.34, 5.853, 0.659, 81.9, 97.5, 70.6
3968, 2.95, 0.0003536, 5.32, 5.845, 0.666, 82.4, 97.5, 71.4
4096, 2.95, 0.0003429, 5.3, 5.837, 0.662, 82.1, 97.5, 70.9
4224, 3.04, 0.0003321, 5.28, 5.813, 0.666, 82.4, 97.5, 71.4
4352, 2.93, 0.0003214, 5.25, 5.819, 0.661, 82.1, 97.5, 70.8
4480, 2.99, 0.0003107, 5.22, 5.801, 0.67, 82.8, 97.5, 71.9
4608, 2.99, 0.0003, 5.23, 5.794, 0.669, 82.7, 97.5, 71.8
4736, 2.95, 0.0002893, 5.21, 5.782, 0.67, 82.8, 97.5, 71.9
4864, 2.95, 0.0002786, 5.16, 5.799, 0.665, 82.4, 97.5, 71.3
4992, 3.02, 0.0002679, 5.19, 5.781, 0.673, 82.9, 97.6, 72.1
5120, 3.0, 0.0002571, 5.15, 5.773, 0.67, 82.8, 97.5, 71.9
5248, 2.91, 0.0002464, 5.15, 5.779, 0.669, 82.7, 97.6, 71.7
5376, 2.97, 0.0002357, 5.13, 5.767, 0.669, 82.6, 97.6, 71.7
5504, 2.97, 0.000225, 5.1, 5.753, 0.67, 82.7, 97.6, 71.8
5632, 2.92, 0.0002143, 5.12, 5.763, 0.672, 82.9, 97.5, 72.1
5760, 2.97, 0.0002036, 5.09, 5.753, 0.674, 83.0, 97.6, 72.2
5888, 3.02, 0.0001929, 5.09, 5.75, 0.671, 82.8, 97.5, 71.9
6016, 2.93, 0.0001821, 5.07, 5.758, 0.673, 83.0, 97.6, 72.2
6144, 2.93, 0.0001714, 5.07, 5.758, 0.677, 83.2, 97.6, 72.6
6272, 3.01, 0.0001607, 5.05, 5.745, 0.673, 83.0, 97.5, 72.3
6400, 2.97, 0.00015, 5.04, 5.747, 0.676, 83.2, 97.5, 72.6
6528, 2.91, 0.0001393, 5.03, 5.74, 0.673, 83.0, 97.5, 72.2
6656, 2.98, 0.0001286, 5.04, 5.733, 0.676, 83.2, 97.6, 72.5
6784, 2.93, 0.0001179, 5.02, 5.745, 0.676, 83.2, 97.5, 72.5
6912, 3.01, 0.0001071, 5.02, 5.729, 0.676, 83.1, 97.6, 72.4
7040, 2.94, 9.64e-05, 5.03, 5.735, 0.677, 83.2, 97.6, 72.6
7168, 2.97, 8.57e-05, 4.98, 5.728, 0.677, 83.3, 97.5, 72.7
7296, 2.93, 7.5e-05, 5.01, 5.743, 0.676, 83.2, 97.6, 72.5
7424, 3.01, 6.43e-05, 5.01, 5.736, 0.676, 83.2, 97.6, 72.5
7552, 2.94, 5.36e-05, 4.98, 5.735, 0.677, 83.2, 97.5, 72.6
7680, 2.96, 4.29e-05, 5.0, 5.73, 0.674, 83.0, 97.6, 72.3
7808, 3.03, 3.21e-05, 4.95, 5.73, 0.678, 83.3, 97.5, 72.7
7936, 2.86, 2.14e-05, 5.01, 5.732, 0.678, 83.3, 97.6, 72.7
8064, 3.04, 1.07e-05, 4.97, 5.732, 0.677, 83.3, 97.6, 72.6
8192, 2.86, 0.0, 4.99, 5.731, 0.678, 83.3, 97.6, 72.7
