step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.876, 0.007, 30.0, 62.9, 19.7
128, 3.04, 7.5e-05, 14.14, 12.239, 0.188, 42.3, 79.0, 28.9
256, 3.11, 0.00015, 9.62, 9.232, 0.298, 64.1, 79.1, 54.0
384, 2.97, 0.000225, 8.88, 8.747, 0.557, 79.1, 89.7, 70.8
512, 3.06, 0.0003, 8.31, 8.131, 0.638, 82.9, 93.3, 74.6
640, 3.11, 0.000375, 7.76, 7.676, 0.684, 85.0, 95.3, 76.7
768, 3.14, 0.00045, 7.33, 7.352, 0.719, 87.2, 95.6, 80.1
896, 3.0, 0.000525, 7.04, 7.096, 0.727, 87.5, 96.1, 80.3
1024, 3.11, 0.0006, 6.83, 6.902, 0.735, 88.0, 96.1, 81.1
1152, 2.97, 0.0005893, 6.59, 6.768, 0.737, 88.0, 96.4, 80.9
1280, 3.09, 0.0005786, 6.49, 6.657, 0.737, 87.8, 96.7, 80.5
1408, 3.02, 0.0005679, 6.36, 6.568, 0.74, 88.0, 96.8, 80.6
1536, 2.88, 0.0005571, 6.27, 6.479, 0.74, 88.0, 96.8, 80.6
1664, 3.1, 0.0005464, 6.21, 6.426, 0.74, 87.9, 97.0, 80.4
1792, 3.04, 0.0005357, 6.1, 6.371, 0.74, 87.8, 97.2, 80.1
1920, 3.03, 0.000525, 6.08, 6.315, 0.745, 88.2, 97.1, 80.8
2048, 2.98, 0.0005143, 6.0, 6.286, 0.743, 88.1, 97.1, 80.5
2176, 3.02, 0.0005036, 5.95, 6.245, 0.746, 88.2, 97.3, 80.6
2304, 3.03, 0.0004929, 5.93, 6.206, 0.744, 88.0, 97.3, 80.3
2432, 3.0, 0.0004821, 5.87, 6.19, 0.745, 88.1, 97.3, 80.5
2560, 3.13, 0.0004714, 5.83, 6.155, 0.747, 88.2, 97.3, 80.7
2688, 2.92, 0.0004607, 5.8, 6.146, 0.743, 87.9, 97.4, 80.1
2816, 2.99, 0.00045, 5.77, 6.128, 0.746, 88.1, 97.4, 80.5
2944, 3.0, 0.0004393, 5.72, 6.095, 0.745, 88.0, 97.4, 80.2
3072, 3.03, 0.0004286, 5.73, 6.097, 0.745, 88.0, 97.4, 80.3
3200, 2.94, 0.0004179, 5.68, 6.071, 0.746, 88.1, 97.4, 80.4
3328, 2.98, 0.0004071, 5.67, 6.039, 0.747, 88.2, 97.5, 80.5
3456, 2.95, 0.0003964, 5.62, 6.048, 0.744, 87.9, 97.5, 80.1
3584, 3.02, 0.0003857, 5.61, 6.037, 0.745, 88.0, 97.5, 80.1
3712, 3.0, 0.000375, 5.61, 6.034, 0.745, 88.0, 97.5, 80.2
3840, 2.99, 0.0003643, 5.58, 6.0, 0.744, 87.9, 97.5, 80.1
3968, 2.98, 0.0003536, 5.57, 6.002, 0.744, 87.9, 97.5, 80.0
4096, 2.99, 0.0003429, 5.53, 5.99, 0.743, 87.9, 97.5, 79.9
4224, 2.96, 0.0003321, 5.51, 5.983, 0.744, 87.9, 97.6, 79.9
4352, 2.96, 0.0003214, 5.52, 5.964, 0.743, 87.8, 97.6, 79.9
4480, 2.94, 0.0003107, 5.52, 5.977, 0.744, 87.9, 97.6, 80.0
4608, 3.06, 0.0003, 5.46, 5.952, 0.745, 88.0, 97.5, 80.2
4736, 2.94, 0.0002893, 5.47, 5.973, 0.744, 87.9, 97.6, 80.0
4864, 3.02, 0.0002786, 5.45, 5.945, 0.744, 87.9, 97.6, 79.9
4992, 2.93, 0.0002679, 5.45, 5.942, 0.745, 88.0, 97.6, 80.1
5120, 2.92, 0.0002571, 5.41, 5.933, 0.745, 88.0, 97.6, 80.1
5248, 2.96, 0.0002464, 5.44, 5.931, 0.743, 87.8, 97.6, 79.8
5376, 2.98, 0.0002357, 5.42, 5.936, 0.743, 87.8, 97.6, 79.8
5504, 3.02, 0.000225, 5.39, 5.926, 0.746, 88.0, 97.6, 80.0
5632, 3.03, 0.0002143, 5.38, 5.925, 0.745, 87.9, 97.7, 79.9
5760, 3.03, 0.0002036, 5.4, 5.93, 0.745, 88.0, 97.6, 80.0
5888, 2.9, 0.0001929, 5.36, 5.91, 0.745, 87.9, 97.7, 80.0
6016, 3.02, 0.0001821, 5.37, 5.901, 0.744, 87.9, 97.6, 79.8
6144, 2.95, 0.0001714, 5.33, 5.898, 0.745, 87.9, 97.7, 79.9
6272, 2.97, 0.0001607, 5.36, 5.906, 0.743, 87.8, 97.6, 79.8
6400, 2.98, 0.00015, 5.34, 5.892, 0.743, 87.8, 97.7, 79.7
6528, 2.93, 0.0001393, 5.33, 5.887, 0.745, 87.9, 97.7, 79.9
6656, 3.03, 0.0001286, 5.34, 5.897, 0.744, 87.9, 97.6, 79.9
6784, 2.94, 0.0001179, 5.3, 5.889, 0.744, 87.9, 97.7, 79.9
6912, 3.01, 0.0001071, 5.33, 5.873, 0.744, 87.8, 97.7, 79.8
7040, 2.99, 9.64e-05, 5.32, 5.89, 0.745, 87.9, 97.7, 79.9
7168, 2.96, 8.57e-05, 5.31, 5.896, 0.744, 87.8, 97.7, 79.8
7296, 2.93, 7.5e-05, 5.29, 5.876, 0.744, 87.9, 97.7, 79.8
7424, 3.0, 6.43e-05, 5.32, 5.88, 0.744, 87.9, 97.6, 79.9
7552, 3.04, 5.36e-05, 5.28, 5.871, 0.744, 87.9, 97.7, 79.8
7680, 2.88, 4.29e-05, 5.29, 5.884, 0.744, 87.9, 97.7, 79.9
7808, 3.0, 3.21e-05, 5.29, 5.886, 0.744, 87.8, 97.7, 79.8
