step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2e-06, n/a, 14.881, 0.001, 29.8, 62.3, 19.5
128, 3.0, 0.00025, 12.48, 9.306, 0.253, 63.3, 75.9, 54.3
256, 3.03, 0.0005, 8.78, 8.432, 0.578, 79.4, 91.7, 70.0
384, 2.99, 0.00075, 7.81, 7.583, 0.669, 84.1, 95.0, 75.5
512, 2.98, 0.001, 7.21, 7.182, 0.677, 84.1, 96.2, 74.7
640, 3.03, 0.00125, 6.82, 6.888, 0.688, 84.6, 96.6, 75.3
768, 2.98, 0.0015, 6.56, 6.699, 0.701, 85.4, 96.8, 76.5
896, 3.05, 0.00175, 6.4, 6.538, 0.691, 84.4, 97.3, 74.6
1024, 3.03, 0.002, 6.22, 6.434, 0.696, 84.8, 97.4, 75.0
1152, 2.98, 0.0019643, 6.1, 6.34, 0.692, 84.4, 97.5, 74.5
1280, 3.0, 0.0019286, 6.03, 6.275, 0.69, 84.2, 97.6, 74.1
1408, 3.04, 0.0018929, 5.9, 6.184, 0.688, 84.1, 97.6, 73.8
1536, 3.01, 0.0018571, 5.83, 6.173, 0.686, 83.9, 97.7, 73.5
1664, 2.96, 0.0018214, 5.79, 6.119, 0.695, 84.5, 97.7, 74.5
1792, 2.95, 0.0017857, 5.67, 6.074, 0.695, 84.6, 97.6, 74.6
1920, 3.04, 0.00175, 5.69, 6.051, 0.692, 84.3, 97.7, 74.1
2048, 2.96, 0.0017143, 5.62, 6.018, 0.686, 83.8, 97.8, 73.4
2176, 2.99, 0.0016786, 5.55, 6.015, 0.687, 83.9, 97.8, 73.5
2304, 2.94, 0.0016429, 5.55, 6.001, 0.685, 83.7, 97.8, 73.1
2432, 3.0, 0.0016071, 5.5, 5.973, 0.683, 83.6, 97.8, 72.9
2560, 2.95, 0.0015714, 5.45, 5.941, 0.684, 83.6, 97.8, 73.0
2688, 2.97, 0.0015357, 5.45, 5.963, 0.686, 83.8, 97.8, 73.3
2816, 3.0, 0.0015, 5.38, 5.935, 0.685, 83.7, 97.9, 73.1
2944, 3.0, 0.0014643, 5.39, 5.918, 0.684, 83.6, 97.9, 73.0
3072, 2.92, 0.0014286, 5.33, 5.904, 0.686, 83.8, 97.9, 73.2
3200, 2.97, 0.0013929, 5.31, 5.888, 0.681, 83.4, 97.9, 72.6
3328, 3.0, 0.0013571, 5.33, 5.886, 0.691, 84.1, 97.9, 73.7
3456, 2.96, 0.0013214, 5.26, 5.896, 0.687, 83.8, 97.9, 73.3
3584, 2.99, 0.0012857, 5.26, 5.861, 0.687, 83.8, 97.9, 73.2
3712, 2.99, 0.00125, 5.23, 5.845, 0.688, 83.9, 97.9, 73.5
3840, 3.02, 0.0012143, 5.22, 5.858, 0.683, 83.5, 97.8, 72.9
3968, 2.95, 0.0011786, 5.2, 5.848, 0.687, 83.8, 97.9, 73.3
4096, 3.0, 0.0011429, 5.18, 5.838, 0.686, 83.8, 97.9, 73.2
4224, 2.92, 0.0011071, 5.14, 5.843, 0.685, 83.7, 97.9, 73.1
4352, 3.02, 0.0010714, 5.15, 5.836, 0.685, 83.7, 97.9, 73.1
