step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.87, -0.007, 29.4, 61.5, 19.3
128, 2.98, 7.5e-05, 14.19, 12.674, 0.169, 41.0, 77.4, 27.9
256, 2.99, 0.00015, 9.74, 9.222, 0.297, 64.6, 78.7, 54.9
384, 3.01, 0.000225, 8.88, 8.748, 0.568, 80.0, 89.8, 72.1
512, 2.94, 0.0003, 8.3, 8.103, 0.653, 84.0, 93.2, 76.4
640, 3.06, 0.000375, 7.71, 7.668, 0.698, 86.3, 94.6, 79.3
768, 2.95, 0.00045, 7.32, 7.336, 0.712, 86.9, 95.4, 79.8
896, 2.93, 0.000525, 7.0, 7.093, 0.727, 87.7, 95.7, 80.9
1024, 2.98, 0.0006, 6.81, 6.908, 0.734, 88.0, 95.9, 81.2
1152, 2.94, 0.0005893, 6.62, 6.758, 0.738, 88.1, 96.2, 81.4
1280, 3.01, 0.0005786, 6.47, 6.679, 0.74, 88.2, 96.4, 81.3
1408, 2.92, 0.0005679, 6.37, 6.553, 0.741, 88.2, 96.5, 81.2
1536, 2.97, 0.0005571, 6.28, 6.481, 0.743, 88.2, 96.7, 81.2
1664, 2.93, 0.0005464, 6.19, 6.449, 0.744, 88.3, 96.6, 81.4
1792, 2.98, 0.0005357, 6.11, 6.375, 0.745, 88.4, 96.7, 81.4
1920, 2.93, 0.000525, 6.06, 6.344, 0.745, 88.3, 96.7, 81.3
2048, 2.94, 0.0005143, 6.01, 6.282, 0.747, 88.4, 96.8, 81.4
2176, 3.01, 0.0005036, 5.97, 6.243, 0.747, 88.4, 96.9, 81.3
2304, 2.89, 0.0004929, 5.91, 6.217, 0.748, 88.5, 96.9, 81.3
2432, 3.01, 0.0004821, 5.85, 6.226, 0.748, 88.4, 97.0, 81.2
2560, 2.86, 0.0004714, 5.84, 6.188, 0.747, 88.3, 97.0, 81.0
2688, 3.01, 0.0004607, 5.81, 6.127, 0.749, 88.4, 97.1, 81.2
2816, 2.99, 0.00045, 5.74, 6.14, 0.75, 88.5, 97.1, 81.4
2944, 2.93, 0.0004393, 5.76, 6.095, 0.748, 88.4, 97.2, 81.0
3072, 3.01, 0.0004286, 5.7, 6.103, 0.749, 88.4, 97.2, 81.0
3200, 2.85, 0.0004179, 5.66, 6.07, 0.751, 88.5, 97.2, 81.2
3328, 2.98, 0.0004071, 5.67, 6.067, 0.75, 88.4, 97.2, 81.0
3456, 2.98, 0.0003964, 5.63, 6.06, 0.75, 88.4, 97.3, 81.0
3584, 2.97, 0.0003857, 5.59, 6.062, 0.75, 88.4, 97.2, 81.1
3712, 2.9, 0.000375, 5.6, 6.008, 0.749, 88.4, 97.3, 80.9
3840, 3.05, 0.0003643, 5.57, 6.027, 0.75, 88.4, 97.3, 81.1
3968, 2.89, 0.0003536, 5.56, 5.985, 0.749, 88.3, 97.3, 80.9
4096, 2.92, 0.0003429, 5.55, 6.008, 0.751, 88.5, 97.3, 81.1
4224, 3.0, 0.0003321, 5.51, 6.012, 0.749, 88.4, 97.3, 80.9
4352, 2.96, 0.0003214, 5.5, 5.983, 0.751, 88.4, 97.3, 81.1
4480, 2.92, 0.0003107, 5.49, 5.992, 0.752, 88.5, 97.3, 81.2
4608, 3.03, 0.0003, 5.48, 5.964, 0.749, 88.3, 97.3, 80.9
4736, 2.97, 0.0002893, 5.47, 5.951, 0.75, 88.4, 97.3, 80.9
4864, 2.95, 0.0002786, 5.45, 5.967, 0.75, 88.4, 97.4, 80.8
4992, 2.9, 0.0002679, 5.44, 5.954, 0.75, 88.4, 97.3, 80.9
5120, 2.99, 0.0002571, 5.41, 5.951, 0.751, 88.4, 97.4, 81.0
5248, 2.94, 0.0002464, 5.44, 5.946, 0.751, 88.4, 97.3, 81.1
5376, 2.94, 0.0002357, 5.4, 5.944, 0.75, 88.4, 97.3, 81.0
5504, 2.98, 0.000225, 5.38, 5.939, 0.75, 88.4, 97.4, 80.9
5632, 2.95, 0.0002143, 5.4, 5.928, 0.75, 88.4, 97.4, 80.9
5760, 3.05, 0.0002036, 5.37, 5.923, 0.751, 88.4, 97.4, 80.9
5888, 2.95, 0.0001929, 5.38, 5.927, 0.749, 88.3, 97.3, 80.8
6016, 2.88, 0.0001821, 5.35, 5.91, 0.751, 88.4, 97.4, 80.9
6144, 2.94, 0.0001714, 5.34, 5.914, 0.75, 88.4, 97.4, 80.9
6272, 2.88, 0.0001607, 5.35, 5.915, 0.751, 88.5, 97.3, 81.1
6400, 2.94, 0.00015, 5.34, 5.902, 0.751, 88.5, 97.3, 81.1
6528, 2.86, 0.0001393, 5.34, 5.913, 0.75, 88.4, 97.4, 80.9
6656, 2.98, 0.0001286, 5.32, 5.901, 0.75, 88.4, 97.4, 80.9
6784, 2.83, 0.0001179, 5.29, 5.917, 0.749, 88.3, 97.3, 80.9
6912, 2.99, 0.0001071, 5.34, 5.902, 0.75, 88.4, 97.4, 81.0
7040, 2.95, 9.64e-05, 5.32, 5.883, 0.75, 88.4, 97.4, 80.8
7168, 2.87, 8.57e-05, 5.29, 5.88, 0.751, 88.4, 97.4, 81.0
7296, 2.94, 7.5e-05, 5.3, 5.888, 0.75, 88.4, 97.4, 80.8
7424, 2.9, 6.43e-05, 5.29, 5.89, 0.75, 88.4, 97.4, 80.9
7552, 2.96, 5.36e-05, 5.3, 5.89, 0.751, 88.4, 97.4, 80.9
