step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
5120, 2.97, 0.0002571, 5.14, 5.76, 0.673, 83.0, 97.6, 72.1
5248, 2.87, 0.0002464, 5.14, 5.77, 0.672, 82.9, 97.6, 72.0
5376, 2.98, 0.0002357, 5.13, 5.766, 0.673, 82.9, 97.6, 72.1
5504, 2.96, 0.000225, 5.14, 5.755, 0.676, 83.1, 97.6, 72.4
5632, 2.91, 0.0002143, 5.09, 5.76, 0.674, 83.0, 97.6, 72.2
5760, 2.9, 0.0002036, 5.09, 5.752, 0.675, 83.0, 97.6, 72.2
5888, 2.96, 0.0001929, 5.08, 5.749, 0.678, 83.3, 97.6, 72.6
6016, 2.87, 0.0001821, 5.08, 5.759, 0.673, 82.9, 97.6, 72.0
6144, 3.01, 0.0001714, 5.09, 5.749, 0.675, 83.1, 97.7, 72.3
6272, 2.93, 0.0001607, 5.04, 5.73, 0.682, 83.6, 97.6, 73.0
6400, 2.91, 0.00015, 5.03, 5.734, 0.679, 83.3, 97.6, 72.7
6528, 2.91, 0.0001393, 5.05, 5.725, 0.683, 83.7, 97.6, 73.2
6656, 2.97, 0.0001286, 5.04, 5.735, 0.679, 83.3, 97.7, 72.7
6784, 2.95, 0.0001179, 5.02, 5.733, 0.68, 83.4, 97.6, 72.8
6912, 2.93, 0.0001071, 5.04, 5.722, 0.681, 83.5, 97.6, 73.0
7040, 2.87, 9.64e-05, 4.99, 5.732, 0.675, 83.1, 97.6, 72.4
7168, 2.93, 8.57e-05, 5.02, 5.723, 0.68, 83.5, 97.6, 72.9
7296, 2.96, 7.5e-05, 5.0, 5.722, 0.683, 83.7, 97.6, 73.2
7424, 2.96, 6.43e-05, 5.0, 5.721, 0.679, 83.4, 97.6, 72.7
7552, 2.94, 5.36e-05, 4.98, 5.724, 0.68, 83.4, 97.7, 72.8
7680, 2.94, 4.29e-05, 5.0, 5.723, 0.679, 83.4, 97.6, 72.7
7808, 2.92, 3.21e-05, 4.98, 5.724, 0.682, 83.6, 97.6, 73.1
7936, 2.91, 2.14e-05, 5.01, 5.723, 0.681, 83.5, 97.6, 72.9
8064, 2.94, 1.07e-05, 4.96, 5.723, 0.681, 83.5, 97.6, 73.0
8192, 2.96, 0.0, 4.98, 5.721, 0.68, 83.5, 97.6, 72.9
