step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 9e-07, n/a, 14.86, 0.0, 29.7, 62.2, 19.5
128, 2.99, 0.0001125, 13.88, 10.566, 0.331, 66.0, 80.7, 55.8
256, 3.0, 0.000225, 9.25, 9.052, 0.365, 67.4, 82.7, 56.8
384, 3.04, 0.0003375, 8.57, 8.365, 0.427, 64.5, 91.0, 49.9
512, 3.07, 0.00045, 7.87, 7.773, 0.494, 69.3, 93.9, 54.9
640, 3.0, 0.0005625, 7.37, 7.396, 0.529, 71.8, 95.3, 57.6
768, 3.07, 0.000675, 7.08, 7.188, 0.548, 73.0, 96.0, 58.9
896, 3.0, 0.0007875, 6.86, 6.976, 0.541, 71.7, 96.7, 56.9
1024, 3.02, 0.0009, 6.65, 6.763, 0.558, 73.3, 96.8, 59.0
1152, 3.06, 0.0008839, 6.41, 6.612, 0.553, 72.7, 97.1, 58.1
1280, 2.95, 0.0008679, 6.29, 6.435, 0.565, 73.6, 97.3, 59.2
1408, 2.96, 0.0008518, 6.12, 6.336, 0.579, 75.0, 97.4, 60.9
1536, 2.94, 0.0008357, 6.02, 6.246, 0.586, 75.6, 97.4, 61.8
1664, 2.99, 0.0008196, 5.92, 6.166, 0.584, 75.3, 97.6, 61.3
1792, 2.88, 0.0008036, 5.78, 6.086, 0.602, 77.0, 97.6, 63.6
1920, 2.99, 0.0007875, 5.77, 6.043, 0.605, 77.2, 97.6, 63.8
2048, 2.97, 0.0007714, 5.67, 6.002, 0.61, 77.6, 97.6, 64.5
2176, 2.99, 0.0007554, 5.58, 5.981, 0.621, 78.6, 97.7, 65.8
2304, 2.93, 0.0007393, 5.56, 5.935, 0.624, 78.9, 97.7, 66.1
2432, 2.97, 0.0007232, 5.48, 5.92, 0.634, 79.7, 97.7, 67.3
2560, 2.92, 0.0007071, 5.43, 5.881, 0.638, 80.0, 97.7, 67.8
2688, 2.97, 0.0006911, 5.42, 5.862, 0.637, 80.0, 97.7, 67.7
2816, 2.91, 0.000675, 5.35, 5.831, 0.641, 80.2, 97.9, 67.9
2944, 2.94, 0.0006589, 5.33, 5.829, 0.646, 80.7, 97.7, 68.8
3072, 2.94, 0.0006429, 5.29, 5.825, 0.644, 80.5, 97.7, 68.4
3200, 2.91, 0.0006268, 5.24, 5.795, 0.641, 80.3, 97.8, 68.1
3328, 2.97, 0.0006107, 5.26, 5.803, 0.648, 80.9, 97.8, 68.9
3456, 2.98, 0.0005946, 5.19, 5.787, 0.65, 80.9, 97.8, 69.0
3584, 2.96, 0.0005786, 5.16, 5.766, 0.651, 81.2, 97.7, 69.4
3712, 2.92, 0.0005625, 5.14, 5.77, 0.654, 81.3, 97.8, 69.6
3840, 2.93, 0.0005464, 5.1, 5.754, 0.658, 81.7, 97.7, 70.2
3968, 3.11, 0.0005304, 5.13, 5.741, 0.66, 81.7, 97.8, 70.2
4096, 3.05, 0.0005143, 5.08, 5.722, 0.659, 81.7, 97.8, 70.2
4224, 3.01, 0.0004982, 5.04, 5.738, 0.656, 81.5, 97.9, 69.8
4352, 3.0, 0.0004821, 5.03, 5.721, 0.658, 81.7, 97.8, 70.1
4480, 3.06, 0.0004661, 5.02, 5.732, 0.66, 81.8, 97.9, 70.2
4608, 3.01, 0.00045, 4.98, 5.729, 0.66, 81.8, 97.8, 70.3
4736, 2.99, 0.0004339, 4.99, 5.712, 0.662, 81.9, 97.9, 70.5
4864, 2.97, 0.0004179, 4.98, 5.713, 0.661, 81.9, 97.8, 70.5
4992, 2.92, 0.0004018, 4.95, 5.708, 0.663, 82.0, 97.8, 70.6
5120, 2.99, 0.0003857, 4.93, 5.704, 0.665, 82.2, 97.8, 71.0
5248, 2.88, 0.0003696, 4.9, 5.707, 0.66, 81.8, 97.8, 70.2
5376, 2.97, 0.0003536, 4.92, 5.704, 0.663, 82.0, 97.8, 70.6
5504, 2.92, 0.0003375, 4.9, 5.703, 0.663, 82.0, 97.8, 70.6
5632, 2.96, 0.0003214, 4.89, 5.694, 0.667, 82.3, 97.8, 71.1
5760, 2.94, 0.0003054, 4.86, 5.699, 0.665, 82.2, 97.8, 70.9
5888, 3.0, 0.0002893, 4.88, 5.697, 0.665, 82.2, 97.8, 70.8
6016, 2.95, 0.0002732, 4.84, 5.696, 0.664, 82.0, 97.9, 70.6
6144, 2.94, 0.0002571, 4.83, 5.704, 0.662, 82.0, 97.8, 70.5
6272, 2.93, 0.0002411, 4.82, 5.688, 0.666, 82.3, 97.8, 71.0
6400, 3.11, 0.000225, 4.84, 5.7, 0.665, 82.2, 97.8, 70.9
6528, 3.05, 0.0002089, 4.8, 5.685, 0.669, 82.5, 97.8, 71.3
6656, 3.0, 0.0001929, 4.83, 5.69, 0.67, 82.6, 97.8, 71.4
6784, 3.1, 0.0001768, 4.79, 5.692, 0.672, 82.7, 97.8, 71.6
6912, 2.98, 0.0001607, 4.81, 5.685, 0.669, 82.5, 97.8, 71.3
7040, 2.88, 0.0001446, 4.76, 5.683, 0.668, 82.4, 97.8, 71.2
7168, 2.93, 0.0001286, 4.8, 5.685, 0.666, 82.2, 97.8, 70.9
7296, 2.94, 0.0001125, 4.77, 5.683, 0.667, 82.4, 97.8, 71.1
7424, 2.93, 9.64e-05, 4.76, 5.683, 0.668, 82.4, 97.8, 71.2
7552, 2.91, 8.04e-05, 4.75, 5.683, 0.67, 82.6, 97.8, 71.4
7680, 2.93, 6.43e-05, 4.78, 5.683, 0.667, 82.4, 97.8, 71.2
7808, 2.94, 4.82e-05, 4.73, 5.685, 0.669, 82.5, 97.8, 71.3
7936, 2.9, 3.21e-05, 4.77, 5.682, 0.666, 82.3, 97.8, 71.0
8064, 2.96, 1.61e-05, 4.75, 5.686, 0.669, 82.5, 97.8, 71.3
8192, 2.81, 0.0, 4.72, 5.68, 0.669, 82.5, 97.8, 71.4
