step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 8e-07, n/a, 14.86, -0.001, 29.7, 62.1, 19.5
128, 2.88, 0.0001, 14.01, 10.853, 0.275, 56.4, 81.2, 43.1
256, 3.03, 0.0002, 9.34, 9.134, 0.291, 61.2, 80.1, 49.5
384, 2.96, 0.0003, 8.69, 8.477, 0.406, 63.4, 89.6, 49.1
512, 2.88, 0.0004, 7.98, 7.892, 0.481, 68.7, 93.1, 54.4
640, 2.98, 0.0005, 7.51, 7.51, 0.522, 71.4, 94.9, 57.2
768, 2.89, 0.0006, 7.18, 7.256, 0.545, 73.0, 95.7, 59.1
896, 2.91, 0.0007, 6.94, 7.057, 0.543, 72.3, 96.3, 57.9
1024, 3.03, 0.0008, 6.75, 6.839, 0.541, 71.6, 96.8, 56.8
1152, 2.9, 0.0007857, 6.51, 6.678, 0.557, 73.3, 96.7, 59.0
1280, 2.95, 0.0007714, 6.36, 6.535, 0.563, 73.8, 96.9, 59.6
1408, 2.92, 0.0007571, 6.22, 6.405, 0.572, 74.6, 97.0, 60.5
1536, 2.99, 0.0007429, 6.11, 6.302, 0.58, 75.2, 97.1, 61.4
1664, 2.87, 0.0007286, 5.98, 6.232, 0.591, 76.3, 97.2, 62.8
1792, 2.95, 0.0007143, 5.89, 6.153, 0.606, 77.5, 97.3, 64.4
1920, 2.89, 0.0007, 5.81, 6.118, 0.603, 77.3, 97.2, 64.2
2048, 2.84, 0.0006857, 5.75, 6.066, 0.619, 78.7, 97.4, 66.1
2176, 2.88, 0.0006714, 5.66, 6.004, 0.626, 79.3, 97.4, 66.8
2304, 2.92, 0.0006571, 5.62, 5.994, 0.636, 80.1, 97.4, 68.1
2432, 2.89, 0.0006429, 5.56, 5.944, 0.642, 80.6, 97.4, 68.8
2560, 2.99, 0.0006286, 5.53, 5.931, 0.645, 80.8, 97.5, 68.9
2688, 2.96, 0.0006143, 5.47, 5.904, 0.65, 81.2, 97.4, 69.6
2816, 2.89, 0.0006, 5.39, 5.867, 0.652, 81.4, 97.4, 69.9
2944, 3.08, 0.0005857, 5.41, 5.866, 0.653, 81.4, 97.5, 69.9
3072, 2.96, 0.0005714, 5.35, 5.863, 0.653, 81.4, 97.5, 69.9
3200, 2.89, 0.0005571, 5.31, 5.855, 0.658, 81.8, 97.6, 70.4
3328, 2.97, 0.0005429, 5.31, 5.819, 0.655, 81.6, 97.5, 70.1
3456, 2.97, 0.0005286, 5.24, 5.807, 0.661, 82.1, 97.5, 70.9
3584, 2.85, 0.0005143, 5.24, 5.814, 0.665, 82.3, 97.6, 71.2
3712, 2.96, 0.0005, 5.2, 5.788, 0.662, 82.1, 97.6, 70.8
3840, 2.97, 0.0004857, 5.18, 5.787, 0.664, 82.3, 97.6, 71.1
3968, 2.91, 0.0004714, 5.17, 5.781, 0.67, 82.7, 97.6, 71.7
4096, 2.93, 0.0004571, 5.14, 5.781, 0.663, 82.2, 97.6, 71.0
4224, 3.01, 0.0004429, 5.12, 5.759, 0.673, 83.0, 97.5, 72.2
4352, 2.9, 0.0004286, 5.1, 5.765, 0.665, 82.4, 97.6, 71.3
4480, 2.95, 0.0004143, 5.06, 5.748, 0.672, 82.9, 97.6, 72.0
4608, 2.93, 0.0004, 5.07, 5.747, 0.666, 82.5, 97.5, 71.5
4736, 2.91, 0.0003857, 5.05, 5.733, 0.672, 82.9, 97.6, 72.1
