step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
5760, 3.05, 0.0003054, 5.13, 5.675, 0.735, 87.2, 97.8, 78.7
5888, 2.91, 0.0002893, 5.06, 5.679, 0.734, 87.2, 97.8, 78.6
6016, 3.02, 0.0002732, 5.08, 5.661, 0.734, 87.1, 97.8, 78.6
6144, 2.94, 0.0002571, 5.04, 5.668, 0.734, 87.1, 97.8, 78.6
6272, 2.99, 0.0002411, 5.08, 5.673, 0.735, 87.2, 97.8, 78.7
6400, 3.02, 0.000225, 5.04, 5.659, 0.73, 86.9, 97.8, 78.2
6528, 2.95, 0.0002089, 5.04, 5.653, 0.733, 87.1, 97.8, 78.5
6656, 3.03, 0.0001929, 5.05, 5.656, 0.734, 87.2, 97.8, 78.7
6784, 2.93, 0.0001768, 5.01, 5.654, 0.733, 87.1, 97.8, 78.5
6912, 3.02, 0.0001607, 5.03, 5.647, 0.731, 87.0, 97.8, 78.3
7040, 3.01, 0.0001446, 5.04, 5.652, 0.734, 87.1, 97.8, 78.5
7168, 2.96, 0.0001286, 5.02, 5.648, 0.733, 87.1, 97.8, 78.5
7296, 2.95, 0.0001125, 4.99, 5.65, 0.733, 87.1, 97.8, 78.5
7424, 3.03, 9.64e-05, 5.01, 5.648, 0.733, 87.1, 97.8, 78.5
7552, 3.03, 8.04e-05, 4.98, 5.645, 0.734, 87.1, 97.8, 78.6
7680, 2.93, 6.43e-05, 5.0, 5.64, 0.733, 87.1, 97.8, 78.4
7808, 3.01, 4.82e-05, 5.0, 5.645, 0.733, 87.0, 97.8, 78.4
7936, 3.09, 3.21e-05, 4.98, 5.643, 0.733, 87.1, 97.8, 78.4
8064, 3.0, 1.61e-05, 4.97, 5.638, 0.732, 87.0, 97.8, 78.4
8192, 2.97, 0.0, 5.0, 5.643, 0.733, 87.1, 97.8, 78.5
