step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2e-06, n/a, 14.88, 0.0, 29.7, 62.3, 19.5
128, 3.02, 0.00025, 12.48, 9.317, 0.25, 63.6, 75.6, 54.9
256, 3.02, 0.0005, 8.78, 8.425, 0.596, 80.6, 92.0, 71.7
384, 2.99, 0.00075, 7.79, 7.552, 0.692, 85.7, 95.1, 77.9
512, 2.98, 0.001, 7.17, 7.087, 0.702, 85.9, 96.2, 77.5
640, 3.03, 0.00125, 6.76, 6.809, 0.715, 86.5, 96.5, 78.4
768, 2.99, 0.0015, 6.48, 6.56, 0.721, 86.8, 96.7, 78.7
896, 3.03, 0.00175, 6.31, 6.415, 0.712, 85.9, 97.2, 77.0
1024, 3.03, 0.002, 6.14, 6.345, 0.708, 85.6, 97.4, 76.4
1152, 2.99, 0.0019643, 6.01, 6.236, 0.704, 85.3, 97.4, 75.9
1280, 3.02, 0.0019286, 5.95, 6.144, 0.699, 84.9, 97.5, 75.2
1408, 3.04, 0.0018929, 5.81, 6.153, 0.682, 83.6, 97.6, 73.0
1536, 3.03, 0.0018571, 5.75, 6.027, 0.693, 84.5, 97.6, 74.4
1664, 2.98, 0.0018214, 5.7, 6.026, 0.693, 84.4, 97.7, 74.4
1792, 2.96, 0.0017857, 5.59, 5.95, 0.692, 84.3, 97.7, 74.1
1920, 3.06, 0.00175, 5.59, 5.926, 0.689, 84.1, 97.7, 73.8
2048, 2.98, 0.0017143, 5.52, 5.898, 0.691, 84.3, 97.6, 74.1
2176, 3.0, 0.0016786, 5.46, 5.876, 0.686, 83.8, 97.7, 73.3
2304, 2.94, 0.0016429, 5.45, 5.876, 0.683, 83.6, 97.8, 72.9
2432, 3.0, 0.0016071, 5.41, 5.877, 0.681, 83.4, 97.8, 72.8
2560, 2.95, 0.0015714, 5.37, 5.829, 0.677, 83.1, 97.8, 72.3
2688, 2.96, 0.0015357, 5.36, 5.802, 0.681, 83.5, 97.7, 72.9
