step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.88, 0.0, 29.7, 62.3, 19.5
128, 2.95, 0.000125, 13.58, 9.997, 0.218, 50.6, 78.5, 37.3
256, 2.96, 0.00025, 9.15, 8.997, 0.504, 76.2, 87.7, 67.4
384, 2.91, 0.000375, 8.49, 8.2, 0.629, 82.6, 92.8, 74.3
512, 2.9, 0.0005, 7.75, 7.628, 0.69, 85.7, 94.9, 78.1
640, 2.91, 0.000625, 7.22, 7.186, 0.713, 86.9, 95.5, 79.7
768, 2.87, 0.00075, 6.87, 6.905, 0.724, 87.3, 95.9, 80.2
896, 2.9, 0.000875, 6.63, 6.683, 0.725, 87.2, 96.4, 79.6
1024, 2.91, 0.001, 6.42, 6.543, 0.727, 87.2, 96.7, 79.4
1152, 2.87, 0.0009821, 6.25, 6.431, 0.729, 87.3, 96.8, 79.5
1280, 2.89, 0.0009643, 6.16, 6.314, 0.73, 87.2, 97.0, 79.2
1408, 2.91, 0.0009464, 6.03, 6.251, 0.724, 86.8, 97.2, 78.3
1536, 2.91, 0.0009286, 5.94, 6.175, 0.725, 86.9, 97.2, 78.5
1664, 2.85, 0.0009107, 5.89, 6.112, 0.728, 87.0, 97.3, 78.8
1792, 2.84, 0.0008929, 5.77, 6.062, 0.727, 86.9, 97.3, 78.5
1920, 2.93, 0.000875, 5.77, 6.051, 0.725, 86.8, 97.4, 78.2
2048, 2.86, 0.0008571, 5.7, 5.99, 0.725, 86.8, 97.4, 78.2
2176, 2.9, 0.0008393, 5.64, 5.979, 0.724, 86.7, 97.4, 78.2
2304, 2.86, 0.0008214, 5.62, 5.955, 0.722, 86.5, 97.5, 77.7
2432, 2.9, 0.0008036, 5.58, 5.91, 0.723, 86.6, 97.5, 77.9
2560, 2.85, 0.0007857, 5.53, 5.89, 0.719, 86.4, 97.4, 77.5
2688, 2.9, 0.0007679, 5.52, 5.866, 0.719, 86.3, 97.5, 77.4
2816, 2.92, 0.00075, 5.44, 5.863, 0.716, 86.1, 97.5, 77.0
2944, 2.92, 0.0007321, 5.47, 5.849, 0.716, 86.1, 97.5, 77.0
3072, 2.83, 0.0007143, 5.4, 5.829, 0.721, 86.4, 97.5, 77.6
3200, 2.89, 0.0006964, 5.37, 5.835, 0.717, 86.2, 97.5, 77.2
3328, 2.9, 0.0006786, 5.4, 5.8, 0.718, 86.2, 97.6, 77.2
3456, 2.87, 0.0006607, 5.33, 5.791, 0.718, 86.2, 97.5, 77.2
3584, 2.86, 0.0006429, 5.32, 5.789, 0.716, 86.1, 97.6, 76.9
3712, 2.9, 0.000625, 5.29, 5.769, 0.719, 86.3, 97.5, 77.4
3840, 2.92, 0.0006071, 5.29, 5.756, 0.714, 85.9, 97.6, 76.8
3968, 2.84, 0.0005893, 5.26, 5.763, 0.716, 86.1, 97.5, 77.1
4096, 2.88, 0.0005714, 5.24, 5.742, 0.715, 86.0, 97.6, 76.9
4224, 2.83, 0.0005536, 5.21, 5.74, 0.714, 85.9, 97.6, 76.8
4352, 2.92, 0.0005357, 5.23, 5.731, 0.713, 85.8, 97.6, 76.6
4480, 2.91, 0.0005179, 5.2, 5.747, 0.713, 85.9, 97.5, 76.7
4608, 2.81, 0.0005, 5.19, 5.728, 0.713, 85.8, 97.6, 76.6
4736, 2.88, 0.0004821, 5.15, 5.727, 0.714, 85.9, 97.6, 76.7
4864, 2.88, 0.0004643, 5.13, 5.711, 0.714, 85.9, 97.6, 76.7
4992, 2.84, 0.0004464, 5.16, 5.708, 0.712, 85.8, 97.6, 76.5
5120, 2.83, 0.0004286, 5.1, 5.7, 0.713, 85.9, 97.6, 76.6
5248, 2.97, 0.0004107, 5.14, 5.704, 0.711, 85.7, 97.6, 76.4
5376, 2.92, 0.0003929, 5.1, 5.683, 0.71, 85.6, 97.6, 76.2
5504, 2.97, 0.000375, 5.07, 5.694, 0.711, 85.7, 97.6, 76.4
5632, 3.0, 0.0003571, 5.1, 5.678, 0.71, 85.6, 97.6, 76.3
5760, 3.03, 0.0003393, 5.06, 5.684, 0.713, 85.8, 97.6, 76.6
5888, 3.04, 0.0003214, 5.08, 5.686, 0.71, 85.6, 97.6, 76.3
6016, 2.99, 0.0003036, 5.04, 5.685, 0.709, 85.6, 97.6, 76.2
6144, 2.96, 0.0002857, 5.04, 5.685, 0.713, 85.8, 97.6, 76.6
