step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 9e-07, n/a, 14.86, -0.005, 29.5, 61.8, 19.4
128, 2.92, 0.0001125, 13.99, 10.681, 0.308, 63.6, 80.2, 52.6
256, 3.0, 0.000225, 9.21, 9.055, 0.341, 62.2, 84.0, 49.4
384, 2.96, 0.0003375, 8.56, 8.333, 0.484, 70.3, 91.9, 56.9
512, 2.94, 0.00045, 7.85, 7.768, 0.499, 69.4, 94.3, 54.9
640, 2.97, 0.0005625, 7.38, 7.385, 0.541, 72.9, 95.4, 59.0
768, 2.98, 0.000675, 7.07, 7.135, 0.541, 72.0, 96.4, 57.4
896, 2.94, 0.0007875, 6.82, 6.92, 0.55, 72.7, 96.6, 58.2
1024, 2.91, 0.0009, 6.58, 6.705, 0.566, 74.2, 96.7, 60.2
1152, 3.01, 0.0008839, 6.38, 6.539, 0.568, 74.2, 97.0, 60.0
1280, 2.9, 0.0008679, 6.24, 6.414, 0.578, 75.0, 97.2, 61.1
1408, 2.93, 0.0008518, 6.08, 6.311, 0.604, 77.5, 97.1, 64.4
1536, 2.94, 0.0008357, 5.96, 6.235, 0.601, 77.2, 97.2, 63.9
1664, 2.88, 0.0008196, 5.88, 6.141, 0.612, 78.0, 97.4, 65.1
1792, 2.91, 0.0008036, 5.77, 6.107, 0.614, 78.2, 97.4, 65.3
1920, 2.93, 0.0007875, 5.71, 6.042, 0.628, 79.4, 97.4, 67.0
2048, 2.89, 0.0007714, 5.65, 5.984, 0.636, 80.0, 97.5, 67.8
2176, 2.92, 0.0007554, 5.57, 5.95, 0.635, 79.9, 97.6, 67.6
2304, 2.94, 0.0007393, 5.52, 5.944, 0.639, 80.3, 97.5, 68.2
2432, 2.89, 0.0007232, 5.46, 5.909, 0.638, 80.2, 97.6, 68.1
2560, 3.0, 0.0007071, 5.43, 5.887, 0.641, 80.4, 97.6, 68.3
2688, 2.87, 0.0006911, 5.38, 5.843, 0.656, 81.6, 97.6, 70.0
2816, 2.86, 0.000675, 5.33, 5.874, 0.655, 81.5, 97.6, 70.0
2944, 2.92, 0.0006589, 5.31, 5.832, 0.655, 81.5, 97.6, 69.9
3072, 2.94, 0.0006429, 5.26, 5.826, 0.652, 81.2, 97.7, 69.4
3200, 2.91, 0.0006268, 5.25, 5.824, 0.661, 82.0, 97.6, 70.6
3328, 2.91, 0.0006107, 5.22, 5.795, 0.659, 81.8, 97.6, 70.4
3456, 2.92, 0.0005946, 5.2, 5.778, 0.663, 82.1, 97.7, 70.8
3584, 2.9, 0.0005786, 5.13, 5.776, 0.661, 82.0, 97.7, 70.6
3712, 2.97, 0.0005625, 5.13, 5.777, 0.663, 82.1, 97.7, 70.9
3840, 2.87, 0.0005464, 5.09, 5.77, 0.66, 81.9, 97.6, 70.6
3968, 2.91, 0.0005304, 5.1, 5.768, 0.664, 82.2, 97.6, 71.0
4096, 2.92, 0.0005143, 5.07, 5.749, 0.668, 82.5, 97.6, 71.5
4224, 2.84, 0.0004982, 5.05, 5.749, 0.667, 82.4, 97.7, 71.2
4352, 2.85, 0.0004821, 5.02, 5.726, 0.679, 83.4, 97.6, 72.7
4480, 2.94, 0.0004661, 5.01, 5.733, 0.672, 82.8, 97.7, 71.9
4608, 2.81, 0.00045, 4.99, 5.715, 0.67, 82.7, 97.7, 71.7
4736, 2.9, 0.0004339, 4.97, 5.739, 0.668, 82.5, 97.7, 71.4
4864, 2.84, 0.0004179, 4.93, 5.727, 0.671, 82.8, 97.6, 71.9
4992, 2.87, 0.0004018, 4.96, 5.709, 0.678, 83.3, 97.6, 72.7
5120, 2.88, 0.0003857, 4.93, 5.703, 0.677, 83.2, 97.7, 72.5
5248, 2.85, 0.0003696, 4.9, 5.713, 0.674, 83.0, 97.6, 72.1
5376, 2.8, 0.0003536, 4.91, 5.708, 0.67, 82.6, 97.7, 71.6
5504, 2.8, 0.0003375, 4.89, 5.724, 0.669, 82.6, 97.7, 71.6
5632, 2.87, 0.0003214, 4.88, 5.707, 0.676, 83.1, 97.7, 72.3
5760, 2.87, 0.0003054, 4.87, 5.715, 0.672, 82.8, 97.7, 71.9
5888, 2.77, 0.0002893, 4.83, 5.7, 0.672, 82.8, 97.7, 71.9
6016, 2.86, 0.0002732, 4.86, 5.712, 0.677, 83.2, 97.7, 72.5
6144, 2.81, 0.0002571, 4.81, 5.71, 0.673, 82.9, 97.6, 72.0
6272, 2.92, 0.0002411, 4.85, 5.712, 0.672, 82.9, 97.6, 72.0
6400, 2.88, 0.000225, 4.84, 5.696, 0.673, 82.9, 97.6, 72.1
6528, 2.76, 0.0002089, 4.79, 5.698, 0.675, 83.1, 97.6, 72.3
6656, 2.94, 0.0001929, 4.8, 5.701, 0.675, 83.1, 97.7, 72.3
6784, 3.0, 0.0001768, 4.8, 5.704, 0.674, 83.0, 97.7, 72.1
6912, 2.92, 0.0001607, 4.76, 5.7, 0.676, 83.1, 97.6, 72.3
7040, 2.91, 0.0001446, 4.78, 5.691, 0.678, 83.3, 97.6, 72.6
7168, 2.91, 0.0001286, 4.77, 5.7, 0.675, 83.0, 97.7, 72.2
7296, 2.99, 0.0001125, 4.78, 5.694, 0.674, 83.0, 97.6, 72.2
7424, 2.92, 9.64e-05, 4.78, 5.693, 0.677, 83.2, 97.7, 72.4
7552, 2.95, 8.04e-05, 4.73, 5.697, 0.676, 83.1, 97.6, 72.4
7680, 2.93, 6.43e-05, 4.77, 5.694, 0.675, 83.1, 97.7, 72.3
7808, 2.94, 4.82e-05, 4.75, 5.69, 0.678, 83.3, 97.7, 72.5
7936, 2.92, 3.21e-05, 4.75, 5.697, 0.675, 83.1, 97.6, 72.3
8064, 2.97, 1.61e-05, 4.74, 5.692, 0.677, 83.2, 97.7, 72.5
8192, 2.96, 0.0, 4.74, 5.698, 0.677, 83.2, 97.7, 72.4
