step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.873, 0.006, 30.0, 62.8, 19.7
128, 3.05, 7.5e-05, 14.16, 12.365, 0.183, 42.3, 78.4, 28.9
256, 2.92, 0.00015, 9.66, 9.22, 0.336, 67.1, 80.3, 57.7
384, 3.03, 0.000225, 8.86, 8.716, 0.578, 80.2, 90.5, 72.0
512, 3.07, 0.0003, 8.27, 8.109, 0.683, 85.9, 93.4, 79.5
640, 2.9, 0.000375, 7.72, 7.679, 0.717, 87.5, 94.7, 81.3
768, 3.09, 0.00045, 7.34, 7.354, 0.735, 88.2, 95.6, 81.9
896, 2.9, 0.000525, 7.02, 7.113, 0.743, 88.5, 96.1, 81.9
1024, 3.02, 0.0006, 6.82, 6.915, 0.748, 88.7, 96.3, 82.2
1152, 2.93, 0.0005893, 6.63, 6.744, 0.756, 89.2, 96.3, 83.0
1280, 3.05, 0.0005786, 6.47, 6.656, 0.754, 88.9, 96.6, 82.4
1408, 2.97, 0.0005679, 6.36, 6.584, 0.756, 89.0, 96.7, 82.5
1536, 3.05, 0.0005571, 6.27, 6.494, 0.754, 88.9, 96.8, 82.2
1664, 2.93, 0.0005464, 6.21, 6.435, 0.753, 88.8, 97.0, 81.8
1792, 2.96, 0.0005357, 6.12, 6.376, 0.754, 88.8, 96.9, 81.9
1920, 3.05, 0.000525, 6.05, 6.341, 0.755, 88.9, 96.9, 82.1
2048, 2.95, 0.0005143, 6.01, 6.281, 0.755, 88.8, 97.0, 81.9
2176, 2.97, 0.0005036, 5.95, 6.265, 0.754, 88.8, 97.0, 81.9
2304, 3.03, 0.0004929, 5.92, 6.242, 0.753, 88.7, 97.1, 81.6
2432, 2.97, 0.0004821, 5.86, 6.214, 0.754, 88.7, 97.1, 81.6
2560, 2.95, 0.0004714, 5.85, 6.16, 0.753, 88.7, 97.2, 81.5
2688, 2.97, 0.0004607, 5.81, 6.172, 0.756, 88.8, 97.1, 81.8
2816, 2.97, 0.00045, 5.76, 6.146, 0.755, 88.7, 97.2, 81.6
2944, 2.94, 0.0004393, 5.74, 6.111, 0.754, 88.7, 97.2, 81.5
3072, 2.95, 0.0004286, 5.71, 6.105, 0.754, 88.7, 97.3, 81.4
3200, 2.97, 0.0004179, 5.68, 6.091, 0.754, 88.7, 97.2, 81.5
3328, 2.95, 0.0004071, 5.68, 6.071, 0.754, 88.6, 97.3, 81.4
3456, 2.97, 0.0003964, 5.64, 6.053, 0.754, 88.7, 97.3, 81.5
3584, 2.94, 0.0003857, 5.62, 6.052, 0.754, 88.6, 97.4, 81.3
3712, 2.96, 0.000375, 5.6, 6.014, 0.754, 88.6, 97.3, 81.4
3840, 2.95, 0.0003643, 5.56, 6.035, 0.754, 88.6, 97.4, 81.3
3968, 3.01, 0.0003536, 5.58, 6.016, 0.753, 88.6, 97.4, 81.2
4096, 2.93, 0.0003429, 5.54, 5.997, 0.754, 88.6, 97.4, 81.3
4224, 2.93, 0.0003321, 5.53, 6.001, 0.755, 88.7, 97.4, 81.5
4352, 2.97, 0.0003214, 5.52, 6.0, 0.754, 88.6, 97.4, 81.3
4480, 2.94, 0.0003107, 5.49, 5.988, 0.755, 88.7, 97.4, 81.4
4608, 2.93, 0.0003, 5.49, 5.984, 0.754, 88.6, 97.4, 81.2
4736, 2.97, 0.0002893, 5.48, 5.974, 0.753, 88.6, 97.4, 81.2
