step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2e-06, n/a, 14.876, 0.006, 30.0, 62.8, 19.7
128, 3.02, 0.00025, 12.33, 9.292, 0.259, 63.3, 76.4, 54.0
256, 3.1, 0.0005, 8.81, 8.456, 0.613, 81.8, 92.1, 73.5
384, 3.02, 0.00075, 7.82, 7.57, 0.706, 86.6, 95.2, 79.4
512, 3.03, 0.001, 7.17, 7.118, 0.727, 87.4, 96.2, 80.2
640, 3.02, 0.00125, 6.81, 6.795, 0.735, 87.7, 96.6, 80.4
768, 3.06, 0.0015, 6.52, 6.629, 0.735, 87.7, 96.8, 80.1
896, 2.94, 0.00175, 6.36, 6.45, 0.736, 87.5, 97.2, 79.6
1024, 3.11, 0.002, 6.22, 6.365, 0.733, 87.3, 97.4, 79.1
1152, 2.95, 0.0019643, 6.05, 6.255, 0.729, 86.9, 97.6, 78.3
1280, 3.08, 0.0019286, 5.98, 6.181, 0.726, 86.6, 97.7, 77.8
1408, 3.0, 0.0018929, 5.87, 6.095, 0.728, 86.7, 97.8, 77.9
1536, 2.88, 0.0018571, 5.76, 6.069, 0.724, 86.5, 97.9, 77.5
1664, 3.08, 0.0018214, 5.74, 6.007, 0.721, 86.3, 97.9, 77.1
1792, 3.01, 0.0017857, 5.62, 5.988, 0.722, 86.3, 98.0, 77.1
1920, 3.01, 0.00175, 5.62, 5.939, 0.717, 85.9, 98.0, 76.5
2048, 2.95, 0.0017143, 5.53, 5.916, 0.72, 86.1, 98.1, 76.7
2176, 3.02, 0.0016786, 5.5, 5.942, 0.715, 85.7, 98.1, 76.1
2304, 3.01, 0.0016429, 5.5, 5.91, 0.714, 85.7, 98.1, 76.0
2432, 2.96, 0.0016071, 5.42, 5.877, 0.713, 85.6, 98.1, 76.0
2560, 3.12, 0.0015714, 5.39, 5.845, 0.713, 85.5, 98.1, 75.8
2688, 2.9, 0.0015357, 5.37, 5.839, 0.706, 85.0, 98.2, 75.0
2816, 3.0, 0.0015, 5.35, 5.813, 0.713, 85.6, 98.2, 75.8
2944, 2.99, 0.0014643, 5.27, 5.829, 0.697, 84.4, 98.1, 74.1
3072, 3.04, 0.0014286, 5.31, 5.782, 0.703, 84.8, 98.2, 74.6
3200, 2.95, 0.0013929, 5.25, 5.761, 0.708, 85.2, 98.2, 75.2
3328, 3.02, 0.0013571, 5.24, 5.791, 0.704, 84.9, 98.2, 74.8
3456, 2.95, 0.0013214, 5.18, 5.748, 0.702, 84.8, 98.2, 74.6
3584, 3.03, 0.0012857, 5.18, 5.741, 0.701, 84.6, 98.2, 74.4
3712, 2.99, 0.00125, 5.18, 5.734, 0.7, 84.6, 98.2, 74.3
3840, 3.0, 0.0012143, 5.14, 5.739, 0.697, 84.3, 98.2, 73.9
3968, 3.0, 0.0011786, 5.14, 5.734, 0.697, 84.4, 98.1, 74.0
4096, 3.03, 0.0011429, 5.09, 5.717, 0.7, 84.6, 98.2, 74.3
4224, 2.98, 0.0011071, 5.08, 5.726, 0.694, 84.2, 98.2, 73.7
4352, 2.97, 0.0010714, 5.08, 5.716, 0.694, 84.2, 98.1, 73.7
4480, 2.95, 0.0010357, 5.08, 5.697, 0.696, 84.3, 98.2, 73.8
4608, 3.07, 0.001, 5.02, 5.709, 0.695, 84.2, 98.2, 73.7
4736, 2.96, 0.0009643, 5.03, 5.688, 0.694, 84.2, 98.2, 73.7
4864, 3.04, 0.0009286, 5.0, 5.687, 0.694, 84.2, 98.2, 73.6
4992, 2.94, 0.0008929, 5.0, 5.674, 0.695, 84.2, 98.2, 73.7
5120, 2.95, 0.0008571, 4.95, 5.678, 0.694, 84.2, 98.2, 73.7
5248, 2.98, 0.0008214, 4.98, 5.676, 0.691, 84.0, 98.1, 73.3
5376, 3.0, 0.0007857, 4.97, 5.673, 0.697, 84.4, 98.1, 74.0
5504, 3.02, 0.00075, 4.95, 5.666, 0.695, 84.3, 98.2, 73.8
5632, 3.03, 0.0007143, 4.92, 5.657, 0.692, 84.1, 98.2, 73.5
5760, 3.06, 0.0006786, 4.95, 5.662, 0.694, 84.2, 98.2, 73.7
5888, 2.94, 0.0006429, 4.89, 5.671, 0.691, 83.9, 98.2, 73.3
6016, 3.01, 0.0006071, 4.91, 5.653, 0.694, 84.2, 98.1, 73.7
6144, 2.95, 0.0005714, 4.86, 5.666, 0.692, 84.0, 98.2, 73.4
6272, 2.98, 0.0005357, 4.91, 5.654, 0.696, 84.4, 98.1, 74.0
6400, 3.01, 0.0005, 4.86, 5.646, 0.69, 83.9, 98.2, 73.2
6528, 2.96, 0.0004643, 4.85, 5.645, 0.695, 84.3, 98.2, 73.8
6656, 3.05, 0.0004286, 4.87, 5.647, 0.694, 84.1, 98.2, 73.6
6784, 2.96, 0.0003929, 4.82, 5.638, 0.693, 84.1, 98.2, 73.5
6912, 3.05, 0.0003571, 4.83, 5.642, 0.694, 84.2, 98.2, 73.7
7040, 3.02, 0.0003214, 4.85, 5.639, 0.692, 84.0, 98.2, 73.4
7168, 2.97, 0.0002857, 4.83, 5.636, 0.69, 83.9, 98.2, 73.2
7296, 2.96, 0.00025, 4.8, 5.63, 0.692, 84.0, 98.2, 73.4
7424, 3.02, 0.0002143, 4.81, 5.634, 0.692, 84.0, 98.2, 73.5
7552, 3.05, 0.0001786, 4.79, 5.632, 0.693, 84.1, 98.2, 73.6
7680, 2.9, 0.0001429, 4.8, 5.636, 0.692, 84.0, 98.1, 73.5
7808, 3.04, 0.0001071, 4.8, 5.626, 0.693, 84.1, 98.2, 73.5
7936, 3.06, 7.14e-05, 4.78, 5.629, 0.693, 84.1, 98.2, 73.5
8064, 2.97, 3.57e-05, 4.77, 5.627, 0.693, 84.1, 98.1, 73.6
8192, 2.98, 0.0, 4.8, 5.625, 0.692, 84.0, 98.1, 73.5
