step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2e-06, n/a, 14.872, 0.006, 30.0, 62.8, 19.7
128, 3.19, 0.00025, 12.38, 9.299, 0.261, 64.4, 76.0, 55.9
256, 3.01, 0.0005, 8.79, 8.449, 0.656, 85.1, 91.7, 79.3
384, 3.06, 0.00075, 7.83, 7.629, 0.725, 87.8, 95.1, 81.6
512, 3.13, 0.001, 7.19, 7.128, 0.733, 87.7, 96.3, 80.6
640, 2.93, 0.00125, 6.81, 6.839, 0.744, 88.4, 96.5, 81.6
768, 3.15, 0.0015, 6.58, 6.637, 0.744, 88.2, 96.9, 81.0
896, 2.96, 0.00175, 6.33, 6.473, 0.74, 87.8, 97.2, 80.0
1024, 3.07, 0.002, 6.25, 6.379, 0.739, 87.6, 97.5, 79.5
1152, 3.06, 0.0019643, 6.08, 6.273, 0.739, 87.6, 97.6, 79.4
1280, 3.16, 0.0019286, 5.96, 6.184, 0.736, 87.4, 97.6, 79.0
1408, 3.11, 0.0018929, 5.87, 6.131, 0.734, 87.2, 97.8, 78.7
1536, 3.18, 0.0018571, 5.79, 6.068, 0.731, 86.9, 97.8, 78.2
1664, 3.03, 0.0018214, 5.75, 5.992, 0.731, 86.9, 97.9, 78.1
1792, 3.08, 0.0017857, 5.66, 5.996, 0.725, 86.5, 97.9, 77.4
1920, 3.15, 0.00175, 5.62, 6.008, 0.725, 86.5, 97.9, 77.4
2048, 3.08, 0.0017143, 5.57, 5.933, 0.725, 86.5, 97.9, 77.4
2176, 3.09, 0.0016786, 5.51, 5.908, 0.723, 86.4, 98.0, 77.2
2304, 3.09, 0.0016429, 5.5, 5.908, 0.722, 86.2, 98.0, 77.0
2432, 2.99, 0.0016071, 5.44, 5.866, 0.721, 86.2, 98.0, 76.9
2560, 2.92, 0.0015714, 5.41, 5.897, 0.715, 85.8, 98.0, 76.3
2688, 2.92, 0.0015357, 5.41, 5.848, 0.715, 85.8, 98.0, 76.3
2816, 2.93, 0.0015, 5.34, 5.83, 0.717, 85.9, 98.0, 76.5
2944, 2.91, 0.0014643, 5.31, 5.814, 0.72, 86.2, 98.0, 76.9
3072, 2.89, 0.0014286, 5.3, 5.809, 0.714, 85.7, 98.1, 76.1
3200, 2.94, 0.0013929, 5.26, 5.81, 0.712, 85.6, 98.0, 75.9
3328, 2.91, 0.0013571, 5.27, 5.791, 0.71, 85.4, 98.1, 75.7
3456, 2.98, 0.0013214, 5.22, 5.792, 0.718, 85.9, 98.1, 76.5
3584, 2.97, 0.0012857, 5.21, 5.784, 0.714, 85.7, 98.0, 76.2
3712, 2.97, 0.00125, 5.18, 5.786, 0.711, 85.5, 98.0, 75.7
3840, 2.96, 0.0012143, 5.14, 5.764, 0.71, 85.4, 98.1, 75.6
3968, 3.02, 0.0011786, 5.17, 5.743, 0.712, 85.5, 98.0, 75.9
4096, 2.94, 0.0011429, 5.1, 5.745, 0.711, 85.5, 98.0, 75.8
4224, 2.96, 0.0011071, 5.11, 5.742, 0.71, 85.4, 98.0, 75.7
4352, 2.99, 0.0010714, 5.1, 5.726, 0.714, 85.7, 98.0, 76.1
4480, 2.97, 0.0010357, 5.07, 5.73, 0.71, 85.4, 98.0, 75.7
4608, 2.93, 0.001, 5.07, 5.752, 0.71, 85.4, 98.0, 75.7
4736, 2.97, 0.0009643, 5.06, 5.716, 0.712, 85.5, 98.0, 75.9
4864, 3.02, 0.0009286, 5.01, 5.722, 0.71, 85.4, 98.0, 75.6
4992, 2.94, 0.0008929, 5.01, 5.718, 0.708, 85.2, 98.1, 75.4
5120, 3.01, 0.0008571, 5.0, 5.711, 0.712, 85.6, 98.0, 75.9
5248, 2.95, 0.0008214, 4.98, 5.708, 0.708, 85.3, 98.0, 75.5
5376, 2.95, 0.0007857, 4.96, 5.7, 0.71, 85.4, 98.0, 75.6
5504, 2.99, 0.00075, 4.96, 5.708, 0.707, 85.2, 98.0, 75.3
5632, 2.91, 0.0007143, 4.96, 5.691, 0.708, 85.3, 98.0, 75.4
5760, 2.97, 0.0006786, 4.92, 5.693, 0.71, 85.4, 98.0, 75.7
5888, 3.04, 0.0006429, 4.94, 5.691, 0.709, 85.4, 98.0, 75.6
6016, 2.98, 0.0006071, 4.92, 5.695, 0.708, 85.3, 98.0, 75.4
6144, 3.0, 0.0005714, 4.89, 5.689, 0.711, 85.5, 98.0, 75.8
6272, 2.91, 0.0005357, 4.9, 5.691, 0.706, 85.1, 98.0, 75.2
6400, 3.05, 0.0005, 4.9, 5.69, 0.709, 85.3, 98.0, 75.6
6528, 2.95, 0.0004643, 4.88, 5.684, 0.71, 85.4, 98.0, 75.7
6656, 2.95, 0.0004286, 4.87, 5.671, 0.708, 85.3, 98.0, 75.5
6784, 3.0, 0.0003929, 4.85, 5.68, 0.706, 85.2, 98.0, 75.3
6912, 2.94, 0.0003571, 4.87, 5.672, 0.707, 85.2, 98.0, 75.3
7040, 2.98, 0.0003214, 4.84, 5.681, 0.706, 85.1, 98.0, 75.2
7168, 2.95, 0.0002857, 4.81, 5.677, 0.709, 85.3, 98.0, 75.6
7296, 2.95, 0.00025, 4.84, 5.671, 0.707, 85.2, 98.0, 75.4
7424, 2.95, 0.0002143, 4.82, 5.674, 0.708, 85.3, 98.0, 75.5
7552, 2.98, 0.0001786, 4.81, 5.672, 0.707, 85.2, 98.0, 75.4
7680, 2.94, 0.0001429, 4.82, 5.667, 0.709, 85.3, 98.0, 75.6
7808, 3.06, 0.0001071, 4.84, 5.661, 0.708, 85.3, 98.0, 75.5
7936, 2.89, 7.14e-05, 4.79, 5.666, 0.708, 85.3, 98.0, 75.4
8064, 2.98, 3.57e-05, 4.78, 5.663, 0.709, 85.3, 98.0, 75.6
