step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.86, -0.001, 29.7, 62.1, 19.5
128, 2.92, 0.000125, 13.64, 10.175, 0.285, 63.7, 78.2, 53.7
256, 3.03, 0.00025, 9.18, 9.002, 0.347, 64.0, 83.4, 51.9
384, 2.94, 0.000375, 8.49, 8.24, 0.436, 65.4, 91.2, 50.9
512, 2.87, 0.0005, 7.75, 7.687, 0.503, 70.2, 93.9, 56.1
640, 2.96, 0.000625, 7.33, 7.36, 0.535, 72.2, 95.4, 58.1
768, 2.86, 0.00075, 7.04, 7.125, 0.549, 73.1, 96.1, 59.0
896, 2.87, 0.000875, 6.8, 6.918, 0.547, 72.6, 96.4, 58.2
1024, 3.01, 0.001, 6.6, 6.698, 0.555, 73.0, 96.8, 58.6
1152, 2.88, 0.0009821, 6.35, 6.537, 0.561, 73.6, 96.9, 59.4
1280, 2.9, 0.0009643, 6.21, 6.396, 0.571, 74.5, 97.1, 60.4
1408, 2.89, 0.0009464, 6.07, 6.276, 0.584, 75.6, 97.2, 61.8
1536, 2.97, 0.0009286, 5.96, 6.185, 0.591, 76.3, 97.2, 62.8
1664, 2.85, 0.0009107, 5.82, 6.118, 0.605, 77.5, 97.3, 64.4
1792, 2.96, 0.0008929, 5.73, 6.048, 0.615, 78.3, 97.4, 65.4
1920, 2.88, 0.000875, 5.66, 6.026, 0.615, 78.3, 97.3, 65.5
2048, 2.84, 0.0008571, 5.6, 5.986, 0.63, 79.6, 97.4, 67.3
2176, 2.89, 0.0008393, 5.51, 5.926, 0.639, 80.3, 97.5, 68.2
2304, 2.93, 0.0008214, 5.48, 5.921, 0.645, 80.8, 97.5, 69.0
2432, 2.92, 0.0008036, 5.42, 5.874, 0.65, 81.2, 97.4, 69.6
2560, 3.08, 0.0007857, 5.4, 5.874, 0.643, 80.6, 97.5, 68.7
2688, 2.94, 0.0007679, 5.34, 5.843, 0.654, 81.5, 97.5, 70.0
2816, 2.88, 0.00075, 5.26, 5.827, 0.656, 81.6, 97.5, 70.2
2944, 2.99, 0.0007321, 5.28, 5.814, 0.659, 81.9, 97.5, 70.5
3072, 2.95, 0.0007143, 5.22, 5.812, 0.657, 81.7, 97.6, 70.2
3200, 2.87, 0.0006964, 5.18, 5.805, 0.657, 81.7, 97.6, 70.3
3328, 2.96, 0.0006786, 5.19, 5.772, 0.658, 81.8, 97.6, 70.4
3456, 3.0, 0.0006607, 5.11, 5.756, 0.663, 82.2, 97.5, 71.0
3584, 2.82, 0.0006429, 5.11, 5.778, 0.665, 82.3, 97.6, 71.1
3712, 2.94, 0.000625, 5.08, 5.753, 0.659, 81.9, 97.6, 70.5
3840, 2.96, 0.0006071, 5.05, 5.75, 0.664, 82.2, 97.6, 70.9
3968, 2.93, 0.0005893, 5.04, 5.747, 0.668, 82.5, 97.6, 71.5
4096, 2.93, 0.0005714, 5.02, 5.749, 0.663, 82.2, 97.6, 71.0
4224, 2.99, 0.0005536, 4.99, 5.725, 0.67, 82.7, 97.6, 71.7
4352, 2.9, 0.0005357, 4.97, 5.733, 0.667, 82.5, 97.6, 71.4
4480, 2.94, 0.0005179, 4.93, 5.718, 0.669, 82.7, 97.5, 71.7
4608, 2.9, 0.0005, 4.94, 5.713, 0.671, 82.8, 97.5, 72.0
4736, 2.89, 0.0004821, 4.92, 5.703, 0.671, 82.8, 97.6, 71.8
4864, 2.89, 0.0004643, 4.87, 5.729, 0.668, 82.5, 97.6, 71.4
4992, 2.94, 0.0004464, 4.91, 5.71, 0.676, 83.1, 97.6, 72.3
5120, 2.94, 0.0004286, 4.87, 5.701, 0.671, 82.8, 97.6, 71.8
5248, 2.86, 0.0004107, 4.86, 5.719, 0.667, 82.5, 97.6, 71.4
5376, 2.93, 0.0003929, 4.84, 5.706, 0.667, 82.5, 97.6, 71.4
5504, 2.92, 0.000375, 4.81, 5.691, 0.668, 82.5, 97.6, 71.5
5632, 2.89, 0.0003571, 4.83, 5.708, 0.672, 82.9, 97.6, 72.0
5760, 2.91, 0.0003393, 4.81, 5.69, 0.673, 82.9, 97.6, 72.1
5888, 2.97, 0.0003214, 4.8, 5.697, 0.667, 82.5, 97.6, 71.4
6016, 2.86, 0.0003036, 4.78, 5.7, 0.671, 82.8, 97.6, 71.8
6144, 2.95, 0.0002857, 4.78, 5.704, 0.675, 83.0, 97.6, 72.2
6272, 2.97, 0.0002679, 4.76, 5.693, 0.672, 82.8, 97.6, 72.0
6400, 2.92, 0.00025, 4.75, 5.702, 0.675, 83.1, 97.6, 72.4
6528, 2.84, 0.0002321, 4.74, 5.697, 0.672, 82.9, 97.6, 72.0
6656, 2.91, 0.0002143, 4.75, 5.686, 0.673, 83.0, 97.6, 72.1
6784, 2.88, 0.0001964, 4.72, 5.701, 0.675, 83.1, 97.6, 72.3
6912, 2.95, 0.0001786, 4.72, 5.684, 0.673, 82.9, 97.6, 72.0
7040, 2.9, 0.0001607, 4.73, 5.684, 0.673, 83.0, 97.6, 72.1
7168, 2.94, 0.0001429, 4.69, 5.688, 0.676, 83.2, 97.6, 72.5
7296, 2.89, 0.000125, 4.72, 5.7, 0.674, 83.0, 97.6, 72.2
7424, 2.97, 0.0001071, 4.71, 5.694, 0.672, 82.9, 97.6, 72.0
7552, 2.9, 8.93e-05, 4.68, 5.69, 0.674, 83.0, 97.6, 72.1
7680, 2.94, 7.14e-05, 4.7, 5.693, 0.672, 82.8, 97.6, 71.9
7808, 3.0, 5.36e-05, 4.65, 5.688, 0.674, 83.0, 97.6, 72.3
7936, 2.84, 3.57e-05, 4.71, 5.693, 0.674, 83.0, 97.6, 72.2
8064, 3.02, 1.79e-05, 4.67, 5.691, 0.675, 83.1, 97.6, 72.3
8192, 2.82, 0.0, 4.68, 5.695, 0.675, 83.1, 97.6, 72.3
