step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 14.872, 0.006, 30.0, 62.8, 19.7
128, 2.98, 0.000125, 13.46, 9.885, 0.285, 62.7, 78.7, 52.1
256, 2.88, 0.00025, 9.15, 8.99, 0.534, 78.1, 88.6, 69.8
384, 2.97, 0.000375, 8.5, 8.274, 0.665, 85.0, 93.0, 78.2
512, 3.0, 0.0005, 7.77, 7.64, 0.717, 87.4, 94.9, 81.0
640, 2.82, 0.000625, 7.27, 7.238, 0.737, 88.3, 95.6, 82.1
768, 2.98, 0.00075, 6.93, 6.945, 0.737, 88.0, 96.3, 81.1
896, 2.81, 0.000875, 6.64, 6.719, 0.741, 88.1, 96.6, 81.0
1024, 2.9, 0.001, 6.48, 6.579, 0.742, 88.1, 96.8, 80.8
1152, 2.81, 0.0009821, 6.3, 6.43, 0.747, 88.3, 97.0, 81.1
1280, 2.92, 0.0009643, 6.16, 6.341, 0.748, 88.4, 97.0, 81.2
1408, 2.85, 0.0009464, 6.06, 6.264, 0.749, 88.5, 97.1, 81.3
1536, 2.92, 0.0009286, 5.97, 6.206, 0.748, 88.3, 97.2, 80.8
1664, 2.81, 0.0009107, 5.93, 6.131, 0.748, 88.3, 97.3, 80.8
1792, 2.84, 0.0008929, 5.83, 6.087, 0.748, 88.2, 97.3, 80.7
1920, 2.91, 0.000875, 5.76, 6.051, 0.746, 88.2, 97.3, 80.6
2048, 2.84, 0.0008571, 5.72, 6.015, 0.746, 88.1, 97.5, 80.4
2176, 2.85, 0.0008393, 5.67, 5.978, 0.746, 88.1, 97.5, 80.4
2304, 2.91, 0.0008214, 5.64, 5.967, 0.747, 88.1, 97.5, 80.4
2432, 2.87, 0.0008036, 5.58, 5.941, 0.744, 87.9, 97.6, 80.0
2560, 2.86, 0.0007857, 5.56, 5.923, 0.743, 87.9, 97.5, 80.0
2688, 2.88, 0.0007679, 5.54, 5.891, 0.745, 87.9, 97.6, 80.0
2816, 2.88, 0.00075, 5.48, 5.872, 0.747, 88.1, 97.6, 80.3
2944, 2.86, 0.0007321, 5.45, 5.859, 0.743, 87.8, 97.6, 79.8
3072, 2.85, 0.0007143, 5.43, 5.841, 0.744, 87.9, 97.7, 79.8
3200, 2.87, 0.0006964, 5.39, 5.84, 0.742, 87.8, 97.6, 79.7
3328, 2.85, 0.0006786, 5.4, 5.831, 0.743, 87.8, 97.6, 79.8
3456, 2.88, 0.0006607, 5.35, 5.809, 0.744, 87.9, 97.6, 79.9
