step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 7e-07, n/a, 14.876, 0.006, 30.0, 62.8, 19.7
128, 3.07, 8.75e-05, 13.97, 11.331, 0.194, 42.9, 79.5, 29.4
256, 3.2, 0.000175, 9.4, 9.17, 0.349, 67.2, 81.4, 57.3
384, 3.06, 0.0002625, 8.79, 8.612, 0.578, 80.3, 90.4, 72.2
512, 3.02, 0.00035, 8.14, 7.961, 0.659, 84.0, 93.9, 76.0
640, 3.06, 0.0004375, 7.59, 7.494, 0.701, 86.2, 95.3, 78.7
768, 3.08, 0.000525, 7.16, 7.189, 0.722, 87.3, 95.8, 80.2
896, 2.93, 0.0006125, 6.88, 6.893, 0.732, 87.8, 96.1, 80.8
1024, 3.11, 0.0007, 6.67, 6.717, 0.735, 87.9, 96.3, 80.8
1152, 3.0, 0.0006875, 6.44, 6.572, 0.738, 88.0, 96.5, 80.9
1280, 3.11, 0.000675, 6.34, 6.452, 0.74, 88.0, 96.7, 80.8
1408, 3.05, 0.0006625, 6.22, 6.374, 0.741, 88.0, 96.9, 80.6
1536, 2.87, 0.00065, 6.1, 6.295, 0.741, 88.0, 97.0, 80.5
1664, 3.08, 0.0006375, 6.05, 6.245, 0.743, 88.1, 97.0, 80.7
1792, 2.99, 0.000625, 5.94, 6.188, 0.743, 88.0, 97.2, 80.5
1920, 3.0, 0.0006125, 5.92, 6.136, 0.743, 88.0, 97.2, 80.4
2048, 2.94, 0.0006, 5.83, 6.099, 0.742, 87.9, 97.3, 80.2
2176, 3.0, 0.0005875, 5.79, 6.078, 0.743, 88.0, 97.3, 80.2
2304, 3.02, 0.000575, 5.77, 6.06, 0.742, 87.9, 97.3, 80.1
2432, 2.95, 0.0005625, 5.7, 6.008, 0.741, 87.8, 97.4, 79.9
2560, 3.12, 0.00055, 5.67, 5.982, 0.744, 88.0, 97.3, 80.4
2688, 2.9, 0.0005375, 5.64, 5.953, 0.741, 87.8, 97.5, 79.8
2816, 3.0, 0.000525, 5.61, 5.931, 0.743, 87.9, 97.4, 80.1
2944, 3.0, 0.0005125, 5.54, 5.924, 0.738, 87.6, 97.5, 79.4
3072, 3.06, 0.0005, 5.57, 5.898, 0.741, 87.8, 97.5, 79.8
3200, 2.96, 0.0004875, 5.52, 5.872, 0.743, 87.9, 97.5, 80.0
3328, 3.02, 0.000475, 5.5, 5.874, 0.743, 87.9, 97.5, 79.9
3456, 2.94, 0.0004625, 5.45, 5.849, 0.743, 87.8, 97.6, 79.8
3584, 3.06, 0.00045, 5.44, 5.85, 0.741, 87.7, 97.6, 79.6
3712, 3.01, 0.0004375, 5.44, 5.826, 0.742, 87.8, 97.5, 79.8
3840, 3.01, 0.000425, 5.41, 5.816, 0.74, 87.7, 97.6, 79.6
3968, 3.02, 0.0004125, 5.4, 5.816, 0.739, 87.6, 97.6, 79.4
4096, 3.05, 0.0004, 5.36, 5.809, 0.74, 87.7, 97.6, 79.6
4224, 3.01, 0.0003875, 5.34, 5.807, 0.74, 87.7, 97.6, 79.6
4352, 2.97, 0.000375, 5.35, 5.784, 0.738, 87.5, 97.6, 79.3
4480, 2.96, 0.0003625, 5.34, 5.771, 0.739, 87.5, 97.6, 79.3
4608, 3.1, 0.00035, 5.28, 5.774, 0.739, 87.6, 97.6, 79.4
4736, 2.98, 0.0003375, 5.29, 5.756, 0.738, 87.5, 97.7, 79.2
4864, 3.03, 0.000325, 5.28, 5.761, 0.738, 87.5, 97.7, 79.3
4992, 2.94, 0.0003125, 5.27, 5.746, 0.74, 87.6, 97.7, 79.4
5120, 2.99, 0.0003, 5.22, 5.734, 0.738, 87.5, 97.6, 79.3
5248, 2.97, 0.0002875, 5.26, 5.735, 0.738, 87.5, 97.7, 79.2
5376, 3.0, 0.000275, 5.24, 5.738, 0.739, 87.5, 97.7, 79.2
5504, 3.08, 0.0002625, 5.22, 5.733, 0.739, 87.5, 97.7, 79.3
5632, 3.04, 0.00025, 5.19, 5.727, 0.739, 87.6, 97.7, 79.3
5760, 3.08, 0.0002375, 5.23, 5.721, 0.739, 87.6, 97.7, 79.4
5888, 2.95, 0.000225, 5.17, 5.726, 0.738, 87.4, 97.7, 79.1
6016, 3.03, 0.0002125, 5.19, 5.712, 0.739, 87.5, 97.7, 79.3
6144, 2.96, 0.0002, 5.14, 5.709, 0.739, 87.5, 97.7, 79.2
6272, 3.0, 0.0001875, 5.19, 5.714, 0.737, 87.4, 97.7, 79.1
6400, 3.0, 0.000175, 5.15, 5.704, 0.736, 87.3, 97.7, 78.9
6528, 2.95, 0.0001625, 5.14, 5.702, 0.738, 87.5, 97.7, 79.2
6656, 3.09, 0.00015, 5.16, 5.703, 0.738, 87.5, 97.7, 79.2
6784, 2.95, 0.0001375, 5.11, 5.693, 0.737, 87.4, 97.7, 79.1
6912, 3.04, 0.000125, 5.13, 5.694, 0.737, 87.4, 97.7, 79.0
7040, 3.02, 0.0001125, 5.14, 5.696, 0.737, 87.4, 97.7, 79.1
7168, 2.97, 0.0001, 5.13, 5.693, 0.737, 87.4, 97.7, 79.1
7296, 2.98, 8.75e-05, 5.1, 5.689, 0.738, 87.5, 97.7, 79.2
7424, 3.01, 7.5e-05, 5.12, 5.685, 0.738, 87.4, 97.7, 79.1
7552, 3.03, 6.25e-05, 5.09, 5.687, 0.738, 87.5, 97.7, 79.1
7680, 2.9, 5e-05, 5.1, 5.687, 0.738, 87.4, 97.7, 79.1
7808, 3.04, 3.75e-05, 5.11, 5.686, 0.737, 87.4, 97.7, 79.1
7936, 3.04, 2.5e-05, 5.09, 5.689, 0.738, 87.4, 97.7, 79.1
8064, 2.96, 1.25e-05, 5.08, 5.682, 0.737, 87.4, 97.7, 79.1
8192, 2.99, 0.0, 5.11, 5.684, 0.738, 87.4, 97.7, 79.1
