step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6e-07, n/a, 14.86, -0.005, 29.5, 61.8, 19.4
128, 2.89, 7.5e-05, 14.47, 13.42, 0.078, 33.8, 69.8, 22.3
256, 3.0, 0.00015, 9.77, 9.247, 0.254, 58.1, 78.4, 46.2
384, 2.99, 0.000225, 8.87, 8.734, 0.467, 71.0, 89.5, 58.8
512, 2.96, 0.0003, 8.29, 8.161, 0.475, 68.5, 92.6, 54.3
640, 2.99, 0.000375, 7.75, 7.704, 0.514, 70.8, 94.6, 56.6
768, 2.98, 0.00045, 7.37, 7.397, 0.569, 75.3, 95.8, 62.0
896, 2.91, 0.000525, 7.1, 7.165, 0.593, 77.1, 96.3, 64.3
1024, 2.9, 0.0006, 6.83, 6.94, 0.624, 79.6, 96.6, 67.8
1152, 2.99, 0.0005893, 6.62, 6.75, 0.631, 79.9, 97.0, 67.9
1280, 2.88, 0.0005786, 6.47, 6.606, 0.64, 80.6, 97.1, 68.9
1408, 2.92, 0.0005679, 6.3, 6.484, 0.662, 82.4, 97.1, 71.7
1536, 2.99, 0.0005571, 6.17, 6.402, 0.659, 82.2, 97.0, 71.4
1664, 2.91, 0.0005464, 6.08, 6.296, 0.668, 82.7, 97.2, 72.0
1792, 3.0, 0.0005357, 5.97, 6.258, 0.674, 83.2, 97.3, 72.7
1920, 3.05, 0.000525, 5.91, 6.18, 0.687, 84.2, 97.2, 74.3
2048, 2.97, 0.0005143, 5.84, 6.112, 0.695, 84.7, 97.3, 75.0
2176, 3.01, 0.0005036, 5.76, 6.08, 0.696, 84.7, 97.4, 75.0
2304, 2.94, 0.0004929, 5.71, 6.069, 0.698, 84.9, 97.4, 75.2
2432, 2.89, 0.0004821, 5.65, 6.019, 0.701, 85.1, 97.4, 75.5
2560, 3.01, 0.0004714, 5.62, 5.99, 0.699, 84.9, 97.5, 75.2
2688, 2.88, 0.0004607, 5.56, 5.947, 0.708, 85.6, 97.4, 76.3
2816, 2.88, 0.00045, 5.51, 5.971, 0.71, 85.6, 97.5, 76.3
2944, 2.95, 0.0004393, 5.5, 5.924, 0.712, 85.8, 97.5, 76.6
3072, 2.95, 0.0004286, 5.44, 5.91, 0.709, 85.6, 97.6, 76.2
3200, 2.91, 0.0004179, 5.43, 5.909, 0.713, 85.9, 97.5, 76.7
3328, 2.91, 0.0004071, 5.4, 5.878, 0.713, 85.9, 97.5, 76.8
3456, 2.93, 0.0003964, 5.38, 5.853, 0.716, 86.1, 97.6, 77.0
3584, 2.92, 0.0003857, 5.32, 5.852, 0.716, 86.1, 97.6, 77.0
3712, 2.95, 0.000375, 5.31, 5.847, 0.716, 86.1, 97.6, 77.0
