step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 6.099, 0.03, 15.6, 25.8, 11.2
128, 2.04, 0.000125, 5.41, 4.424, 0.102, 30.8, 29.4, 32.4
256, 2.02, 0.00025, 4.15, 3.955, 0.268, 42.0, 44.2, 40.1
384, 2.06, 0.000375, 3.79, 3.679, 0.464, 58.5, 56.9, 60.2
512, 2.03, 0.0005, 3.57, 3.479, 0.577, 67.3, 65.3, 69.3
640, 1.96, 0.000625, 3.39, 3.309, 0.632, 71.6, 68.5, 74.9
768, 1.88, 0.00075, 3.22, 3.156, 0.681, 75.4, 70.7, 80.7
896, 1.88, 0.000875, 3.07, 3.017, 0.713, 77.8, 73.0, 83.2
1024, 1.9, 0.001, 2.94, 2.894, 0.73, 79.1, 74.3, 84.6
1152, 1.95, 0.0009821, 2.84, 2.811, 0.742, 80.0, 74.9, 85.9
1280, 1.88, 0.0009643, 2.74, 2.719, 0.75, 80.6, 75.9, 86.0
1408, 1.95, 0.0009464, 2.66, 2.658, 0.759, 81.3, 76.1, 87.3
1536, 1.87, 0.0009286, 2.61, 2.608, 0.765, 81.8, 76.2, 88.3
1664, 1.92, 0.0009107, 2.57, 2.567, 0.766, 81.9, 76.6, 87.9
1792, 1.98, 0.0008929, 2.51, 2.53, 0.769, 82.1, 76.5, 88.4
1920, 1.85, 0.000875, 2.49, 2.498, 0.773, 82.4, 76.9, 88.6
2048, 1.83, 0.0008571, 2.44, 2.471, 0.778, 82.8, 77.0, 89.5
2176, 1.83, 0.0008393, 2.41, 2.442, 0.779, 82.8, 77.0, 89.5
2304, 1.83, 0.0008214, 2.4, 2.438, 0.78, 82.9, 77.0, 89.8
2432, 1.89, 0.0008036, 2.39, 2.402, 0.783, 83.1, 77.2, 90.1
2560, 1.83, 0.0007857, 2.36, 2.388, 0.781, 83.0, 77.3, 89.6
2688, 1.9, 0.0007679, 2.33, 2.371, 0.784, 83.2, 77.3, 90.0
2816, 1.86, 0.00075, 2.32, 2.355, 0.784, 83.2, 77.3, 90.0
2944, 1.88, 0.0007321, 2.31, 2.339, 0.785, 83.2, 77.4, 90.1
3072, 1.89, 0.0007143, 2.28, 2.338, 0.786, 83.4, 77.3, 90.5
3200, 1.84, 0.0006964, 2.29, 2.324, 0.787, 83.4, 77.5, 90.4
3328, 1.88, 0.0006786, 2.26, 2.309, 0.787, 83.4, 77.5, 90.4
3456, 1.99, 0.0006607, 2.26, 2.3, 0.788, 83.5, 77.4, 90.7
3584, 1.93, 0.0006429, 2.24, 2.294, 0.788, 83.5, 77.5, 90.6
3712, 1.85, 0.000625, 2.23, 2.282, 0.788, 83.5, 77.5, 90.6
3840, 1.84, 0.0006071, 2.22, 2.277, 0.79, 83.6, 77.6, 90.7
3968, 1.85, 0.0005893, 2.22, 2.268, 0.79, 83.7, 77.6, 90.7
4096, 1.85, 0.0005714, 2.21, 2.268, 0.789, 83.6, 77.5, 90.7
4224, 1.83, 0.0005536, 2.19, 2.259, 0.792, 83.8, 77.6, 91.0
4352, 1.93, 0.0005357, 2.2, 2.25, 0.79, 83.6, 77.5, 90.8
4480, 1.84, 0.0005179, 2.18, 2.241, 0.792, 83.8, 77.7, 90.9
4608, 1.88, 0.0005, 2.16, 2.241, 0.791, 83.8, 77.7, 90.9
4736, 1.86, 0.0004821, 2.18, 2.238, 0.792, 83.8, 77.7, 90.9
4864, 1.9, 0.0004643, 2.17, 2.229, 0.793, 83.8, 77.8, 91.0
4992, 1.8, 0.0004464, 2.16, 2.225, 0.793, 83.9, 77.7, 91.0
5120, 1.87, 0.0004286, 2.14, 2.221, 0.793, 83.9, 77.7, 91.0
5248, 1.82, 0.0004107, 2.16, 2.218, 0.793, 83.9, 77.8, 91.0
5376, 1.82, 0.0003929, 2.14, 2.214, 0.793, 83.9, 77.8, 91.0
5504, 1.95, 0.000375, 2.15, 2.213, 0.793, 83.9, 77.9, 90.9
5632, 1.84, 0.0003571, 2.14, 2.211, 0.794, 83.9, 77.8, 91.1
5760, 1.91, 0.0003393, 2.13, 2.203, 0.794, 84.0, 77.8, 91.2
5888, 1.82, 0.0003214, 2.12, 2.202, 0.794, 84.0, 77.8, 91.2
6016, 1.85, 0.0003036, 2.12, 2.199, 0.794, 84.0, 78.0, 90.9
6144, 1.81, 0.0002857, 2.11, 2.197, 0.794, 84.0, 77.9, 91.1
6272, 1.84, 0.0002679, 2.11, 2.191, 0.794, 83.9, 77.9, 91.1
6400, 1.87, 0.00025, 2.11, 2.189, 0.794, 84.0, 77.8, 91.2
6528, 1.86, 0.0002321, 2.11, 2.185, 0.795, 84.0, 78.0, 91.1
6656, 1.84, 0.0002143, 2.1, 2.184, 0.794, 84.0, 77.9, 91.1
6784, 1.81, 0.0001964, 2.11, 2.185, 0.795, 84.0, 77.9, 91.2
6912, 1.87, 0.0001786, 2.1, 2.178, 0.795, 84.0, 77.9, 91.2
7040, 1.89, 0.0001607, 2.08, 2.179, 0.795, 84.0, 77.8, 91.2
7168, 1.85, 0.0001429, 2.09, 2.175, 0.794, 84.0, 77.9, 91.1
7296, 1.85, 0.000125, 2.11, 2.173, 0.795, 84.0, 77.9, 91.1
7424, 1.87, 0.0001071, 2.08, 2.173, 0.795, 84.0, 77.9, 91.1
7552, 1.85, 8.93e-05, 2.09, 2.172, 0.795, 84.1, 77.9, 91.3
7680, 1.88, 7.14e-05, 2.07, 2.172, 0.795, 84.0, 77.9, 91.1
7808, 1.91, 5.36e-05, 2.08, 2.169, 0.795, 84.0, 77.9, 91.2
7936, 1.82, 3.57e-05, 2.1, 2.168, 0.795, 84.0, 77.9, 91.2
8064, 1.84, 1.79e-05, 2.08, 2.166, 0.795, 84.0, 77.9, 91.2
8192, 1.85, 0.0, 2.07, 2.166, 0.795, 84.0, 77.9, 91.2
