step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 4.9e-06, n/a, 6.106, -0.012, 12.4, 20.5, 8.9
128, 2.01, 0.000625, 4.78, 3.946, 0.161, 35.9, 33.2, 39.0
256, 1.83, 0.00125, 3.69, 3.526, 0.439, 56.4, 55.6, 57.2
384, 1.91, 0.001875, 3.35, 3.199, 0.642, 72.3, 69.3, 75.6
512, 1.91, 0.0025, 3.07, 2.972, 0.736, 79.5, 76.6, 82.7
640, 1.88, 0.003125, 2.88, 2.796, 0.784, 83.2, 82.3, 84.2
768, 1.86, 0.00375, 2.7, 2.652, 0.805, 84.8, 85.4, 84.1
896, 1.97, 0.004375, 2.6, 2.586, 0.815, 85.5, 86.2, 84.9
1024, 2.08, 0.005, 2.53, 2.539, 0.82, 85.9, 87.3, 84.5
1152, 1.96, 0.0049107, 2.49, 2.492, 0.825, 86.2, 88.0, 84.5
1280, 1.99, 0.0048214, 2.45, 2.468, 0.834, 86.9, 89.6, 84.3
1408, 1.91, 0.0047321, 2.41, 2.456, 0.835, 87.0, 89.7, 84.4
1536, 1.88, 0.0046429, 2.42, 2.447, 0.839, 87.3, 89.8, 84.8
1664, 1.95, 0.0045536, 2.38, 2.434, 0.837, 87.1, 90.0, 84.5
1792, 1.9, 0.0044643, 2.37, 2.425, 0.836, 87.1, 90.1, 84.2
1920, 1.86, 0.004375, 2.38, 2.419, 0.839, 87.2, 90.2, 84.5
2048, 1.89, 0.0042857, 2.39, 2.409, 0.845, 87.7, 90.7, 84.9
2176, 1.87, 0.0041964, 2.38, 2.401, 0.849, 88.0, 91.3, 85.0
2304, 1.98, 0.0041071, 2.35, 2.394, 0.849, 88.0, 91.3, 85.0
2432, 2.01, 0.0040179, 2.34, 2.398, 0.847, 87.8, 91.3, 84.7
2560, 1.99, 0.0039286, 2.32, 2.384, 0.848, 87.9, 91.3, 84.7
2688, 1.89, 0.0038393, 2.32, 2.374, 0.85, 88.1, 91.4, 85.0
2816, 1.84, 0.00375, 2.34, 2.369, 0.848, 87.9, 91.3, 84.8
2944, 1.86, 0.0036607, 2.32, 2.37, 0.846, 87.8, 91.4, 84.5
3072, 1.97, 0.0035714, 2.33, 2.372, 0.846, 87.8, 91.3, 84.5
3200, 1.94, 0.0034821, 2.32, 2.357, 0.852, 88.2, 91.6, 85.1
3328, 1.99, 0.0033929, 2.31, 2.359, 0.845, 87.7, 91.5, 84.1
3456, 1.89, 0.0033036, 2.29, 2.347, 0.848, 87.9, 91.6, 84.5
3584, 1.99, 0.0032143, 2.3, 2.347, 0.845, 87.7, 91.6, 84.1
3712, 2.01, 0.003125, 2.29, 2.344, 0.844, 87.6, 91.6, 83.9
3840, 1.87, 0.0030357, 2.29, 2.344, 0.845, 87.7, 91.6, 84.1
3968, 1.92, 0.0029464, 2.3, 2.346, 0.846, 87.8, 91.6, 84.2
4096, 1.93, 0.0028571, 2.29, 2.342, 0.845, 87.6, 91.6, 83.9
4224, 1.9, 0.0027679, 2.28, 2.337, 0.842, 87.4, 91.6, 83.6
4352, 1.96, 0.0026786, 2.28, 2.334, 0.842, 87.4, 91.7, 83.5
4480, 1.97, 0.0025893, 2.28, 2.332, 0.842, 87.4, 91.6, 83.5
4608, 1.89, 0.0025, 2.27, 2.329, 0.843, 87.4, 91.7, 83.6
4736, 1.89, 0.0024107, 2.28, 2.325, 0.841, 87.3, 91.6, 83.4
4864, 1.89, 0.0023214, 2.29, 2.334, 0.844, 87.6, 91.6, 83.8
4992, 1.99, 0.0022321, 2.26, 2.324, 0.84, 87.2, 91.6, 83.2
5120, 1.9, 0.0021429, 2.27, 2.322, 0.839, 87.1, 91.6, 83.1
5248, 1.89, 0.0020536, 2.28, 2.332, 0.84, 87.2, 91.6, 83.2
