step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 1e-06, n/a, 6.094, -0.006, 12.8, 21.2, 9.2
128, 1.88, 0.000125, 5.37, 4.422, 0.067, 28.5, 26.7, 30.4
256, 1.88, 0.00025, 4.17, 3.962, 0.279, 43.2, 44.5, 42.0
384, 1.89, 0.000375, 3.79, 3.672, 0.511, 62.2, 60.1, 64.5
512, 1.88, 0.0005, 3.55, 3.471, 0.612, 70.0, 67.2, 73.0
640, 1.85, 0.000625, 3.37, 3.304, 0.674, 74.8, 69.4, 81.1
768, 1.88, 0.00075, 3.22, 3.145, 0.714, 77.9, 71.8, 85.1
896, 1.86, 0.000875, 3.05, 3.018, 0.734, 79.4, 73.5, 86.5
1024, 1.87, 0.001, 2.94, 2.893, 0.75, 80.6, 74.2, 88.1
1152, 1.85, 0.0009821, 2.82, 2.8, 0.762, 81.5, 74.9, 89.3
1280, 1.89, 0.0009643, 2.74, 2.709, 0.769, 82.0, 75.3, 90.0
1408, 1.83, 0.0009464, 2.66, 2.672, 0.773, 82.3, 75.4, 90.5
1536, 1.9, 0.0009286, 2.6, 2.594, 0.777, 82.6, 75.5, 91.2
1664, 1.87, 0.0009107, 2.54, 2.552, 0.782, 83.0, 75.9, 91.5
1792, 1.85, 0.0008929, 2.51, 2.506, 0.785, 83.2, 76.0, 91.9
1920, 1.85, 0.000875, 2.45, 2.472, 0.786, 83.3, 76.0, 92.1
2048, 1.88, 0.0008571, 2.42, 2.447, 0.787, 83.4, 76.2, 92.1
2176, 1.85, 0.0008393, 2.41, 2.419, 0.788, 83.4, 76.2, 92.1
2304, 1.84, 0.0008214, 2.37, 2.399, 0.789, 83.5, 76.4, 92.1
2432, 1.91, 0.0008036, 2.35, 2.382, 0.791, 83.7, 76.3, 92.6
2560, 1.9, 0.0007857, 2.33, 2.367, 0.791, 83.7, 76.4, 92.4
2688, 1.87, 0.0007679, 2.32, 2.346, 0.793, 83.8, 76.6, 92.5
2816, 1.85, 0.00075, 2.3, 2.336, 0.793, 83.8, 76.5, 92.7
2944, 1.86, 0.0007321, 2.29, 2.317, 0.794, 83.8, 76.5, 92.7
3072, 1.89, 0.0007143, 2.27, 2.309, 0.794, 83.9, 76.5, 92.7
3200, 1.88, 0.0006964, 2.25, 2.298, 0.794, 83.8, 76.5, 92.7
3328, 1.85, 0.0006786, 2.24, 2.286, 0.793, 83.8, 76.5, 92.6
3456, 1.86, 0.0006607, 2.23, 2.282, 0.794, 83.9, 76.7, 92.6
3584, 1.88, 0.0006429, 2.22, 2.273, 0.795, 83.9, 76.8, 92.6
3712, 1.86, 0.000625, 2.21, 2.274, 0.796, 84.0, 76.6, 93.0
3840, 1.89, 0.0006071, 2.2, 2.254, 0.795, 84.0, 76.7, 92.7
3968, 1.83, 0.0005893, 2.19, 2.248, 0.795, 84.0, 76.6, 92.9
4096, 1.87, 0.0005714, 2.17, 2.243, 0.795, 84.0, 76.7, 92.8
4224, 1.83, 0.0005536, 2.17, 2.237, 0.796, 84.0, 76.7, 92.8
4352, 1.89, 0.0005357, 2.18, 2.231, 0.795, 83.9, 76.5, 93.0
