step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 4.9e-06, n/a, 6.122, -0.01, 12.5, 20.6, 8.9
128, 1.98, 0.000625, 4.84, 3.943, 0.23, 39.8, 40.1, 39.4
256, 1.95, 0.00125, 3.67, 3.462, 0.606, 69.3, 68.5, 70.1
384, 1.93, 0.001875, 3.27, 3.097, 0.748, 80.5, 77.2, 84.1
512, 1.83, 0.0025, 2.95, 2.813, 0.799, 84.4, 79.8, 89.5
640, 1.79, 0.003125, 2.69, 2.628, 0.819, 85.9, 81.2, 91.2
768, 1.84, 0.00375, 2.54, 2.502, 0.822, 86.2, 81.4, 91.6
896, 1.85, 0.004375, 2.45, 2.438, 0.825, 86.4, 81.4, 92.0
1024, 1.82, 0.005, 2.35, 2.357, 0.829, 86.7, 81.6, 92.4
1152, 1.83, 0.0049107, 2.31, 2.307, 0.834, 87.0, 81.8, 93.0
1280, 1.87, 0.0048214, 2.25, 2.373, 0.833, 87.0, 82.0, 92.6
1408, 1.82, 0.0047321, 2.22, 2.247, 0.835, 87.1, 81.8, 93.1
1536, 1.78, 0.0046429, 2.18, 2.302, 0.833, 87.0, 82.0, 92.6
1664, 1.78, 0.0045536, 2.16, 2.2, 0.837, 87.3, 82.0, 93.3
1792, 1.87, 0.0044643, 2.14, 2.186, 0.836, 87.2, 81.8, 93.4
1920, 1.83, 0.004375, 2.12, 2.168, 0.839, 87.5, 82.2, 93.5
2048, 1.79, 0.0042857, 2.1, 2.158, 0.839, 87.4, 82.1, 93.5
2176, 1.87, 0.0041964, 2.09, 2.147, 0.838, 87.4, 82.2, 93.3
2304, 1.85, 0.0041071, 2.08, 2.131, 0.839, 87.4, 82.1, 93.5
2432, 1.85, 0.0040179, 2.07, 2.139, 0.84, 87.5, 82.0, 93.8
2560, 1.81, 0.0039286, 2.05, 2.114, 0.84, 87.5, 82.1, 93.7
2688, 1.78, 0.0038393, 2.02, 2.103, 0.84, 87.5, 82.2, 93.5
2816, 1.9, 0.00375, 2.02, 2.105, 0.841, 87.6, 82.1, 93.9
2944, 1.83, 0.0036607, 2.03, 2.096, 0.84, 87.5, 82.1, 93.6
3072, 1.93, 0.0035714, 2.01, 2.085, 0.84, 87.5, 82.2, 93.5
3200, 1.81, 0.0034821, 2.01, 2.109, 0.839, 87.4, 82.1, 93.5
3328, 1.85, 0.0033929, 1.99, 2.072, 0.84, 87.5, 82.1, 93.8
3456, 1.77, 0.0033036, 1.97, 2.066, 0.841, 87.6, 82.2, 93.8
3584, 1.89, 0.0032143, 1.98, 2.055, 0.842, 87.7, 82.2, 93.9
3712, 1.87, 0.003125, 1.97, 2.053, 0.841, 87.6, 82.2, 93.7
3840, 1.77, 0.0030357, 1.97, 2.073, 0.84, 87.5, 82.2, 93.6
3968, 1.82, 0.0029464, 1.96, 2.045, 0.843, 87.7, 82.3, 94.0
