step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 6.8e-06, n/a, 6.094, -0.006, 12.8, 21.2, 9.2
128, 1.86, 0.000875, 4.64, 3.851, 0.385, 51.6, 53.0, 50.4
256, 1.87, 0.00175, 3.58, 3.364, 0.672, 74.6, 71.9, 77.5
384, 1.88, 0.002625, 3.19, 3.036, 0.774, 82.5, 79.0, 86.3
512, 1.87, 0.0035, 2.9, 2.827, 0.805, 84.9, 82.9, 86.9
640, 1.85, 0.004375, 2.73, 2.685, 0.826, 86.4, 85.3, 87.5
768, 1.88, 0.00525, 2.64, 2.61, 0.839, 87.5, 87.0, 88.0
896, 1.86, 0.006125, 2.54, 2.567, 0.843, 87.7, 88.0, 87.4
1024, 1.87, 0.007, 2.52, 2.517, 0.846, 87.9, 88.4, 87.5
1152, 1.86, 0.006875, 2.47, 2.511, 0.846, 87.9, 88.7, 87.2
1280, 1.89, 0.00675, 2.46, 2.474, 0.845, 87.8, 88.9, 86.8
1408, 1.85, 0.006625, 2.44, 2.525, 0.838, 87.3, 88.9, 85.7
1536, 1.91, 0.0065, 2.42, 2.451, 0.846, 87.9, 89.2, 86.8
1664, 1.89, 0.006375, 2.4, 2.449, 0.841, 87.5, 89.1, 85.9
1792, 1.86, 0.00625, 2.42, 2.439, 0.84, 87.4, 89.1, 85.8
1920, 1.87, 0.006125, 2.38, 2.42, 0.844, 87.7, 89.2, 86.3
2048, 1.91, 0.006, 2.36, 2.412, 0.837, 87.1, 89.2, 85.2
2176, 1.87, 0.005875, 2.39, 2.411, 0.843, 87.6, 89.4, 86.0
2304, 1.85, 0.00575, 2.36, 2.403, 0.839, 87.3, 89.3, 85.4
2432, 1.89, 0.005625, 2.35, 2.399, 0.832, 86.7, 89.3, 84.3
2560, 1.86, 0.0055, 2.34, 2.395, 0.834, 86.9, 89.4, 84.6
2688, 1.85, 0.005375, 2.34, 2.386, 0.834, 86.9, 89.4, 84.5
2816, 1.83, 0.00525, 2.34, 2.381, 0.836, 87.0, 89.4, 84.8
2944, 1.84, 0.005125, 2.35, 2.375, 0.831, 86.7, 89.4, 84.1
3072, 1.87, 0.005, 2.33, 2.378, 0.829, 86.5, 89.4, 83.8
3200, 1.86, 0.004875, 2.32, 2.37, 0.829, 86.4, 89.5, 83.6
3328, 1.84, 0.00475, 2.32, 2.376, 0.829, 86.5, 89.5, 83.6
3456, 1.84, 0.004625, 2.34, 2.375, 0.828, 86.4, 89.6, 83.4
3584, 1.87, 0.0045, 2.32, 2.366, 0.826, 86.2, 89.5, 83.1
3712, 1.84, 0.004375, 2.32, 2.406, 0.824, 86.0, 89.5, 82.8
3840, 1.88, 0.00425, 2.31, 2.362, 0.828, 86.3, 89.6, 83.3
3968, 1.82, 0.004125, 2.31, 2.353, 0.827, 86.3, 89.7, 83.2
4096, 1.86, 0.004, 2.31, 2.359, 0.827, 86.2, 89.6, 83.1
4224, 1.82, 0.003875, 2.3, 2.359, 0.827, 86.3, 89.7, 83.2
4352, 1.87, 0.00375, 2.33, 2.362, 0.829, 86.4, 89.7, 83.4
4480, 1.88, 0.003625, 2.32, 2.362, 0.825, 86.1, 89.6, 82.9
4608, 1.85, 0.0035, 2.3, 2.352, 0.825, 86.1, 89.7, 82.8
4736, 1.89, 0.003375, 2.3, 2.349, 0.826, 86.2, 89.7, 82.9
4864, 1.83, 0.00325, 2.32, 2.348, 0.827, 86.3, 89.7, 83.0
4992, 1.84, 0.003125, 2.29, 2.346, 0.825, 86.1, 89.7, 82.8
5120, 1.88, 0.003, 2.31, 2.347, 0.824, 86.0, 89.7, 82.6
5248, 1.83, 0.002875, 2.29, 2.341, 0.824, 86.1, 89.7, 82.7
5376, 1.86, 0.00275, 2.28, 2.343, 0.825, 86.1, 89.7, 82.7
5504, 1.86, 0.002625, 2.28, 2.336, 0.825, 86.1, 89.8, 82.8
5632, 1.85, 0.0025, 2.28, 2.336, 0.824, 86.0, 89.8, 82.5
5760, 1.87, 0.002375, 2.29, 2.336, 0.824, 86.0, 89.8, 82.5
5888, 1.84, 0.00225, 2.29, 2.335, 0.825, 86.1, 89.8, 82.7
6016, 1.84, 0.002125, 2.27, 2.332, 0.826, 86.1, 89.8, 82.8
6144, 1.86, 0.002, 2.28, 2.328, 0.824, 86.0, 89.8, 82.5
6272, 1.86, 0.001875, 2.28, 2.325, 0.825, 86.1, 89.9, 82.7
6400, 1.86, 0.00175, 2.28, 2.326, 0.825, 86.1, 89.9, 82.6
6528, 1.83, 0.001625, 2.26, 2.327, 0.827, 86.2, 90.1, 82.7
6656, 1.84, 0.0015, 2.27, 2.323, 0.826, 86.1, 90.0, 82.6
6784, 1.85, 0.001375, 2.26, 2.319, 0.826, 86.1, 90.1, 82.6
6912, 1.86, 0.00125, 2.27, 2.317, 0.826, 86.1, 90.1, 82.5
7040, 1.84, 0.001125, 2.26, 2.318, 0.826, 86.2, 90.1, 82.5
7168, 1.86, 0.001, 2.27, 2.318, 0.826, 86.1, 90.1, 82.5
7296, 1.84, 0.000875, 2.25, 2.317, 0.826, 86.1, 90.1, 82.5
7424, 1.86, 0.00075, 2.26, 2.312, 0.826, 86.1, 90.1, 82.5
7552, 1.88, 0.000625, 2.25, 2.312, 0.825, 86.1, 90.1, 82.4
7680, 1.83, 0.0005, 2.27, 2.315, 0.828, 86.3, 90.3, 82.6
7808, 1.87, 0.000375, 2.25, 2.315, 0.831, 86.6, 90.5, 82.9
7936, 1.84, 0.00025, 2.26, 2.314, 0.832, 86.6, 90.6, 83.0
8064, 1.84, 0.000125, 2.25, 2.312, 0.833, 86.7, 90.7, 83.0
8192, 1.87, 0.0, 2.26, 2.311, 0.832, 86.7, 90.7, 83.0
