step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2.9e-06, n/a, 6.091, -0.01, 12.5, 20.6, 8.9
128, 2.05, 0.000375, 4.94, 4.114, 0.207, 37.5, 38.7, 36.4
256, 2.04, 0.00075, 3.82, 3.615, 0.575, 67.0, 65.4, 68.7
384, 2.04, 0.001125, 3.44, 3.287, 0.694, 76.3, 71.8, 81.6
512, 1.9, 0.0015, 3.15, 3.037, 0.752, 80.8, 75.3, 87.1
640, 1.88, 0.001875, 2.94, 2.911, 0.779, 82.8, 77.9, 88.4
768, 1.89, 0.00225, 2.83, 2.758, 0.807, 85.0, 80.7, 89.9
896, 1.88, 0.002625, 2.68, 2.654, 0.833, 87.0, 84.8, 89.3
1024, 1.89, 0.003, 2.61, 2.582, 0.847, 88.1, 86.1, 90.2
1152, 1.94, 0.0029464, 2.54, 2.533, 0.853, 88.6, 87.0, 90.2
1280, 1.91, 0.0028929, 2.51, 2.514, 0.857, 88.9, 87.9, 89.9
1408, 1.89, 0.0028393, 2.5, 2.557, 0.86, 89.1, 88.2, 90.1
1536, 1.95, 0.0027857, 2.48, 2.485, 0.861, 89.1, 88.6, 89.7
1664, 1.91, 0.0027321, 2.44, 2.467, 0.86, 89.1, 88.7, 89.5
1792, 1.86, 0.0026786, 2.44, 2.456, 0.858, 88.9, 88.8, 89.0
1920, 1.88, 0.002625, 2.4, 2.435, 0.859, 89.0, 88.8, 89.2
2048, 1.96, 0.0025714, 2.39, 2.429, 0.858, 88.9, 89.1, 88.8
2176, 1.9, 0.0025179, 2.41, 2.418, 0.862, 89.2, 89.1, 89.3
2304, 1.85, 0.0024643, 2.38, 2.407, 0.864, 89.4, 89.4, 89.4
2432, 1.93, 0.0024107, 2.37, 2.422, 0.864, 89.4, 89.5, 89.4
2560, 1.9, 0.0023571, 2.38, 2.427, 0.859, 89.0, 89.5, 88.5
2688, 1.88, 0.0023036, 2.38, 2.413, 0.859, 89.0, 89.5, 88.5
2816, 1.93, 0.00225, 2.37, 2.41, 0.859, 89.0, 89.6, 88.4
2944, 1.89, 0.0021964, 2.38, 2.403, 0.858, 88.9, 89.6, 88.2
3072, 1.93, 0.0021429, 2.36, 2.396, 0.858, 88.9, 89.6, 88.2
3200, 1.92, 0.0020893, 2.37, 2.409, 0.858, 88.9, 89.7, 88.1
3328, 1.86, 0.0020357, 2.36, 2.398, 0.856, 88.7, 89.8, 87.7
3456, 1.84, 0.0019821, 2.36, 2.394, 0.857, 88.8, 89.8, 87.7
3584, 1.9, 0.0019286, 2.35, 2.388, 0.857, 88.8, 89.9, 87.7
3712, 1.89, 0.001875, 2.34, 2.396, 0.857, 88.8, 89.9, 87.8
3840, 1.94, 0.0018214, 2.33, 2.379, 0.857, 88.8, 89.9, 87.7
3968, 1.85, 0.0017679, 2.34, 2.381, 0.857, 88.8, 89.9, 87.7
4096, 1.89, 0.0017143, 2.32, 2.375, 0.857, 88.8, 89.9, 87.7
4224, 1.91, 0.0016607, 2.32, 2.368, 0.856, 88.7, 89.9, 87.5
4352, 1.97, 0.0016071, 2.33, 2.367, 0.856, 88.7, 89.9, 87.6
4480, 1.93, 0.0015536, 2.32, 2.364, 0.855, 88.6, 90.0, 87.4
4608, 1.9, 0.0015, 2.3, 2.353, 0.855, 88.7, 90.0, 87.4
4736, 1.95, 0.0014464, 2.3, 2.351, 0.858, 88.8, 90.0, 87.8
4864, 1.9, 0.0013929, 2.32, 2.347, 0.856, 88.7, 90.0, 87.4
4992, 1.92, 0.0013393, 2.3, 2.347, 0.856, 88.7, 90.0, 87.5
5120, 1.91, 0.0012857, 2.31, 2.345, 0.854, 88.6, 90.0, 87.2
5248, 1.89, 0.0012321, 2.29, 2.343, 0.855, 88.6, 90.0, 87.3
5376, 1.92, 0.0011786, 2.29, 2.341, 0.854, 88.6, 90.0, 87.2
5504, 1.92, 0.001125, 2.28, 2.329, 0.854, 88.6, 90.0, 87.2
5632, 1.91, 0.0010714, 2.28, 2.327, 0.854, 88.5, 90.0, 87.1
5760, 2.0, 0.0010179, 2.29, 2.323, 0.855, 88.6, 90.0, 87.3
5888, 1.91, 0.0009643, 2.29, 2.325, 0.854, 88.6, 90.0, 87.1
6016, 1.96, 0.0009107, 2.27, 2.317, 0.855, 88.6, 90.0, 87.2
6144, 1.94, 0.0008571, 2.27, 2.315, 0.854, 88.6, 90.0, 87.2
6272, 1.92, 0.0008036, 2.27, 2.312, 0.854, 88.6, 90.0, 87.1
6400, 1.94, 0.00075, 2.27, 2.311, 0.854, 88.5, 90.0, 87.1
6528, 1.88, 0.0006964, 2.26, 2.318, 0.854, 88.5, 90.1, 87.0
6656, 1.91, 0.0006429, 2.27, 2.314, 0.854, 88.5, 90.0, 87.1
6784, 1.9, 0.0005893, 2.26, 2.312, 0.854, 88.5, 90.1, 87.0
6912, 1.93, 0.0005357, 2.27, 2.308, 0.854, 88.5, 90.0, 87.1
7040, 1.94, 0.0004821, 2.26, 2.307, 0.853, 88.5, 90.0, 87.0
7168, 1.95, 0.0004286, 2.27, 2.305, 0.854, 88.5, 90.0, 87.0
7296, 1.91, 0.000375, 2.25, 2.303, 0.853, 88.5, 90.0, 87.0
7424, 1.91, 0.0003214, 2.26, 2.302, 0.854, 88.5, 90.1, 87.0
7552, 1.99, 0.0002679, 2.25, 2.302, 0.853, 88.4, 90.0, 86.9
7680, 1.88, 0.0002143, 2.26, 2.299, 0.853, 88.5, 90.0, 87.0
7808, 1.93, 0.0001607, 2.25, 2.298, 0.854, 88.5, 90.0, 87.0
7936, 1.87, 0.0001071, 2.25, 2.296, 0.853, 88.5, 90.0, 87.0
8064, 1.93, 5.36e-05, 2.24, 2.297, 0.854, 88.5, 90.1, 87.0
8192, 1.92, 0.0, 2.25, 2.295, 0.854, 88.5, 90.0, 87.0
