step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2.9e-06, n/a, 6.094, -0.006, 12.8, 21.2, 9.2
128, 2.0, 0.000375, 4.95, 4.114, 0.183, 36.2, 36.2, 36.1
256, 2.02, 0.00075, 3.82, 3.604, 0.558, 65.8, 63.7, 68.1
384, 1.87, 0.001125, 3.45, 3.315, 0.677, 75.1, 69.6, 81.5
512, 1.87, 0.0015, 3.17, 3.074, 0.738, 79.7, 73.8, 86.6
640, 1.84, 0.001875, 2.96, 2.895, 0.763, 81.6, 75.0, 89.4
768, 1.92, 0.00225, 2.84, 2.807, 0.781, 82.9, 77.0, 89.9
896, 1.88, 0.002625, 2.75, 2.747, 0.796, 84.2, 79.0, 90.1
1024, 1.9, 0.003, 2.69, 2.67, 0.803, 84.7, 80.1, 89.9
1152, 1.9, 0.0029464, 2.62, 2.62, 0.809, 85.2, 81.3, 89.4
1280, 1.89, 0.0028929, 2.58, 2.586, 0.815, 85.6, 82.0, 89.7
1408, 1.88, 0.0028393, 2.55, 2.594, 0.818, 85.9, 82.4, 89.7
1536, 1.95, 0.0027857, 2.52, 2.55, 0.821, 86.1, 82.4, 90.1
1664, 1.88, 0.0027321, 2.49, 2.524, 0.821, 86.1, 82.7, 89.9
1792, 1.84, 0.0026786, 2.5, 2.511, 0.823, 86.3, 83.2, 89.7
1920, 1.86, 0.002625, 2.48, 2.53, 0.83, 86.8, 83.7, 90.2
2048, 1.88, 0.0025714, 2.47, 2.509, 0.837, 87.4, 84.9, 90.0
2176, 1.86, 0.0025179, 2.47, 2.497, 0.84, 87.5, 85.3, 89.9
2304, 1.87, 0.0024643, 2.45, 2.473, 0.843, 87.8, 85.9, 89.8
2432, 1.92, 0.0024107, 2.43, 2.46, 0.845, 87.9, 86.3, 89.6
2560, 1.89, 0.0023571, 2.41, 2.443, 0.845, 88.0, 86.5, 89.5
2688, 1.86, 0.0023036, 2.41, 2.435, 0.847, 88.1, 86.6, 89.6
2816, 1.88, 0.00225, 2.4, 2.44, 0.846, 88.0, 86.6, 89.6
2944, 1.84, 0.0021964, 2.41, 2.432, 0.855, 88.7, 87.5, 89.9
3072, 1.91, 0.0021429, 2.39, 2.425, 0.855, 88.7, 87.7, 89.8
3200, 1.88, 0.0020893, 2.39, 2.436, 0.856, 88.8, 87.7, 89.9
3328, 1.84, 0.0020357, 2.38, 2.416, 0.856, 88.8, 87.9, 89.7
3456, 1.87, 0.0019821, 2.38, 2.419, 0.855, 88.7, 88.0, 89.4
3584, 1.92, 0.0019286, 2.37, 2.409, 0.855, 88.7, 88.1, 89.4
3712, 1.85, 0.001875, 2.36, 2.411, 0.855, 88.7, 88.1, 89.4
3840, 1.92, 0.0018214, 2.35, 2.395, 0.856, 88.8, 88.1, 89.4
3968, 1.82, 0.0017679, 2.35, 2.392, 0.857, 88.9, 88.2, 89.5
4096, 1.89, 0.0017143, 2.34, 2.397, 0.857, 88.8, 88.2, 89.4
4224, 1.82, 0.0016607, 2.34, 2.392, 0.855, 88.7, 88.2, 89.2
4352, 1.89, 0.0016071, 2.37, 2.396, 0.857, 88.8, 88.2, 89.5
4480, 1.88, 0.0015536, 2.35, 2.392, 0.856, 88.7, 88.2, 89.3
4608, 1.87, 0.0015, 2.33, 2.383, 0.856, 88.8, 88.3, 89.2
4736, 1.9, 0.0014464, 2.34, 2.381, 0.856, 88.8, 88.3, 89.3
4864, 1.83, 0.0013929, 2.35, 2.378, 0.856, 88.8, 88.3, 89.2
4992, 1.88, 0.0013393, 2.33, 2.377, 0.855, 88.7, 88.3, 89.1
5120, 1.93, 0.0012857, 2.34, 2.375, 0.854, 88.6, 88.3, 89.0
5248, 1.83, 0.0012321, 2.32, 2.374, 0.855, 88.7, 88.3, 89.1
5376, 1.89, 0.0011786, 2.32, 2.376, 0.854, 88.6, 88.3, 88.9
5504, 1.88, 0.001125, 2.31, 2.37, 0.854, 88.6, 88.3, 88.9
5632, 1.93, 0.0010714, 2.31, 2.369, 0.853, 88.5, 88.3, 88.7
5760, 1.87, 0.0010179, 2.33, 2.364, 0.854, 88.6, 88.3, 88.9
5888, 1.85, 0.0009643, 2.32, 2.368, 0.854, 88.6, 88.4, 88.8
6016, 1.86, 0.0009107, 2.3, 2.362, 0.854, 88.6, 88.4, 88.9
6144, 1.87, 0.0008571, 2.31, 2.358, 0.853, 88.6, 88.4, 88.7
6272, 1.88, 0.0008036, 2.32, 2.362, 0.854, 88.6, 88.4, 88.7
6400, 1.87, 0.00075, 2.31, 2.359, 0.853, 88.5, 88.4, 88.7
6528, 1.87, 0.0006964, 2.3, 2.363, 0.854, 88.6, 88.5, 88.7
6656, 1.83, 0.0006429, 2.3, 2.354, 0.853, 88.5, 88.5, 88.6
6784, 1.88, 0.0005893, 2.3, 2.354, 0.853, 88.5, 88.5, 88.5
6912, 1.91, 0.0005357, 2.31, 2.353, 0.855, 88.7, 88.5, 88.8
7040, 1.84, 0.0004821, 2.3, 2.351, 0.852, 88.5, 88.5, 88.5
7168, 1.89, 0.0004286, 2.3, 2.351, 0.852, 88.5, 88.5, 88.5
7296, 1.85, 0.000375, 2.29, 2.355, 0.853, 88.5, 88.5, 88.6
7424, 1.9, 0.0003214, 2.3, 2.351, 0.853, 88.5, 88.5, 88.6
7552, 1.91, 0.0002679, 2.29, 2.35, 0.852, 88.5, 88.5, 88.4
7680, 1.85, 0.0002143, 2.3, 2.349, 0.852, 88.5, 88.5, 88.5
7808, 1.89, 0.0001607, 2.29, 2.349, 0.854, 88.6, 88.5, 88.6
7936, 1.94, 0.0001071, 2.29, 2.346, 0.853, 88.6, 88.5, 88.6
8064, 1.87, 5.36e-05, 2.28, 2.346, 0.853, 88.6, 88.5, 88.6
8192, 1.86, 0.0, 2.29, 2.345, 0.853, 88.5, 88.5, 88.5
