step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
0, n/a, 2.9e-06, n/a, 6.143, 0.032, 15.7, 26.0, 11.3
128, 1.88, 0.000375, 5.0, 4.125, 0.122, 34.4, 29.6, 41.1
256, 1.9, 0.00075, 3.86, 3.692, 0.164, 35.8, 33.7, 38.1
384, 1.92, 0.001125, 3.52, 3.397, 0.313, 47.3, 44.4, 50.7
512, 1.89, 0.0015, 3.27, 3.177, 0.416, 55.2, 51.2, 59.9
640, 1.87, 0.001875, 3.1, 3.067, 0.509, 62.1, 59.2, 65.4
768, 1.92, 0.00225, 2.96, 2.854, 0.691, 76.0, 73.4, 78.9
896, 1.91, 0.002625, 2.78, 2.794, 0.734, 79.2, 79.1, 79.3
1024, 1.86, 0.003, 2.66, 2.589, 0.832, 86.7, 89.6, 84.0
1152, 1.91, 0.0029464, 2.54, 2.526, 0.832, 86.7, 90.2, 83.4
1280, 1.88, 0.0028929, 2.47, 2.47, 0.836, 87.0, 90.5, 83.7
1408, 1.91, 0.0028393, 2.43, 2.438, 0.842, 87.4, 91.1, 84.0
1536, 1.86, 0.0027857, 2.42, 2.419, 0.845, 87.6, 91.5, 84.1
1664, 1.87, 0.0027321, 2.38, 2.398, 0.844, 87.6, 91.7, 83.8
1792, 1.9, 0.0026786, 2.36, 2.395, 0.844, 87.6, 91.6, 83.9
1920, 1.91, 0.002625, 2.35, 2.371, 0.845, 87.6, 91.7, 84.0
2048, 1.89, 0.0025714, 2.33, 2.361, 0.844, 87.6, 91.8, 83.7
2176, 1.91, 0.0025179, 2.32, 2.35, 0.845, 87.6, 91.8, 83.8
2304, 1.88, 0.0024643, 2.31, 2.344, 0.844, 87.6, 91.8, 83.6
2432, 1.88, 0.0024107, 2.3, 2.333, 0.843, 87.4, 92.0, 83.3
2560, 1.85, 0.0023571, 2.31, 2.328, 0.845, 87.6, 92.0, 83.6
2688, 1.91, 0.0023036, 2.29, 2.325, 0.845, 87.6, 92.0, 83.6
2816, 1.89, 0.00225, 2.28, 2.324, 0.844, 87.5, 92.0, 83.5
2944, 1.88, 0.0021964, 2.29, 2.319, 0.845, 87.6, 92.2, 83.4
3072, 1.89, 0.0021429, 2.27, 2.315, 0.843, 87.5, 92.2, 83.2
3200, 1.87, 0.0020893, 2.27, 2.319, 0.845, 87.6, 92.2, 83.5
3328, 1.88, 0.0020357, 2.28, 2.309, 0.844, 87.5, 92.2, 83.3
3456, 1.92, 0.0019821, 2.27, 2.306, 0.843, 87.4, 92.3, 83.1
3584, 1.86, 0.0019286, 2.26, 2.301, 0.846, 87.7, 92.3, 83.5
3712, 1.91, 0.001875, 2.27, 2.313, 0.845, 87.6, 92.3, 83.3
3840, 1.91, 0.0018214, 2.25, 2.303, 0.844, 87.5, 92.3, 83.2
3968, 1.89, 0.0017679, 2.25, 2.3, 0.843, 87.4, 92.4, 83.0
4096, 1.89, 0.0017143, 2.25, 2.297, 0.842, 87.4, 92.3, 82.9
4224, 1.91, 0.0016607, 2.26, 2.296, 0.843, 87.5, 92.3, 83.1
4352, 1.85, 0.0016071, 2.25, 2.29, 0.844, 87.5, 92.4, 83.1
4480, 1.86, 0.0015536, 2.24, 2.287, 0.842, 87.4, 92.4, 82.8
4608, 1.92, 0.0015, 2.24, 2.288, 0.843, 87.4, 92.4, 83.0
4736, 1.86, 0.0014464, 2.24, 2.287, 0.844, 87.5, 92.4, 83.1
4864, 1.86, 0.0013929, 2.24, 2.283, 0.842, 87.3, 92.4, 82.8
4992, 1.87, 0.0013393, 2.24, 2.286, 0.844, 87.5, 92.4, 83.1
5120, 1.86, 0.0012857, 2.22, 2.282, 0.843, 87.4, 92.4, 82.9
5248, 1.91, 0.0012321, 2.24, 2.279, 0.843, 87.4, 92.4, 82.9
5376, 1.87, 0.0011786, 2.23, 2.275, 0.843, 87.4, 92.4, 82.9
5504, 1.87, 0.001125, 2.23, 2.273, 0.843, 87.4, 92.4, 82.9
5632, 1.91, 0.0010714, 2.22, 2.274, 0.842, 87.4, 92.4, 82.8
5760, 1.88, 0.0010179, 2.23, 2.269, 0.841, 87.3, 92.4, 82.6
5888, 1.89, 0.0009643, 2.22, 2.269, 0.843, 87.4, 92.5, 82.8
6016, 1.87, 0.0009107, 2.23, 2.27, 0.842, 87.3, 92.5, 82.6
6144, 1.88, 0.0008571, 2.22, 2.265, 0.842, 87.3, 92.4, 82.7
6272, 1.85, 0.0008036, 2.22, 2.264, 0.843, 87.4, 92.5, 82.8
6400, 1.88, 0.00075, 2.22, 2.263, 0.841, 87.2, 92.5, 82.6
6528, 1.9, 0.0006964, 2.22, 2.263, 0.841, 87.3, 92.5, 82.6
6656, 1.88, 0.0006429, 2.21, 2.261, 0.841, 87.2, 92.5, 82.5
6784, 1.89, 0.0005893, 2.22, 2.26, 0.841, 87.2, 92.5, 82.5
6912, 1.88, 0.0005357, 2.2, 2.26, 0.841, 87.2, 92.5, 82.6
7040, 1.85, 0.0004821, 2.21, 2.26, 0.841, 87.2, 92.5, 82.5
7168, 1.88, 0.0004286, 2.21, 2.257, 0.841, 87.2, 92.5, 82.5
7296, 1.91, 0.000375, 2.21, 2.256, 0.841, 87.2, 92.5, 82.5
7424, 1.86, 0.0003214, 2.2, 2.254, 0.841, 87.2, 92.5, 82.5
7552, 1.88, 0.0002679, 2.21, 2.255, 0.841, 87.2, 92.5, 82.5
7680, 1.91, 0.0002143, 2.19, 2.254, 0.841, 87.2, 92.5, 82.6
7808, 1.87, 0.0001607, 2.2, 2.253, 0.841, 87.2, 92.5, 82.5
7936, 1.89, 0.0001071, 2.21, 2.252, 0.841, 87.2, 92.5, 82.5
8064, 1.87, 5.36e-05, 2.2, 2.251, 0.841, 87.2, 92.5, 82.5
8192, 1.88, 0.0, 2.21, 2.251, 0.841, 87.2, 92.5, 82.4
